Date,FB,TWTR,NFLX
2018-12-07,137.419998,32.830002,265.140015
2018-12-10,141.850006,33.43,269.700012
2018-12-11,142.080002,34.450001,265.320007
2018-12-12,144.5,36.25,274.880005
2018-12-13,145.009995,35.889999,276.019989
2018-12-14,144.059998,35.869999,266.839996
2018-12-17,140.190002,33.43,262.799988
2018-12-18,143.660004,33.740002000000004,270.940002
2018-12-19,133.240005,32.93,266.769989
2018-12-20,133.399994,29.290001,260.579987
2018-12-21,124.949997,27.309999,246.389999
2018-12-24,124.059998,26.450001,233.880005
2018-12-26,134.179993,28.66,253.669998
2018-12-27,134.520004,28.68,255.570007
2018-12-28,133.199997,28.43,256.079987
2018-12-31,131.089996,28.74,267.660004
2019-01-02,135.679993,28.809999,267.660004
2019-01-03,131.740005,27.99,271.200012
2019-01-04,137.949997,29.950001,297.570007
2019-01-07,138.050003,31.34,315.339996
2019-01-08,142.529999,31.799999,320.269989
2019-01-09,144.229996,32.25,319.959991
2019-01-10,144.199997,33.09,324.660004
2019-01-11,143.800003,32.869999,337.589996
2019-01-14,145.389999,32.369999,332.940002
2019-01-15,148.949997,33.02,354.640015
2019-01-16,147.53999299999995,32.470001,351.390015
2019-01-17,148.300003,32.849998,353.190002
2019-01-18,150.03999299999995,33.27,339.100006
2019-01-22,147.570007,32.25,325.160004
2019-01-23,144.300003,30.969999,321.98999
2019-01-24,145.830002,31.610001,326.670013
2019-01-25,149.009995,32.900002,338.049988
2019-01-28,147.470001,33.130001,335.660004
2019-01-29,144.190002,31.639999,328.899994
2019-01-30,150.419998,32.259998,340.660004
2019-01-31,166.690002,33.560001,339.5
2019-02-01,165.71000700000005,33.189999,339.850006
2019-02-04,169.25,33.939999,351.339996
2019-02-05,171.160004,34.369999,355.809998
2019-02-06,170.490005,34.16,352.190002
2019-02-07,166.380005,30.799999,344.709991
2019-02-08,167.330002,30.01,347.570007
2019-02-11,165.78999299999995,30.23,345.730011
2019-02-12,165.03999299999995,30.389999,359.970001
2019-02-13,164.070007,31.120001,351.769989
2019-02-14,163.949997,30.959999,359.070007
2019-02-15,162.5,31.23,356.869995
2019-02-19,162.28999299999995,31.65,361.920013
2019-02-20,162.559998,31.370001,359.910004
2019-02-21,160.03999299999995,30.76,356.970001
2019-02-22,161.889999,31.709999,363.019989
2019-02-25,164.619995,31.99,363.910004
2019-02-26,164.130005,31.01,364.970001
2019-02-27,162.809998,30.41,362.869995
2019-02-28,161.449997,30.780001,358.100006
2019-03-01,162.279999,30.620001,357.320007
2019-03-04,167.369995,30.5,351.040009
2019-03-05,171.259995,31.030001,354.299988
2019-03-06,172.509995,30.799999,359.609985
2019-03-07,169.130005,30.120001,352.600006
2019-03-08,169.600006,30.040001,349.600006
2019-03-11,172.070007,30.870001,358.859985
2019-03-12,171.919998,31.16,356.269989
2019-03-13,173.369995,31.299999,361.209991
2019-03-14,170.169998,31.030001,358.820007
2019-03-15,165.979996,31.219999,361.459991
2019-03-18,160.470001,31.08,363.440002
2019-03-19,161.570007,31.27,358.7799990000001
2019-03-20,165.440002,32.57,375.220001
2019-03-21,166.080002,32.610001000000004,377.869995
2019-03-22,164.339996,33.02,361.01001
2019-03-25,166.28999299999995,32.59,366.230011
2019-03-26,167.679993,33.060001,359.970001
2019-03-27,165.869995,32.279999,353.369995
2019-03-28,165.550003,32.869999,354.609985
2019-03-29,166.690002,32.880001,356.559998
2019-04-01,168.699997,33.439999,366.959991
2019-04-02,174.199997,33.75,367.720001
2019-04-03,173.53999299999995,34.380001,369.75
2019-04-04,176.020004,34.419998,367.880005
2019-04-05,175.720001,34.720001,365.48999
2019-04-08,174.929993,34.860001000000004,361.410004
2019-04-09,177.580002,35.139999,364.709991
2019-04-10,177.820007,34.75,363.920013
2019-04-11,177.509995,34.580002,367.649994
2019-04-12,179.100006,34.369999,351.140015
2019-04-15,179.649994,34.709999,348.869995
2019-04-16,178.869995,34.459999,359.459991
2019-04-17,178.779999,34.48,354.73999
2019-04-18,178.279999,34.400002,360.350006
2019-04-22,181.440002,34.389999,377.339996
2019-04-23,183.779999,39.77,381.890015
2019-04-24,182.580002,39.290001,374.230011
2019-04-25,193.259995,38.48,368.329987
2019-04-26,191.490005,38.669998,374.850006
2019-04-29,194.779999,39.779999,371.829987
2019-04-30,193.399994,39.91,370.540009
2019-05-01,193.029999,39.290001,378.809998
2019-05-02,192.529999,39.950001,379.059998
2019-05-03,195.470001,40.799999,385.029999
2019-05-06,193.880005,40.23,378.670013
2019-05-07,189.770004,38.619999,370.459991
2019-05-08,189.539993,38.580002,364.369995
2019-05-09,188.649994,38.790001,362.75
2019-05-10,188.339996,38.450001,361.040009
2019-05-13,181.539993,36.59,345.26001
2019-05-14,180.729996,36.93,345.609985
2019-05-15,186.270004,37.900002,354.98999
2019-05-16,186.990005,38.299999,359.309998
2019-05-17,185.300003,37.5,354.450012
2019-05-20,182.720001,37.150002,348.109985
2019-05-21,184.820007,37.470001,354.269989
2019-05-22,185.320007,38.580002,359.730011
2019-05-23,180.869995,37.189999,352.209991
2019-05-24,181.059998,37.41,354.390015
2019-05-28,184.309998,37.290001,355.059998
2019-05-29,182.190002,36.849998,349.190002
2019-05-30,183.009995,37.139999,351.850006
2019-05-31,177.470001,36.439999,343.2799990000001
2019-06-03,164.149994,34.43,336.630005
2019-06-04,167.5,36.099998,353.399994
2019-06-05,168.169998,36.330002,355.730011
2019-06-06,168.330002,36.59,357.130005
2019-06-07,173.350006,37.93,360.869995
2019-06-10,174.820007,37.639999,352.01001
2019-06-11,178.100006,37.209999,351.269989
2019-06-12,175.03999299999995,37.490002,345.559998
2019-06-13,177.470001,36.34,343.429993
2019-06-14,181.330002,36.150002,339.730011
2019-06-17,189.009995,36.439999,350.619995
2019-06-18,188.470001,36.650002,357.119995
2019-06-19,187.479996,36.290001,363.519989
2019-06-20,189.529999,35.439999,365.209991
2019-06-21,191.139999,35.02,369.209991
2019-06-24,192.600006,35.580002,371.040009
2019-06-25,188.839996,34.720001,360.299988
2019-06-26,187.660004,35.220001,362.200012
2019-06-27,189.5,34.75,370.019989
2019-06-28,193.0,34.900002,367.320007
2019-07-01,193.0,36.080002,374.600006
2019-07-02,195.0,36.220001,375.429993
2019-07-03,197.199997,36.02,381.720001
2019-07-05,196.399994,36.25,380.549988
2019-07-08,195.759995,36.450001,376.160004
2019-07-09,199.210007,37.650002,379.929993
2019-07-10,202.729996,37.470001,381.0
2019-07-11,201.229996,37.209999,379.5
2019-07-12,204.869995,37.84,373.25
2019-07-15,203.910004,38.68,366.600006
2019-07-16,203.839996,37.990002,365.98999
2019-07-17,201.800003,37.700001,362.440002
2019-07-18,200.779999,37.66,325.209991
2019-07-19,198.360001,36.77,315.100006
2019-07-22,202.320007,37.580002,310.619995
2019-07-23,202.360001,37.900002,307.299988
2019-07-24,204.660004,38.73,317.940002
2019-07-25,200.710007,38.119999,326.459991
2019-07-26,199.75,41.52,335.7799990000001
2019-07-29,195.940002,41.5,332.700012
2019-07-30,197.039993,41.0,325.929993
2019-07-31,194.229996,42.310001,322.98999
2019-08-01,192.729996,42.080002,319.5
2019-08-02,189.020004,42.849998,318.829987
2019-08-05,181.729996,40.369999,307.630005
2019-08-06,184.509995,41.32,310.100006
2019-08-07,185.149994,41.73,304.290009
2019-08-08,190.160004,42.07,315.899994
2019-08-09,187.850006,41.529999,308.929993
2019-08-12,185.369995,40.48,310.829987
2019-08-13,188.449997,41.810001,312.2799990000001
2019-08-14,179.71000700000005,40.650002,299.109985
2019-08-15,182.589996,40.09,295.76001
2019-08-16,183.699997,40.580002,302.799988
2019-08-19,186.169998,41.700001,309.380005
2019-08-20,183.809998,42.290001,298.98999
2019-08-21,183.550003,42.799999,297.809998
2019-08-22,182.039993,42.18,296.929993
2019-08-23,177.75,41.0,291.440002
2019-08-26,180.360001,41.439999,294.980011
2019-08-27,181.300003,42.139999,291.0299990000001
2019-08-28,181.759995,41.68,291.769989
2019-08-29,185.570007,42.490002,296.7799990000001
2019-08-30,185.669998,42.650002,293.75
2019-09-03,182.389999,41.959999,289.290009
2019-09-04,187.139999,43.360001,291.519989
2019-09-05,190.899994,45.299999,293.25
2019-09-06,187.490005,45.419998,290.170013
2019-09-09,188.759995,44.259998,294.339996
2019-09-10,186.169998,43.25,287.98999
2019-09-11,188.490005,43.25,288.269989
2019-09-12,187.470001,43.200001,288.859985
2019-09-13,187.190002,42.630001,294.149994
2019-09-16,186.220001,42.759998,294.290009
2019-09-17,188.080002,43.240002,298.600006
2019-09-18,188.139999,43.240002,291.559998
2019-09-19,190.139999,42.93,286.600006
2019-09-20,189.929993,43.23,270.75
2019-09-23,186.820007,43.380001,265.920013
2019-09-24,181.279999,41.419998,254.589996
2019-09-25,182.800003,42.5,264.75
2019-09-26,180.110001,42.439999,263.309998
2019-09-27,177.100006,41.349998,263.079987
2019-09-30,178.080002,41.200001,267.619995
2019-10-01,175.809998,40.25,269.579987
2019-10-02,174.600006,39.700001,268.02999900000003
2019-10-03,179.380005,40.0,268.149994
2019-10-04,180.449997,40.360001,272.790009
2019-10-07,179.679993,40.799999,274.459991
2019-10-08,177.75,39.700001,270.720001
2019-10-09,179.850006,39.5,267.52999900000003
2019-10-10,180.029999,39.540001,280.480011
2019-10-11,184.190002,40.360001,282.929993
2019-10-14,183.279999,39.779999,285.5299990000001
2019-10-15,188.889999,40.279999,284.25
2019-10-16,189.550003,39.91,286.2799990000001
2019-10-17,190.389999,39.610001,293.350006
2019-10-18,185.850006,38.990002,275.299988
2019-10-21,189.759995,40.09,278.049988
2019-10-22,182.339996,38.810001,266.690002
2019-10-23,186.149994,38.830002,271.269989
2019-10-24,186.380005,30.75,271.5
2019-10-25,187.889999,30.299999,276.820007
2019-10-28,189.399994,30.059999,281.859985
2019-10-29,189.309998,29.85,281.209991
2019-10-30,188.25,29.860001,291.450012
2019-10-31,191.649994,29.969999,287.410004
2019-11-01,193.619995,29.620001,286.809998
2019-11-04,194.720001,30.049999,292.859985
2019-11-05,194.320007,29.809999,288.0299990000001
2019-11-06,191.550003,29.540001,288.589996
2019-11-07,190.419998,29.049999,289.570007
2019-11-08,190.839996,29.209999,291.570007
2019-11-11,189.610001,29.34,294.179993
2019-11-12,194.470001,29.049999,292.01001
2019-11-13,193.190002,29.08,283.109985
2019-11-14,193.149994,28.889999,289.619995
2019-11-15,195.100006,29.25,295.0299990000001
2019-11-18,197.399994,29.49,302.570007
2019-11-19,199.320007,29.440001,302.600006
2019-11-20,197.509995,29.17,305.160004
2019-11-21,197.929993,29.790001,311.690002
2019-11-22,198.820007,30.030001,310.480011
2019-11-25,199.789993,30.540001,315.549988
2019-11-26,198.970001,30.959999,312.48999
2019-11-27,202.0,31.17,315.929993
2019-11-29,201.639999,30.91,314.660004
2019-12-02,199.699997,30.42,309.98999
2019-12-03,198.820007,29.969999,306.160004
2019-12-04,198.710007,30.0,304.320007
2019-12-05,199.360001,30.040001,302.859985
2019-12-06,201.050003,30.190001,307.350006
2019-12-09,201.339996,30.209999,302.5
2019-12-10,200.869995,29.84,293.119995
2019-12-11,202.259995,30.549999,298.929993
2019-12-12,196.75,30.299999,298.440002
2019-12-13,194.110001,30.389999,298.5
2019-12-16,197.919998,30.969999,304.209991
2019-12-17,198.389999,30.700001,315.480011
2019-12-18,202.5,31.68,320.799988
2019-12-19,206.059998,32.029999,332.220001
2019-12-20,206.300003,32.130001,336.899994
2019-12-23,206.179993,32.43,333.100006
2019-12-24,205.119995,32.5,333.200012
2019-12-26,207.789993,32.630001,332.630005
2019-12-27,208.100006,32.549999,329.089996
2019-12-30,204.410004,32.029999,323.309998
2019-12-31,205.25,32.049999,323.570007
2020-01-02,209.77999900000003,32.299999,329.809998
2020-01-03,208.669998,31.52,325.899994
2020-01-06,212.600006,31.639999,335.829987
2020-01-07,213.059998,32.540001000000004,330.75
2020-01-08,215.220001,33.049999,339.26001
2020-01-09,218.300003,33.220001,335.660004
2020-01-10,218.059998,32.779999,329.049988
2020-01-13,221.910004,32.689999,338.920013
2020-01-14,219.059998,32.82,338.690002
2020-01-15,221.149994,33.23,339.070007
2020-01-16,221.770004,34.189999,338.619995
2020-01-17,222.139999,34.220001,339.670013
2020-01-21,221.440002,34.09,338.109985
2020-01-22,221.320007,34.02,326.0
2020-01-23,219.75999500000003,33.889999,349.600006
2020-01-24,217.940002,33.189999,353.160004
2020-01-27,214.869995,32.779999,342.880005
2020-01-28,217.789993,33.419998,348.519989
2020-01-29,223.229996,33.630001,343.160004
2020-01-30,209.529999,33.220001,347.73999
2020-01-31,201.910004,32.48,345.089996
2020-02-03,204.190002,33.07,358.0
2020-02-04,209.830002,33.959999,369.01001
2020-02-05,210.110001,33.389999,369.670013
2020-02-06,210.850006,38.41,366.950012
2020-02-07,212.330002,37.029999,366.769989
2020-02-10,213.059998,35.959999,371.070007
2020-02-11,207.190002,35.650002,373.690002
2020-02-12,210.75999500000003,36.790001,380.01001
2020-02-13,213.139999,37.16,381.399994
2020-02-14,214.179993,36.91,380.399994
2020-02-18,217.800003,38.060001,387.779999
2020-02-19,217.490005,38.77,386.190002
2020-02-20,214.580002,39.049999,386.0
2020-02-21,210.179993,38.310001,380.070007
2020-02-24,200.720001,35.889999,368.700012
2020-02-25,196.770004,35.209999,360.089996
2020-02-26,197.199997,34.630001,379.23999
2020-02-27,189.75,33.009998,371.709991
2020-02-28,192.470001,33.200001,369.029999
2020-03-02,196.440002,35.82,381.049988
2020-03-03,185.889999,34.93,368.769989
2020-03-04,191.759995,36.0,383.790009
2020-03-05,185.169998,34.970001,372.779999
2020-03-06,181.089996,33.459999,368.970001
2020-03-09,169.5,32.459999,346.48999
2020-03-10,178.190002,34.310001,364.130005
2020-03-11,170.240005,31.299999,349.920013
2020-03-12,154.470001,26.780001,315.25
2020-03-13,170.279999,29.290001,336.299988
2020-03-16,146.009995,24.040001,298.839996
2020-03-17,149.419998,24.48,319.75
2020-03-18,146.96000700000005,22.0,315.470001
2020-03-19,153.130005,24.129999,332.0299990000001
2020-03-20,149.729996,23.950001,332.829987
2020-03-23,148.100006,24.690001,360.269989
2020-03-24,160.979996,25.85,357.320007
2020-03-25,156.21000700000005,25.969999,342.390015
2020-03-26,163.339996,26.41,362.98999
2020-03-27,156.78999299999995,25.290001,357.119995
2020-03-30,165.949997,25.59,370.959991
2020-03-31,166.800003,24.559999,375.5
2020-04-01,159.600006,23.32,364.079987
2020-04-02,158.190002,23.02,370.079987
2020-04-03,154.179993,23.09,361.76001
2020-04-06,165.550003,24.93,379.959991
2020-04-07,168.830002,25.610001,372.279999
2020-04-08,174.279999,27.860001,371.119995
2020-04-09,175.190002,27.77,370.720001
2020-04-13,174.78999299999995,27.209999,396.720001
2020-04-14,178.169998,27.940001,413.549988
2020-04-15,176.970001,27.51,426.75
2020-04-16,176.25,26.549999,439.170013
2020-04-17,179.240005,26.700001,422.959991
2020-04-20,178.240005,27.01,437.48999
2020-04-21,170.800003,25.75,433.829987
2020-04-22,182.279999,28.440001,421.420013
2020-04-23,185.130005,27.860001,426.700012
2020-04-24,190.070007,28.74,424.98999
2020-04-27,187.5,30.0,421.380005
2020-04-28,182.910004,28.790001,403.829987
2020-04-29,194.190002,31.09,411.890015
2020-04-30,204.710007,28.68,419.850006
2020-05-01,202.270004,27.84,415.269989
2020-05-04,205.259995,28.23,428.14999400000005
2020-05-05,207.070007,28.07,424.679993
2020-05-06,208.470001,27.68,434.26001
2020-05-07,211.25999500000003,28.77,436.529999
2020-05-08,212.350006,29.93,435.549988
2020-05-11,213.179993,29.690001,440.519989
2020-05-12,210.100006,29.15,431.820007
2020-05-13,205.100006,28.129999,438.269989
2020-05-14,206.809998,28.559999,441.950012
2020-05-15,210.880005,29.0,454.190002
2020-05-18,213.190002,29.639999,452.579987
2020-05-19,216.880005,29.879999,451.040009
2020-05-20,229.970001,32.23,447.670013
2020-05-21,231.389999,32.34,436.25
2020-05-22,234.910004,32.619999,429.320007
2020-05-26,232.199997,34.009998,414.769989
2020-05-27,229.139999,33.07,419.89001500000006
2020-05-28,225.460007,31.6,413.440002
2020-05-29,225.089996,30.969999,419.7300110000001
2020-06-01,231.910004,31.889999,425.920013
2020-06-02,232.720001,32.259998,427.30999800000006
2020-06-03,230.160004,34.880001,421.970001
2020-06-04,226.289993,33.720001,414.329987
2020-06-05,230.770004,34.869999,419.600006
2020-06-08,231.399994,36.639999,419.48999
2020-06-09,238.669998,35.919998,434.049988
2020-06-10,236.729996,35.139999,434.4800110000001
2020-06-11,224.429993,33.029999,425.55999800000006
2020-06-12,228.580002,33.400002,418.070007
2020-06-15,232.5,34.110001000000004,425.5
2020-06-16,235.649994,34.630001,436.130005
2020-06-17,235.52999900000003,34.34,447.769989
2020-06-18,235.940002,34.029999,449.869995
2020-06-19,238.789993,33.41,453.720001
2020-06-22,239.220001,33.470001,468.040009
2020-06-23,242.240005,32.91,466.26001
2020-06-24,234.020004,31.73,457.850006
2020-06-25,235.679993,31.370001,465.910004
2020-06-26,216.080002,29.049999,443.39999400000005
2020-06-29,220.639999,29.49,447.23999
2020-06-30,227.070007,29.790001,455.040009
2020-07-01,237.550003,30.809999,485.64001500000006
2020-07-02,233.419998,30.870001,476.89001500000006
2020-07-06,240.27999900000003,32.34,493.80999800000006
2020-07-07,240.860001,32.990002000000004,493.160004
2020-07-08,243.580002,35.41,502.779999
2020-07-09,244.5,35.720001,507.76001
2020-07-10,245.070007,35.400002,548.72998
2020-07-13,239.0,33.82,525.5
2020-07-14,239.729996,34.380001,524.880005
2020-07-15,240.27999900000003,35.669998,523.26001
2020-07-16,240.929993,35.279999,527.3900150000002
2020-07-17,242.02999900000003,35.810001,492.98999
2020-07-20,245.419998,37.060001,502.410004
2020-07-21,241.75,37.009998,490.100006
2020-07-22,239.869995,36.939999,489.820007
2020-07-23,232.600006,38.439999,477.579987
2020-07-24,230.710007,37.540001,480.450012
2020-07-27,233.5,36.849998,495.64999400000005
2020-07-28,230.119995,36.610001,488.51001
2020-07-29,233.289993,37.16,484.4800110000001
2020-07-30,234.5,36.720001,485.799988
2020-07-31,253.669998,36.400002,488.880005
2020-08-03,251.960007,36.389999,498.619995
2020-08-04,249.830002,36.349998,509.64001500000006
2020-08-05,249.119995,36.790001,502.109985
2020-08-06,265.27999900000003,37.689999,509.079987
2020-08-07,268.440002,37.139999,494.7300110000001
2020-08-10,263.0,37.439999,483.380005
2020-08-11,256.130005,37.279999,466.929993
2020-08-12,259.890015,37.439999,475.470001
2020-08-13,261.299988,37.82,481.329987
2020-08-14,261.23999,37.900002,482.679993
2020-08-17,261.160004,37.970001,482.350006
2020-08-18,262.339996,38.009998,491.869995
2020-08-19,262.589996,38.889999,484.529999
2020-08-20,269.01001,38.959999,497.89999400000005
2020-08-21,267.01001,39.259998,492.30999800000006
2020-08-24,271.390015,40.490002,488.80999800000006
2020-08-25,280.820007,40.549999,490.579987
2020-08-26,303.910004,41.080002,547.530029
