"id","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","year","month","day","Nameday"
579002600,660000,3,1.75,1750,5200,1,0,1,4,8,1750,0,1956,0,98117,47.6995,-122.383,2060,5200,2014,10,1,"miércoles"
4351300978,787888,4,2.25,2580,21115,2,0,0,4,9,2580,0,1977,0,98040,47.5566,-122.219,2690,10165,2014,8,26,"martes"
1152700090,329000,4,2.5,2650,5880,2,0,0,3,9,2650,0,2005,0,98042,47.3509,-122.165,2610,6490,2014,12,18,"jueves"
3179100720,602000,2,1,1470,6398,1,0,0,4,7,970,500,1941,0,98105,47.6716,-122.279,1950,6398,2014,12,3,"miércoles"
5628300015,375000,3,2,1640,9750,1,0,0,3,7,1640,0,1959,0,98028,47.7425,-122.241,1340,9750,2014,11,6,"jueves"
1900000035,212000,1,1,620,7620,1,0,0,3,6,620,0,1926,0,98166,47.4697,-122.349,1160,7620,2015,5,5,"martes"
1105000432,224000,3,1.5,1440,8370,1,0,0,3,7,1440,0,1977,0,98118,47.5418,-122.275,1440,8370,2014,8,22,"viernes"
1402810150,315500,3,2,1160,10079,1,0,0,3,7,1160,0,1986,0,98019,47.7341,-121.976,1130,10087,2015,3,10,"martes"
2163900028,350000,2,1,1070,2880,1,0,0,3,7,1070,0,1902,0,98102,47.6261,-122.324,2030,2880,2015,1,28,"miércoles"
5409000110,389000,6,4.5,3560,14010,2,0,0,3,7,3560,0,1989,0,98002,47.3244,-122.217,1710,11116,2015,5,6,"miércoles"
8687800100,285000,3,1.75,1720,13104,1,0,0,4,7,1720,0,1962,0,98168,47.4709,-122.26,1840,13104,2014,7,13,"domingo"
8563300085,425000,3,1.75,1530,9800,1,0,0,5,8,1530,0,1958,0,98133,47.7655,-122.336,1660,9800,2014,12,1,"lunes"
7140200330,190000,3,1.75,1270,7875,1,0,0,4,7,1270,0,1980,0,98030,47.3696,-122.17,1830,7210,2015,3,9,"lunes"
2124069103,374000,3,1.75,1510,18439,1,0,0,3,7,1510,0,1971,0,98027,47.5491,-122.046,1600,34326,2015,5,5,"martes"
1703401110,292000,2,1,880,5500,1,0,0,3,6,880,0,1904,0,98118,47.5573,-122.289,1080,5500,2014,8,7,"jueves"
6046400755,475000,5,1.75,2020,5100,1.5,0,0,5,7,1320,700,1911,0,98103,47.6915,-122.345,1130,5100,2015,5,11,"lunes"
5309100450,546500,3,2.5,1410,2675,1,0,0,3,7,820,590,1985,0,98117,47.6786,-122.371,1410,4013,2015,3,30,"lunes"
3883800011,82000,3,1,860,10426,1,0,0,3,6,860,0,1954,0,98146,47.4987,-122.341,1140,11250,2014,11,5,"miércoles"
3883800011,219900,3,1,860,10426,1,0,0,3,6,860,0,1954,0,98146,47.4987,-122.341,1140,11250,2015,4,8,"miércoles"
4315700175,440000,3,1,1210,5750,1.5,0,0,4,7,1210,0,1910,0,98136,47.5403,-122.391,1160,5000,2014,6,12,"jueves"
221029019,4e+05,3,2.5,2090,32718,2,1,4,3,7,1550,540,1919,1983,98070,47.3338,-122.511,1200,192268,2015,4,28,"martes"
4035900085,453000,3,1.75,1430,20193,1,0,0,3,7,1430,0,1955,0,98006,47.5619,-122.183,2140,18364,2014,11,17,"lunes"
3438500781,330000,6,3.25,2120,6893,1,0,0,4,7,1060,1060,1983,0,98106,47.5508,-122.355,1380,6986,2014,8,12,"martes"
8097000330,359950,3,2.75,2540,8604,2,0,0,3,8,2540,0,1991,0,98092,47.3209,-122.185,2260,7438,2014,7,21,"lunes"
8677300720,616000,4,2.5,2490,12929,2,0,0,3,9,2490,0,1983,0,98074,47.6161,-122.021,2440,12929,2014,6,17,"martes"
3644100072,245000,2,1,670,2356,1,0,0,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,1740,2014,11,7,"viernes"
1453602284,296000,2,2,1320,2040,3,0,0,3,7,1320,0,1997,0,98125,47.7224,-122.291,1430,2040,2014,11,3,"lunes"
4365700450,193000,2,1,950,9000,1,0,0,3,6,950,0,1924,0,98106,47.5219,-122.361,1000,8280,2014,11,6,"jueves"
9268200315,456000,3,2,1870,8442,1.5,0,0,5,7,1060,810,1927,0,98117,47.6964,-122.365,1640,6174,2014,8,28,"jueves"
4358700141,480000,4,1.75,1840,9250,1,0,0,4,7,980,860,1956,0,98133,47.708,-122.337,1520,9250,2015,4,27,"lunes"
4310701577,382000,3,3.25,1410,1253,3,0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253,2014,5,9,"viernes"
9828200762,650000,2,1,1050,2542,1,0,0,3,7,880,170,1904,0,98122,47.6172,-122.298,1620,1809,2014,6,28,"sábado"
2026049097,431750,2,2,1400,10052,1,0,0,3,8,1400,0,1957,0,98125,47.7262,-122.316,1400,8785,2014,11,25,"martes"
6639900219,419900,3,2.5,1630,1755,2,0,0,3,8,1320,310,1997,0,98033,47.691,-122.176,1920,14550,2015,5,11,"lunes"
2521039066,315000,3,2,1900,9513,1,0,0,3,8,1900,0,1995,0,98023,47.2843,-122.357,1790,8028,2014,12,29,"lunes"
5649300120,597500,4,3,1890,35280,1,0,0,3,9,1510,380,1979,0,98052,47.7112,-122.099,2730,34525,2015,4,20,"lunes"
1774230300,615000,3,2.5,2980,43301,1,0,0,4,8,1930,1050,1978,0,98077,47.7631,-122.093,2890,35915,2015,3,6,"viernes"
7313200120,605000,4,3.25,2885,33671,2,0,0,4,8,2885,0,1984,0,98027,47.5174,-122.046,1910,16000,2014,10,31,"viernes"
4137010540,220000,3,2.5,1980,11900,2,0,0,3,8,1980,0,1990,0,98092,47.2656,-122.217,2130,9933,2015,4,1,"miércoles"
7844200120,340000,4,2.5,3020,8750,1,0,0,3,8,1710,1310,1960,0,98188,47.4298,-122.29,1900,8750,2015,4,13,"lunes"
1923099058,620000,4,2.5,2980,210395,2,0,0,3,9,2980,0,2001,0,98045,47.4575,-121.707,2530,45596,2014,10,15,"miércoles"
7922710690,602000,5,1.75,3290,11900,1.5,0,0,3,8,3290,0,1973,0,98052,47.6626,-122.141,2210,8549,2014,5,19,"lunes"
2624049165,575000,3,1.75,1580,11750,1,0,0,4,7,1180,400,1951,0,98118,47.5368,-122.265,2150,11750,2014,5,13,"martes"
7575600100,285000,3,2.5,2090,10834,1,0,0,4,8,1360,730,1987,0,98003,47.3537,-122.303,1750,8595,2014,5,2,"viernes"
3450400330,306500,3,1.5,1100,8140,1,0,0,4,7,1100,0,1965,0,98059,47.5004,-122.162,1430,7700,2015,2,20,"viernes"
4307300930,325000,3,2.5,1870,3480,2,0,0,3,7,1870,0,2002,0,98056,47.4831,-122.183,2160,3480,2015,1,2,"viernes"
3288301030,623000,3,2.75,2390,21804,1,0,0,3,8,1450,940,1973,0,98034,47.7339,-122.183,2390,10136,2015,3,19,"jueves"
5466350120,256500,3,2,1320,8568,1,0,0,3,7,1320,0,1993,0,98042,47.3904,-122.164,1600,8463,2015,3,11,"miércoles"
3791410210,473000,5,3.5,3430,6872,2,0,0,3,10,2830,600,2002,0,98031,47.4065,-122.207,3650,6600,2014,11,17,"lunes"
1795900120,549000,3,2.5,2250,9235,2,0,0,3,8,2250,0,1985,0,98052,47.7268,-122.105,2290,8187,2014,10,29,"miércoles"
8656300385,305000,3,1,1710,19115,1,0,0,3,6,1710,0,1986,0,98014,47.656,-121.913,1650,15144,2015,3,17,"martes"
6649250410,317000,4,2.5,2160,8049,2,0,0,3,9,2160,0,1988,0,98001,47.3337,-122.26,2490,8995,2015,2,4,"miércoles"
1426049054,450000,3,1.75,1400,13775,1,0,0,3,8,1400,0,1963,0,98028,47.7413,-122.259,2200,10450,2014,7,1,"martes"
7841300535,225000,2,2.5,1560,5333,1,0,0,3,5,780,780,1947,0,98055,47.4749,-122.213,1010,4800,2015,4,9,"jueves"
2867700035,5e+05,5,2,2300,7897,2.5,0,0,4,8,2300,0,1956,0,98133,47.7556,-122.356,2030,7902,2015,2,12,"jueves"
2658000215,207000,2,1,820,4860,1,0,0,5,6,820,0,1955,0,98118,47.5298,-122.271,1240,6000,2014,8,12,"martes"
7100000120,474900,3,1,1630,8308,1.5,0,0,3,7,1630,0,1948,0,98146,47.5075,-122.378,1170,8308,2014,8,18,"lunes"
200300210,515000,3,2.5,2010,7200,2,0,0,3,8,2010,0,1994,0,98028,47.7372,-122.223,1970,7202,2014,7,1,"martes"
1868903130,542000,4,1,1540,5000,1.5,0,0,4,7,1090,450,1922,0,98115,47.6754,-122.294,1590,5000,2015,2,12,"jueves"
7385310040,725000,4,2.75,2420,10962,1,0,0,3,8,1530,890,1977,0,98007,47.6218,-122.152,2620,13200,2014,6,5,"jueves"
5104510210,314950,3,2.5,1690,4533,2,0,0,3,7,1690,0,2003,0,98038,47.3575,-122.016,1830,5175,2015,3,9,"lunes"
9517200180,375000,3,2,1410,10078,1,0,0,4,6,1410,0,1983,0,98072,47.7587,-122.144,2090,9202,2014,11,6,"jueves"
1725079061,5e+05,3,1.75,1640,47044,1,0,0,3,7,1640,0,1989,0,98014,47.654,-121.94,2280,200811,2014,7,10,"jueves"
2141310820,689000,3,1.75,2200,9840,1,0,0,5,8,1500,700,1978,0,98006,47.559,-122.136,2410,9623,2014,6,24,"martes"
2902200234,525000,3,2.25,1290,1182,2,0,0,3,8,1000,290,2006,0,98102,47.637,-122.327,1300,1169,2014,12,9,"martes"
1443500395,360000,3,1.5,1060,6232,1,0,0,4,7,1060,0,1968,0,98118,47.5329,-122.271,1120,5379,2015,5,4,"lunes"
2391601010,425000,3,1,1240,5750,1,0,0,4,6,1240,0,1948,0,98116,47.564,-122.398,1240,5750,2014,8,20,"miércoles"
7129303970,239950,2,1,1280,5500,1,0,0,3,7,1280,0,1949,0,98118,47.5179,-122.264,1270,5500,2015,3,4,"miércoles"
567000025,577500,2,2.5,2330,3000,2,0,3,3,8,2330,0,1915,1994,98144,47.5953,-122.294,1760,4000,2015,4,2,"jueves"
2493200195,615000,3,1.75,2360,7291,1,0,0,4,8,1360,1000,1948,0,98136,47.5274,-122.384,1860,5499,2014,5,2,"viernes"
8562901250,516000,4,2.75,2210,10800,1,0,0,4,8,1170,1040,1997,0,98074,47.6086,-122.059,2210,10800,2014,8,27,"miércoles"
2600020330,1218000,4,2.75,3670,15400,2,0,3,4,10,3670,0,1986,0,98006,47.5581,-122.156,3370,13300,2014,8,13,"miércoles"
1370801520,1655000,4,3.5,3080,4815,2,0,3,3,10,2300,780,1937,2009,98199,47.6417,-122.411,2910,5350,2014,5,27,"martes"
5589900761,315000,2,1,770,6731,1,0,0,4,6,770,0,1943,0,98155,47.7505,-122.312,1120,9212,2015,5,1,"viernes"
3601800580,250000,4,2,2600,9000,1,0,0,3,8,1410,1190,1959,0,98032,47.381,-122.299,2600,7200,2014,10,21,"martes"
3336000296,250000,4,1.5,1220,4900,1,0,0,3,6,1220,0,1942,0,98118,47.5292,-122.269,1410,3000,2014,11,13,"jueves"
1525059020,925000,4,2.5,2910,48351,1,0,0,4,8,1910,1000,1967,0,98005,47.6495,-122.164,2760,43560,2015,4,10,"viernes"
6150200330,358000,3,1,1150,4681,1,0,0,3,7,1150,0,1955,0,98133,47.7284,-122.336,1150,6800,2014,8,25,"lunes"
4136950180,262000,3,2.5,1700,6200,2,0,0,3,8,1700,0,1997,0,98092,47.2621,-122.221,1720,6205,2014,9,26,"viernes"
259600790,5e+05,3,1.75,1220,7370,1,0,0,4,7,1220,0,1964,0,98008,47.6334,-122.12,1580,8213,2014,10,15,"miércoles"
2770604925,1300000,5,1,1670,6400,1.5,0,0,3,8,1670,0,1919,0,98119,47.6542,-122.373,1910,2983,2014,7,15,"martes"
6902000100,5e+05,3,1.75,2420,65501,2,0,1,3,8,2420,0,1984,0,98074,47.6525,-122.087,2970,19036,2014,9,15,"lunes"
3275850180,675000,3,2.25,2610,9002,2,0,0,3,9,2610,0,1988,0,98052,47.6909,-122.104,2320,8306,2014,6,2,"lunes"
4154300296,235000,3,1,960,5030,1,0,0,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400,2014,9,26,"viernes"
4154300296,545000,3,1,960,5030,1,0,0,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400,2015,3,18,"miércoles"
3888100043,350000,3,1,1010,9360,1,0,0,3,6,1010,0,1981,0,98033,47.6874,-122.168,1470,9360,2014,5,7,"miércoles"
8165501510,320000,2,2.25,1550,1827,2,0,0,3,8,1550,0,2008,0,98106,47.5394,-122.368,1420,1826,2014,11,25,"martes"
5152700120,452000,5,2.5,5067,13315,1,0,2,3,9,3154,1913,1968,0,98003,47.3391,-122.325,2860,13957,2015,3,18,"miércoles"
1962200475,875000,3,2,2350,6000,1.5,0,0,4,8,1990,360,1922,0,98102,47.6476,-122.32,2010,5040,2014,7,25,"viernes"
272000355,325000,3,1.5,1310,2998,2,0,0,3,7,1310,0,1998,0,98144,47.5873,-122.299,1310,2997,2014,11,8,"sábado"
5113400113,756000,4,2.25,2160,5600,1,0,0,5,7,1080,1080,1947,0,98119,47.6442,-122.372,1850,5150,2014,6,19,"jueves"
6669010120,319000,4,2.5,2510,7992,1,0,0,3,8,1610,900,1978,0,98032,47.3715,-122.285,2030,7992,2014,6,24,"martes"
7170200110,455000,3,1.75,890,3800,1.5,0,0,3,7,750,140,1926,0,98115,47.6803,-122.291,1280,3800,2015,1,21,"miércoles"
2113700025,330000,2,1,1129,3840,1,0,0,3,7,1129,0,1953,0,98106,47.5313,-122.351,1300,3880,2015,4,9,"jueves"
7197000100,510000,4,3.25,1980,9988,1,0,0,3,8,1340,640,1980,0,98052,47.6883,-122.111,1980,8972,2015,1,8,"jueves"
7577700061,532000,3,1,2360,5012,1,0,0,3,7,1560,800,1964,0,98116,47.5705,-122.384,1690,4800,2015,4,16,"jueves"
1862400215,775000,3,2.5,2480,5007,2,0,0,3,8,1960,520,2014,0,98117,47.6974,-122.369,1650,7806,2015,1,20,"martes"
3726800201,410000,3,1.75,2160,4000,1,0,0,3,7,1080,1080,1953,0,98144,47.5721,-122.309,1260,3200,2015,4,17,"viernes"
13002460,205000,2,1.75,1740,5100,1,0,0,3,6,580,1160,1915,0,98108,47.5211,-122.33,1440,5100,2015,3,18,"miércoles"
5151200215,585000,4,2.5,2430,6766,2,0,0,3,8,2430,0,1999,0,98177,47.7294,-122.358,1820,6772,2014,12,12,"viernes"
8731983200,255000,2,1.75,1950,8200,1,0,0,3,8,1950,0,1975,0,98023,47.3161,-122.382,2370,8000,2015,3,10,"martes"
5309101395,415000,2,1,910,3750,1,0,0,3,7,910,0,1904,0,98117,47.6772,-122.369,1160,4000,2014,9,11,"jueves"
4364700945,459000,4,2,2360,7080,1,0,0,5,6,1180,1180,1925,0,98126,47.5261,-122.376,1340,7200,2015,4,2,"jueves"
395300330,354000,3,1,1130,11250,1,0,0,3,7,1130,0,1965,0,98034,47.7254,-122.227,1410,11250,2014,12,11,"jueves"
3295730040,587000,3,2.5,2150,5193,2,0,0,3,8,2150,0,1995,0,98033,47.6952,-122.187,2150,7172,2014,7,15,"martes"
7937600395,782000,4,3.5,5270,53428,2,0,0,3,10,3440,1830,2004,0,98058,47.4358,-122.085,2340,30904,2014,7,8,"martes"
1236300146,570000,3,1.5,1300,7287,1,0,0,4,7,1300,0,1965,0,98033,47.6889,-122.187,1300,9129,2015,5,4,"lunes"
8024200625,414500,3,1,1050,6002,1,0,0,3,7,840,210,1941,0,98115,47.6988,-122.316,1180,6003,2015,2,5,"jueves"
7340600845,185000,4,1,1380,6700,1,0,0,3,7,1190,190,1928,0,98168,47.4871,-122.281,1380,8292,2014,8,6,"miércoles"
898000220,262500,3,1.5,1610,10291,1,0,0,4,7,1610,0,1961,0,98022,47.2025,-121.999,1410,7729,2014,10,1,"miércoles"
2212600100,370000,4,2.75,3150,67518,1,0,0,4,9,2250,900,1965,0,98092,47.3382,-122.196,2210,32391,2014,5,22,"jueves"
6412100092,362500,3,1,1520,9507,1,0,0,3,7,1520,0,1954,0,98125,47.7162,-122.324,1360,7219,2015,1,5,"lunes"
8835350300,536000,3,2.5,1990,7397,2,0,0,3,9,1990,0,1993,0,98072,47.7703,-122.165,2210,7397,2015,3,4,"miércoles"
2586800210,425000,5,2,2500,7804,1.5,0,0,3,7,1570,930,1921,0,98146,47.5031,-122.348,1170,7676,2015,4,21,"martes"
2044500201,435000,3,2.25,1890,7200,1,0,0,4,7,1230,660,1973,0,98125,47.7156,-122.317,1970,8101,2014,6,9,"lunes"
6450303950,435000,5,2,1840,9240,1,0,0,4,7,1540,300,1942,1958,98133,47.7308,-122.34,1200,5250,2014,5,5,"lunes"
3013300409,4e+05,2,1,1220,6300,1,0,0,3,7,760,460,1942,0,98136,47.5299,-122.387,1850,4886,2015,3,12,"jueves"
1934800087,446000,2,1.5,1370,1221,2,0,0,3,8,1080,290,2008,0,98122,47.6039,-122.307,1560,2081,2014,6,26,"jueves"
1125049140,1250000,3,2.5,2710,13120,1,0,0,3,10,2710,0,1959,0,98105,47.6718,-122.256,3130,13566,2015,1,26,"lunes"
2025700180,3e+05,3,2.25,1760,5421,2,0,0,3,7,1760,0,1991,0,98038,47.3484,-122.037,1570,6000,2014,11,20,"jueves"
8024201055,404500,2,1,800,5080,1,0,0,3,7,800,0,1938,0,98115,47.6978,-122.314,1560,5110,2014,8,6,"miércoles"
2426059097,910000,4,2.5,3530,49222,2,0,0,4,9,3530,0,1986,0,98072,47.7285,-122.112,3750,49222,2015,3,5,"jueves"
9829200855,771000,3,2.25,1780,6120,1.5,0,0,4,9,1390,390,1927,0,98122,47.6025,-122.286,1960,5568,2014,5,13,"martes"
1864940180,335000,4,2.5,2610,4781,2,0,0,3,8,2610,0,2009,0,98001,47.2649,-122.292,2583,4796,2014,6,5,"jueves"
1023089085,390000,3,1.75,1850,15170,1,0,0,3,7,1850,0,1965,0,98045,47.4991,-121.774,1160,14175,2014,8,4,"lunes"
4399200100,288000,3,2.25,1560,9706,1,0,0,4,7,1560,0,1963,0,98002,47.3191,-122.213,1510,9706,2015,4,28,"martes"
1087500040,403000,3,1.75,1270,10790,1,0,0,3,7,1270,0,1956,0,98033,47.6647,-122.177,1270,10790,2014,10,14,"martes"
1972201965,510000,3,2.25,1420,1309,3,0,0,3,8,1420,0,2006,0,98103,47.6534,-122.346,1500,1282,2014,6,24,"martes"
272000085,751000,6,3,2880,6800,2,0,0,3,7,2880,0,1980,0,98144,47.5873,-122.299,1640,4000,2015,2,19,"jueves"
7129302806,408000,3,1,1420,8000,1,0,4,3,7,1420,0,1950,0,98118,47.5169,-122.255,1780,8295,2015,2,3,"martes"
4389201021,1014250,3,1,1640,12855,1.5,0,0,5,6,1500,140,1920,0,98004,47.6169,-122.212,2190,11262,2014,7,1,"martes"
6751300385,575000,3,2,1730,9030,1,0,0,4,7,1730,0,1956,0,98007,47.5875,-122.134,1470,9030,2015,4,24,"viernes"
723049274,330000,3,1.75,1250,8100,1,0,0,3,7,1250,0,1951,2004,98146,47.5016,-122.348,1300,8175,2015,4,17,"viernes"
2767602094,565000,3,2.25,1520,1221,3,0,0,3,8,1520,0,2013,0,98107,47.674,-122.377,1550,4750,2014,5,16,"viernes"
8635760330,456000,3,2.5,1820,2935,2,0,0,3,8,1820,0,1999,0,98074,47.6018,-122.021,1820,2936,2015,4,13,"lunes"
3905010100,652500,4,2.5,2700,9122,2,0,0,3,9,2700,0,1990,0,98029,47.5771,-121.994,2500,9122,2014,6,15,"domingo"
2493200215,582000,3,1.75,1820,3140,2,0,0,5,8,1820,0,1949,1990,98136,47.5271,-122.384,2030,5499,2014,12,31,"miércoles"
8691390530,7e+05,4,2.5,2770,5686,2,0,0,3,9,2770,0,2004,0,98075,47.5997,-121.973,2910,5000,2014,6,25,"miércoles"
4319200620,235000,2,1,1270,9182,1.5,0,0,3,6,1270,0,1917,0,98126,47.5365,-122.378,1760,9100,2014,10,15,"miércoles"
424069096,460000,3,1.75,1400,12155,1,0,0,4,7,1400,0,1977,0,98075,47.5926,-122.047,2540,23522,2014,7,31,"jueves"
8121200820,475000,3,2.25,1820,8008,1,0,0,3,8,1240,580,1981,0,98052,47.7206,-122.11,2030,8750,2014,5,22,"jueves"
8682231110,579000,2,2,1870,6275,1,0,0,3,8,1870,0,2003,0,98053,47.7108,-122.031,1670,5200,2014,6,9,"lunes"
2767602645,507000,4,2,1360,2746,1.5,0,0,3,7,1360,0,1945,2011,98107,47.6736,-122.39,1960,2746,2014,11,10,"lunes"
7131300035,210000,3,2.5,1040,2643,2,0,0,3,7,720,320,2004,0,98118,47.5165,-122.268,1540,5110,2014,5,12,"lunes"
2595650100,359500,4,2.75,2140,10316,2,0,0,3,8,2140,0,1993,0,98001,47.3537,-122.274,1920,11337,2014,6,30,"lunes"
2616700450,248000,3,1.75,1330,9831,1,0,0,3,7,1330,0,1987,0,98001,47.3304,-122.277,1330,7500,2014,11,7,"viernes"
2520900301,239300,3,1,1070,5750,1,0,0,3,7,1070,0,1952,0,98178,47.5071,-122.255,1420,6500,2014,10,22,"miércoles"
1473200150,315000,3,2.25,1370,1533,3,0,0,3,8,1370,0,2009,0,98133,47.7326,-122.343,1370,1125,2014,12,16,"martes"
1726600150,970000,4,3,3510,12410,2,0,0,4,9,3510,0,1976,0,98005,47.6381,-122.166,3000,13209,2015,2,26,"jueves"
9169600110,510000,3,1.5,1730,6240,1,0,1,3,8,1000,730,1954,0,98136,47.5282,-122.391,1620,6240,2015,3,17,"martes"
4036800580,418000,4,1.5,1550,9176,1,0,0,3,7,1000,550,1956,0,98008,47.6005,-122.129,1730,8539,2014,6,21,"sábado"
2324800110,699000,4,2.5,3280,27441,2,0,0,3,9,3280,0,1996,0,98053,47.6711,-122.012,3200,26960,2014,6,12,"jueves"
7855800910,871000,4,2.5,2150,8536,1,0,3,4,8,1400,750,1967,0,98006,47.5663,-122.163,2800,9500,2015,3,21,"sábado"
3625059140,515000,3,1.75,1580,9147,1,0,1,4,7,1210,370,1967,0,98008,47.6069,-122.112,2600,23564,2014,5,7,"miércoles"
1200021,4e+05,3,1,1460,43000,1,0,0,3,7,1460,0,1952,0,98166,47.4434,-122.347,2250,20023,2014,8,11,"lunes"
9455200790,445000,3,1.75,1410,5100,1,0,0,4,7,1110,300,1954,0,98125,47.7026,-122.29,1600,7800,2014,12,9,"martes"
2021200530,1110000,4,2.75,3090,6600,1,0,2,3,9,1800,1290,1956,0,98199,47.6339,-122.396,2380,5000,2015,2,25,"miércoles"
7760600110,212000,3,1.5,1690,9600,1,0,0,3,7,1210,480,1976,0,98038,47.3857,-122.079,1450,9647,2014,10,27,"lunes"
9323610110,710000,4,2.5,2870,11304,2,0,0,3,9,2870,0,1980,0,98006,47.5547,-122.154,2690,9940,2015,1,12,"lunes"
1612500090,225800,4,1,1100,7110,1,0,0,4,7,880,220,1907,0,98030,47.3858,-122.227,1150,7110,2015,3,31,"martes"
4027700594,520000,3,1.75,2310,36665,1,0,2,3,8,1580,730,1983,0,98155,47.7697,-122.274,2000,14000,2014,12,22,"lunes"
1924059254,1295000,5,3.75,3490,15246,1,0,1,4,10,1940,1550,1968,0,98040,47.5479,-122.212,3410,15682,2015,5,8,"viernes"
2172000846,248000,4,2,2080,13510,1,0,0,3,7,1040,1040,1950,0,98178,47.4918,-122.258,2010,11625,2014,6,19,"jueves"
514500195,556000,4,2.5,2230,7200,1,0,0,4,7,1220,1010,1957,0,98005,47.589,-122.156,1920,7200,2014,10,16,"jueves"
8151600142,319950,5,1.75,1710,11900,1,0,0,3,7,1070,640,1958,0,98146,47.506,-122.365,1030,10360,2015,5,12,"martes"
7950304045,320000,4,2.75,1640,3000,1,0,0,3,7,1000,640,1984,0,98118,47.5625,-122.283,1150,4545,2015,3,31,"martes"
6700390210,245000,3,2.5,1600,2788,2,0,0,4,7,1600,0,1992,0,98031,47.4034,-122.187,1720,3605,2014,7,8,"martes"
2195700230,7e+05,3,2.5,2850,36585,2,0,0,3,10,2850,0,1987,0,98072,47.7376,-122.102,3340,35671,2015,2,3,"martes"
558100090,628000,5,2.75,2600,8160,2,0,0,3,8,2600,0,2015,0,98133,47.7348,-122.34,1600,8160,2015,3,12,"jueves"
2749600245,640000,3,2,1380,4800,1,0,0,3,7,1380,0,1948,0,98199,47.651,-122.369,1740,5640,2014,6,17,"martes"
1782500065,420000,4,1.75,1320,4978,1,0,0,4,7,940,380,1942,0,98126,47.5266,-122.379,1260,4693,2015,4,28,"martes"
263000329,349950,3,2.5,1420,1162,3,0,0,3,8,1420,0,2002,0,98103,47.6982,-122.349,1430,1560,2014,10,8,"miércoles"
9432900180,307999,4,2.75,2420,8438,2,0,0,3,8,2420,0,1996,0,98022,47.2091,-122.009,2420,8580,2014,7,14,"lunes"
142000165,749950,4,2.75,2600,6050,2,0,0,5,8,1960,640,1949,0,98116,47.5656,-122.4,1990,6050,2014,5,7,"miércoles"
6145600410,290000,2,1,840,3844,1,0,0,4,6,840,0,1919,0,98133,47.7048,-122.347,1040,3844,2014,7,11,"viernes"
2599001500,235000,3,1.75,1420,7920,1,0,0,4,7,1420,0,1962,0,98092,47.2931,-122.188,1420,7920,2014,7,12,"sábado"
1721801010,225000,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,98146,47.508,-122.337,830,6120,2014,9,3,"miércoles"
1721801010,302100,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,98146,47.508,-122.337,830,6120,2015,4,24,"viernes"
5101404491,520000,2,1,1340,6380,1,0,0,3,7,890,450,1939,0,98115,47.697,-122.313,1380,6380,2015,2,12,"jueves"
326049111,285000,2,1,1010,7200,1,0,0,3,7,1010,0,1975,0,98155,47.7651,-122.291,1890,9248,2014,6,26,"jueves"
1785400300,525000,3,2,1640,15258,1,0,0,3,8,1640,0,1981,0,98074,47.6301,-122.037,1640,16345,2014,8,21,"jueves"
1310980580,374900,5,2.75,2980,8500,1,0,0,3,8,1540,1440,1982,0,98032,47.3641,-122.278,2310,8500,2015,3,19,"jueves"
6632300230,377500,3,2,1370,7200,1,0,0,3,7,1130,240,1926,1955,98125,47.7329,-122.308,1300,7208,2014,10,6,"lunes"
9324800650,587450,3,2.25,2190,8775,1.5,0,1,4,8,2190,0,1927,0,98125,47.7303,-122.287,1910,8145,2015,4,27,"lunes"
2188201010,245000,3,2.25,1530,12000,1,0,0,3,7,1070,460,1979,0,98023,47.2715,-122.338,2140,13636,2015,1,21,"miércoles"
7137910360,2e+05,3,2,1290,5757,1,0,0,3,7,1290,0,1994,0,98092,47.3175,-122.17,1580,6798,2014,7,29,"martes"
125069038,2140000,4,3.75,5150,453895,2,0,3,3,11,4360,790,1997,0,98053,47.6795,-121.991,2500,215186,2014,11,25,"martes"
9465910150,607000,3,2.5,2470,9226,2,0,0,3,9,2470,0,1991,0,98072,47.7439,-122.17,2820,11013,2014,11,9,"domingo"
724069023,1247000,1,1.25,1810,5070,1.5,1,4,4,8,1230,580,1967,0,98075,47.5814,-122.081,2280,5070,2015,4,14,"martes"
6600220150,549950,4,2.5,2230,14694,1,0,0,4,7,1180,1050,1981,0,98074,47.6305,-122.034,1470,13458,2015,3,10,"martes"
7227800025,250000,3,3,2300,7701,1,0,0,3,7,2300,0,1960,0,98056,47.5102,-122.18,1570,8116,2014,11,18,"martes"
3905040220,525000,3,2.5,2030,6970,2,0,0,4,8,2030,0,1991,0,98029,47.5718,-121.999,2000,6140,2014,5,9,"viernes"
5072300210,440000,3,1.75,2000,9900,1,0,2,4,8,1480,520,1957,0,98166,47.4436,-122.339,2310,10200,2014,6,24,"martes"
121039042,425000,3,2.75,3610,107386,1.5,1,3,3,8,3130,480,1918,1962,98023,47.3351,-122.362,2630,42126,2015,3,13,"viernes"
