"ANO_EJE","NIVEL_GOBIERNO","NIVEL_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","DEPARTAMENTO_EJECUTORA","DEPARTAMENTO_EJECUTORA_NOMBRE","PROVINCIA_EJECUTORA","PROVINCIA_EJECUTORA_NOMBRE","DISTRITO_EJECUTORA","DISTRITO_EJECUTORA_NOMBRE","DISPOSITIVO_LEGAL","DISPOSITIVO_LEGAL_NOMBRE","DISPOSITIVO_LEGAL_DESCRIPCION","REFERENCIA","NORMA_REFERENCIA","AMBITO_RESPONSABLE","AMBITO_RESPONSABLE_NOMBRE","PROGRAMA_PPTO","PROGRAMA_PPTO_NOMBRE","TIPO_ACT_PROY","TIPO_ACT_PROY_NOMBRE","PRODUCTO_PROYECTO","PRODUCTO_PROYECTO_NOMBRE","ACTIVIDAD_ACCION_OBRA","ACTIVIDAD_ACCION_OBRA_NOMBRE","DEPARTAMENTO_META","DEPARTAMENTO_META_NOMBRE","PROVINCIA_META","PROVINCIA_META_NOMBRE","DISTRITO_META","DISTRITO_META_NOMBRE","FUENTE_FINANCIAMIENTO","FUENTE_FINANCIAMIENTO_NOMBRE","RUBRO","RUBRO_NOMBRE","CATEGORIA_GASTO","CATEGORIA_GASTO_NOMBRE","TIPO_TRANSACCION","GENERICA","GENERICA_NOMBRE","MONTO_ASIGNADO","MARCO_PRESUPUESTAL","MONTO_CERTIFICADO","MONTO_COMPROMETIDO_ANUAL","MONTO_DEVENGADO"
"2017","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","813","001","REGION ICA-SEDE CENTRAL","11","ICA","01","ICA","01","REGION ICA-SEDE CENTRAL","8","D.U. Nº 006-2017","Decreto de Urgencia que aprueba medidas complementarias para la atención de intervenciones ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 006-2017","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","ICA","0","ICA","0","ICA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","500000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300102","020301","MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN","02","ANCASH","03","ANTONIO RAIMONDI","01","MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN","11","D.S. Nº 110-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de los Gobiernos Locales declarados en emergencia por desastres a consecuencia de intensas lluvias","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 007-2017","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","ANCASH","0","ANTONIO RAIMONDI","0","LLAMELLIN","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","2520","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300454","050201","MUNICIPALIDAD PROVINCIAL DE CANGALLO","05","AYACUCHO","02","CANGALLO","01","MUNICIPALIDAD PROVINCIAL DE CANGALLO","11","D.S. Nº 110-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de los Gobiernos Locales declarados en emergencia por desastres a consecuencia de intensas lluvias","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 007-2017","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","AYACUCHO","0","CANGALLO","0","CANGALLO","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","4788","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301344","150706","MUNICIPALIDAD DISTRITAL  DE SAN JOSE DE LOS CHORRILLOS - CUENCA","15","LIMA","07","HUAROCHIRI","06","MUNICIPALIDAD DISTRITAL  DE SAN JOSE DE LOS CHORRILLOS - CUENCA","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LIMA","0","HUAROCHIRI","0","CUENCA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301534","200109","MUNICIPALIDAD DISTRITAL DE LA ARENA","20","PIURA","01","PIURA","09","MUNICIPALIDAD DISTRITAL DE LA ARENA","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","PIURA","0","PIURA","0","LA ARENA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301567","200502","MUNICIPALIDAD DISTRITAL DE AMOTAPE","20","PIURA","05","PAITA","02","MUNICIPALIDAD DISTRITAL DE AMOTAPE","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","PIURA","0","PAITA","0","AMOTAPE","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301589","200803","MUNICIPALIDAD DISTRITAL DE BERNAL","20","PIURA","08","SECHURA","03","MUNICIPALIDAD DISTRITAL DE BERNAL","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","PIURA","0","SECHURA","0","BERNAL","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300125","020601","MUNICIPALIDAD PROVINCIAL DE CARHUAZ","02","ANCASH","06","CARHUAZ","01","MUNICIPALIDAD PROVINCIAL DE CARHUAZ","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","ANCASH","0","CARHUAZ","0","CARHUAZ","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300151","021002","MUNICIPALIDAD DISTRITAL DE ANRA","02","ANCASH","10","HUARI","02","MUNICIPALIDAD DISTRITAL DE ANRA","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","ANCASH","0","HUARI","0","ANRA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300551","060103","MUNICIPALIDAD DISTRITAL DE CHETILLA","06","CAJAMARCA","01","CAJAMARCA","03","MUNICIPALIDAD DISTRITAL DE CHETILLA","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","CAJAMARCA","0","CAJAMARCA","0","CHETILLA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300572","060307","MUNICIPALIDAD DISTRITAL DE MIGUEL IGLESIAS","06","CAJAMARCA","03","CELENDIN","07","MUNICIPALIDAD DISTRITAL DE MIGUEL IGLESIAS","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","CAJAMARCA","0","CELENDIN","0","MIGUEL IGLESIAS","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300341","040111","MUNICIPALIDAD DISTRITAL DE MOLLEBAYA","04","AREQUIPA","01","AREQUIPA","11","MUNICIPALIDAD DISTRITAL DE MOLLEBAYA","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","AREQUIPA","0","AREQUIPA","0","MOLLEBAYA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300390","040410","MUNICIPALIDAD DISTRITAL DE PAMPACOLCA","04","AREQUIPA","04","CASTILLA","10","MUNICIPALIDAD DISTRITAL DE PAMPACOLCA","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","AREQUIPA","0","CASTILLA","0","PAMPACOLCA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300437","040809","MUNICIPALIDAD DISTRITAL DE TAURIA","04","AREQUIPA","08","LA UNION","09","MUNICIPALIDAD DISTRITAL DE TAURIA","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","AREQUIPA","0","LA UNION","0","TAURIA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300832","090404","MUNICIPALIDAD DISTRITAL DE CAPILLAS","09","HUANCAVELICA","04","CASTROVIRREYNA","04","MUNICIPALIDAD DISTRITAL DE CAPILLAS","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","HUANCAVELICA","0","CASTROVIRREYNA","0","CAPILLAS","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301231","140120","MUNICIPALIDAD DISTRITAL DE TUMAN","14","LAMBAYEQUE","01","CHICLAYO","20","MUNICIPALIDAD DISTRITAL DE TUMAN","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LAMBAYEQUE","0","CHICLAYO","0","TUMAN","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301204","131008","MUNICIPALIDAD DISTRITAL DE SITABAMBA","13","LA LIBERTAD","10","SANTIAGO DE CHUCO","08","MUNICIPALIDAD DISTRITAL DE SITABAMBA","3","D.S. Nº 043-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LA LIBERTAD","0","SANTIAGO DE CHUCO","0","SITABAMBA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301137","130111","MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA","13","LA LIBERTAD","01","TRUJILLO","11","MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA","3","D.S. Nº 043-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LA LIBERTAD","0","TRUJILLO","0","VICTOR LARCO HERRERA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300213","021604","MUNICIPALIDAD DISTRITAL DE QUINUABAMBA","02","ANCASH","16","POMABAMBA","04","MUNICIPALIDAD DISTRITAL DE QUINUABAMBA","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","ANCASH","0","POMABAMBA","0","QUINUABAMBA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300343","040113","MUNICIPALIDAD DISTRITAL DE POCSI","04","AREQUIPA","01","AREQUIPA","13","MUNICIPALIDAD DISTRITAL DE POCSI","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","AREQUIPA","0","AREQUIPA","0","POCSI","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301267","150118","MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA)","15","LIMA","01","LIMA","18","MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA)","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LIMA","0","LIMA","0","LURIGANCHO","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301316","150506","MUNICIPALIDAD DISTRITAL DE COAYLLO","15","LIMA","05","CANETE","06","MUNICIPALIDAD DISTRITAL DE COAYLLO","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LIMA","0","CANETE","0","COAYLLO","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301344","150706","MUNICIPALIDAD DISTRITAL  DE SAN JOSE DE LOS CHORRILLOS - CUENCA","15","LIMA","07","HUAROCHIRI","06","MUNICIPALIDAD DISTRITAL  DE SAN JOSE DE LOS CHORRILLOS - CUENCA","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LIMA","0","HUAROCHIRI","0","CUENCA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301394","151006","MUNICIPALIDAD DISTRITAL DE CACRA","15","LIMA","10","YAUYOS","06","MUNICIPALIDAD DISTRITAL DE CACRA","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LIMA","0","YAUYOS","0","CACRA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301396","151008","MUNICIPALIDAD DISTRITAL DE CATAHUASI","15","LIMA","10","YAUYOS","08","MUNICIPALIDAD DISTRITAL DE CATAHUASI","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LIMA","0","YAUYOS","0","CATAHUASI","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301421","151033","MUNICIPALIDAD DISTRITAL DE VITIS","15","LIMA","10","YAUYOS","33","MUNICIPALIDAD DISTRITAL DE VITIS","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LIMA","0","YAUYOS","0","VITIS","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","441","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH","726","001","REGION ANCASH SEDE CENTRAL","02","ANCASH","01","HUARAZ","01","REGION ANCASH SEDE CENTRAL","8","D.U. Nº 006-2017","Decreto de Urgencia que aprueba medidas complementarias para la atención de intervenciones ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 006-2017","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","ANCASH","0","HUARAZ","0","HUARAZ","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","500000","0","0","0","0"
"2017","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","465","MUNICIPALIDAD METROPOLITANA DE LIMA","1128","001","REGION  LIMA  METROPOLITANA","15","LIMA","01","LIMA","01","REGION  LIMA  METROPOLITANA","8","D.U. Nº 006-2017","Decreto de Urgencia que aprueba medidas complementarias para la atención de intervenciones ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 006-2017","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LIMA","0","LIMA","0","LIMA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","500000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300139","020801","MUNICIPALIDAD PROVINCIAL DE CASMA","02","ANCASH","08","CASMA","01","MUNICIPALIDAD PROVINCIAL DE CASMA","11","D.S. Nº 110-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de los Gobiernos Locales declarados en emergencia por desastres a consecuencia de intensas lluvias","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 007-2017","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","ANCASH","0","CASMA","0","CASMA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","123480","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301238","140301","MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE","14","LAMBAYEQUE","03","LAMBAYEQUE","01","MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE","11","D.S. Nº 110-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de los Gobiernos Locales declarados en emergencia por desastres a consecuencia de intensas lluvias","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 007-2017","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","LAMBAYEQUE","0","LAMBAYEQUE","0","LAMBAYEQUE","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","1261008","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300120","020511","MUNICIPALIDAD DISTRITAL DE LA PRIMAVERA","02","ANCASH","05","BOLOGNESI","11","MUNICIPALIDAD DISTRITAL DE LA PRIMAVERA","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","ANCASH","0","BOLOGNESI","0","LA PRIMAVERA","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300392","040412","MUNICIPALIDAD DISTRITAL DE UÑON","04","AREQUIPA","04","CASTILLA","12","MUNICIPALIDAD DISTRITAL DE UÑON","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","AREQUIPA","0","CASTILLA","0","UNON","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300968","110109","MUNICIPALIDAD DISTRITAL DE SAN JOSE DE LOS MOLINOS","11","ICA","01","ICA","09","MUNICIPALIDAD DISTRITAL DE SAN JOSE DE LOS MOLINOS","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0"," ","0"," ","0"," ","0"," ","0","ICA","0","ICA","0","SAN JOSE DE LOS MOLINOS","0"," ","00","RECURSOS ORDINARIOS","0","SERVICIO DE LA DEUDA","0","0","GENERICO","100000","0","0","0","0"
