id,product_code,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
13813,C,88.81,material_7,material_8,5,8,2,11,6,18.021,12.821,18.058,16.901,11.743,18.229,11.575,16.534,20.98,10.215,14.977,14.861,14.085,15.244,678.918,0
13814,C,132.04,material_7,material_8,5,8,9,12,7,19.381,11.793,17.932,17.75,12.508,19.85,11.497,14.856,20.877,,14.808,17.028,12.464,13.407,855.842,0
13815,C,116.12,material_7,material_8,5,8,2,9,3,16.218,12.945,16.595,17.259,13.224,19.815,12.235,16.193,17.821,13.065,14.305,16.927,13.632,,834.538,0
13816,C,127.2,material_7,material_8,5,8,8,6,5,17.079,11.312,18.505,18.157,,18.683,11.246,15.463,20.708,12.78,16.224,,16.499,14.738,696.659,0
13817,C,115.32,material_7,material_8,5,8,13,8,3,17.131,11.85,16.695,18.696,11.549,17.908,11.844,17.197,18.096,10.76,16.296,14.78,15.055,16.787,592.543,0
13818,C,139.2,material_7,material_8,5,8,11,11,12,18.636,11.163,15.953,15.982,9.44,20.334,,15.122,19.109,9.887,16.054,15.468,15.471,16.826,634.321,0
13819,C,128.11,material_7,material_8,5,8,6,9,10,16.189,11.314,17.612,16.642,12.096,18.452,11.111,14.442,18.761,13.43,16.167,21.496,,,672.323,0
13820,C,93.5,material_7,material_8,5,8,5,18,5,18.255,11.319,19.22,17.822,12.721,20.502,11.873,15.161,20.28,10.62,13.72,15.382,14.316,14.286,1006.03,0
13821,C,103.01,material_7,material_8,5,8,0,13,1,17.178,10.33,17.013,18.232,11.882,18.25,11.473,14.948,16.78,13.663,14.803,14.32,16.469,15.554,637.73,0
13822,C,112.17,material_7,material_8,5,8,8,7,9,17.627,,16.829,17.869,11.699,19.269,11.613,15.245,17.663,10.913,14.793,17.136,16.705,,715.989,0
13823,C,106.43,material_7,material_8,5,8,10,8,9,15.866,,15.991,16.661,11.171,18.36,9.638,15.868,17.947,11.596,12.775,,15.871,17.79,486.163,0
13824,C,144.41,material_7,material_8,5,8,11,10,3,16.583,12.038,16.712,16.618,10.482,18.426,12.856,15.733,21.678,13.123,15.457,16.764,13.84,14.325,618.172,0
13825,C,91.01,material_7,material_8,5,8,15,12,7,18.883,11.943,17.056,17.965,10.847,17.718,11.822,,18.921,,15.237,13.102,15.154,17.179,558.652,0
13826,C,215.54,material_7,material_8,5,8,0,8,3,17.366,10.702,17.228,19.279,13.141,19.908,10.296,16.934,21.367,12.157,15.889,14.02,,18.335,817.282,1
13827,C,167.13,material_7,material_8,5,8,4,4,4,18.167,11.179,17.132,17.224,9.556,19.968,10.919,16.613,16.164,9.38,15.458,14.838,17.695,21.292,676.09,0
13828,C,111.71,material_7,material_8,5,8,4,6,6,17.218,11.516,15.574,19.606,11.066,19.041,9.391,14.601,17.909,12.147,15.315,17.931,16.554,19.115,534.895,0
13829,C,99.19,material_7,material_8,5,8,7,7,8,19.6,9.283,18.19,16.732,12.036,18.486,10.901,15.272,17.33,12.303,16.171,18.013,16.51,17.834,697.541,0
13830,C,68.53,material_7,material_8,5,8,5,3,7,18.888,13.756,,,11.812,18.062,13.31,,16.894,11.509,16.01,16.733,17.613,16.47,659.196,0
13831,C,92.73,material_7,material_8,5,8,10,11,11,19.085,9.971,16.583,16.616,8.749,19.291,10.493,15.94,15.41,9.501,16.478,17.375,14.186,11.38,532.65,0
13832,C,138.19,material_7,material_8,5,8,1,14,6,17.346,10.261,14.684,17.673,13.826,,12.931,16.338,19.541,9.594,14.738,,14.036,13.456,633.627,0
13833,C,137.18,material_7,material_8,5,8,5,6,3,16.539,13.016,16.022,17.905,11.655,18.669,11.117,17.846,20.098,11.311,15.703,14.822,,,598.895,0
13834,C,107.12,material_7,material_8,5,8,2,16,4,16.951,12.32,16.766,17.446,11.88,18.712,10.232,17.487,20.511,11.631,15.388,13.462,17.903,19.917,615.8,0
13835,C,133.56,material_7,material_8,5,8,2,12,2,17.907,11.43,17.378,17.574,11.786,18.039,12.586,,19.825,12.707,,14.506,,16.0,670.271,1
13836,C,84.87,material_7,material_8,5,8,17,8,3,18.383,12.038,15.578,,,19.67,10.545,,19.434,11.69,16.272,16.967,17.871,,637.351,1
13837,C,175.95,material_7,material_8,5,8,7,7,4,17.367,10.374,19.183,15.402,12.773,19.549,10.534,16.134,21.055,12.052,15.961,16.478,13.373,14.108,852.63,0
13838,C,149.08,material_7,material_8,5,8,7,5,4,17.625,12.074,18.146,19.049,10.075,18.773,11.892,17.161,18.949,9.48,17.526,16.32,17.132,17.743,690.763,0
13839,C,87.69,material_7,material_8,5,8,12,5,1,17.665,11.852,16.409,15.918,12.077,20.928,13.72,15.026,18.314,10.204,15.303,16.932,,16.644,924.091,0
13840,C,127.22,material_7,material_8,5,8,11,12,7,18.15,12.813,16.706,18.375,12.785,21.381,10.633,,,9.856,15.768,14.454,13.814,16.572,914.293,0
13841,C,134.16,material_7,material_8,5,8,8,10,4,16.816,13.182,16.526,17.396,11.564,19.195,11.553,16.8,18.249,8.844,15.913,14.254,17.799,,681.779,0
13842,C,193.82,material_7,material_8,5,8,8,8,6,18.208,11.993,17.406,16.139,12.167,18.081,10.2,17.102,17.132,10.096,15.005,16.878,13.971,12.211,593.152,0
13843,C,204.45,material_7,material_8,5,8,6,7,4,17.097,12.196,17.646,16.562,11.639,19.202,11.304,14.82,19.552,11.382,17.383,13.898,13.257,14.291,729.092,0
13844,C,100.5,material_7,material_8,5,8,3,14,6,17.336,10.123,17.594,17.935,14.48,17.829,11.386,17.526,17.222,11.474,16.137,18.551,17.051,,733.119,0
13845,C,82.11,material_7,material_8,5,8,4,5,5,19.429,12.042,17.604,18.18,,18.058,11.89,14.355,19.961,12.583,15.813,17.144,18.444,16.029,602.231,0
13846,C,186.84,material_7,material_8,5,8,5,14,4,20.898,11.984,18.755,16.693,12.923,,12.799,16.096,19.302,12.639,16.29,17.06,16.134,13.36,984.894,1
13847,C,187.21,material_7,material_8,5,8,11,4,6,18.558,11.059,16.249,16.99,12.388,16.957,10.367,16.639,21.887,13.999,15.987,14.068,13.595,14.683,450.961,0
13848,C,152.96,material_7,material_8,5,8,3,12,4,17.428,10.434,19.027,16.854,11.448,17.254,,15.461,20.633,13.139,16.182,15.906,17.276,18.24,610.326,1
13849,C,124.6,material_7,material_8,5,8,0,9,3,18.641,11.795,16.789,16.615,10.702,19.025,11.215,16.001,20.218,12.545,16.603,15.894,17.51,18.404,626.41,0
13850,C,107.66,material_7,material_8,5,8,19,5,7,,11.667,17.71,15.405,9.926,17.79,10.975,16.651,18.202,9.892,14.542,,15.412,16.914,512.067,0
13851,C,152.34,material_7,material_8,5,8,9,8,2,19.751,9.279,17.249,16.128,10.558,21.079,11.488,14.455,17.358,10.389,15.132,17.669,16.91,15.949,838.625,1
13852,C,158.81,material_7,material_8,5,8,10,6,10,18.39,11.975,16.489,17.835,11.27,18.682,9.346,15.872,17.212,8.806,15.638,17.773,12.986,15.583,543.599,0
13853,C,176.35,material_7,material_8,5,8,12,6,3,17.564,9.846,19.913,18.11,13.276,19.353,11.569,16.649,21.413,12.937,16.435,17.479,19.303,16.502,951.303,0
13854,C,105.22,material_7,material_8,5,8,5,11,5,18.564,11.569,16.716,19.993,12.659,18.989,11.739,15.935,19.971,12.359,13.416,,16.468,16.782,744.245,1
13855,C,132.75,material_7,material_8,5,8,10,7,10,17.36,11.88,16.091,17.809,13.375,21.121,10.772,16.158,18.552,11.692,15.807,13.155,,17.071,884.118,0
13856,C,100.97,material_7,material_8,5,8,9,11,1,18.073,10.934,16.307,16.857,10.711,18.662,11.506,15.767,17.102,10.702,14.445,18.318,14.926,12.615,581.236,0
13857,C,92.23,material_7,material_8,5,8,7,8,3,17.88,13.195,17.429,18.677,12.239,20.64,12.348,17.353,17.559,12.146,14.046,18.861,17.285,16.09,927.939,0
13858,C,88.17,material_7,material_8,5,8,6,11,3,17.715,9.549,16.889,17.862,10.544,18.156,11.222,14.076,21.863,11.14,17.174,15.066,13.836,16.109,555.232,0
13859,C,179.65,material_7,material_8,5,8,6,8,8,17.795,11.426,18.786,17.789,,19.861,11.279,16.416,20.858,15.357,16.504,,15.249,18.328,873.347,1
13860,C,123.84,material_7,material_8,5,8,9,8,2,17.345,12.135,17.186,16.985,10.373,19.598,13.586,15.589,16.337,12.562,15.776,17.168,12.884,14.141,,0
13861,C,93.2,material_7,material_8,5,8,8,9,3,15.204,12.161,17.78,17.05,,17.276,10.706,15.926,16.411,11.387,16.63,18.171,,15.038,,1
13862,C,137.97,material_7,material_8,5,8,3,8,8,16.793,13.59,15.959,17.479,12.355,19.603,11.633,15.696,17.38,12.47,13.575,17.774,14.815,17.266,726.295,1
13863,C,113.42,material_7,material_8,5,8,7,5,7,17.948,13.31,17.335,16.418,9.486,19.037,11.463,15.328,18.438,11.901,,12.973,17.095,17.306,613.73,1
13864,C,108.98,material_7,material_8,5,8,6,9,2,17.153,13.464,16.227,16.976,12.352,17.057,10.736,15.816,18.325,9.99,13.933,,17.091,17.141,473.105,0
13865,C,74.52,material_7,material_8,5,8,4,5,4,17.458,12.266,16.813,19.104,10.932,19.588,12.467,16.512,17.414,9.138,15.496,,14.682,13.94,753.113,0
13866,C,68.58,material_7,material_8,5,8,11,12,10,17.842,11.66,20.356,17.348,11.165,19.375,12.276,17.442,15.321,10.015,16.573,13.99,,16.954,909.685,0
13867,C,136.9,material_7,material_8,5,8,9,7,6,17.448,10.661,15.767,17.02,11.085,18.958,12.867,19.124,19.365,11.952,16.886,18.285,17.706,15.109,646.862,0
13868,C,221.02,material_7,material_8,5,8,0,14,3,16.635,10.915,16.028,17.824,9.621,19.832,11.463,15.126,19.222,10.765,17.427,14.194,14.005,17.119,632.266,0
13869,C,120.5,material_7,material_8,5,8,0,9,10,18.811,11.828,19.153,16.367,12.191,20.081,11.554,16.012,16.039,14.928,15.079,19.869,15.638,19.192,918.547,1
13870,C,99.98,material_7,material_8,5,8,12,9,7,16.58,11.414,15.693,18.459,12.451,19.454,,15.738,19.075,,15.571,17.475,15.285,16.808,710.698,0
13871,C,82.85,material_7,material_8,5,8,6,6,4,18.238,9.129,16.232,15.848,11.372,19.425,10.495,16.504,18.025,9.812,15.554,,16.486,17.773,629.711,1
13872,C,133.26,material_7,material_8,5,8,10,14,3,16.742,12.084,,18.276,11.793,18.276,12.022,15.936,21.804,12.307,15.413,12.862,17.78,18.915,722.823,0
13873,C,207.05,material_7,material_8,5,8,9,10,9,17.572,11.428,16.706,,10.895,19.717,11.306,17.104,19.161,10.554,16.377,14.463,15.024,14.759,707.35,1
13874,C,101.94,material_7,material_8,5,8,10,7,3,16.607,13.508,15.857,16.603,13.753,19.475,10.879,16.797,16.734,9.753,,15.223,17.885,20.56,733.77,0
13875,C,157.58,material_7,material_8,5,8,0,19,2,19.772,12.124,16.876,16.759,12.216,19.034,,,16.593,12.954,15.889,16.805,13.191,15.844,711.552,1
13876,C,76.9,material_7,material_8,5,8,10,5,9,19.03,13.509,17.39,18.695,13.04,16.52,10.467,,16.827,12.812,16.167,18.163,15.709,,514.415,0
13877,C,103.98,material_7,material_8,5,8,8,14,3,16.317,12.178,17.805,15.676,11.942,19.175,11.833,14.919,17.742,9.851,15.086,17.193,17.455,16.099,761.315,1
13878,C,234.74,material_7,material_8,5,8,11,8,8,19.088,12.462,15.321,17.898,10.623,19.88,11.242,16.913,19.181,13.105,14.949,16.959,17.401,14.567,633.774,0
13879,C,105.53,material_7,material_8,5,8,1,11,14,18.491,10.331,17.358,16.089,11.401,18.479,12.451,17.077,18.251,11.269,17.073,18.099,,13.531,677.021,0
13880,C,58.04,material_7,material_8,5,8,10,3,1,16.613,,15.565,15.043,12.032,21.034,11.186,14.412,21.492,14.6,14.495,15.795,18.763,20.252,787.529,0
13881,C,133.94,material_7,material_8,5,8,19,10,5,17.264,11.544,16.285,19.397,11.21,17.104,10.901,,20.62,10.132,16.889,15.217,13.537,15.347,454.015,0
13882,C,125.8,material_7,material_8,5,8,4,5,3,17.89,11.468,18.056,16.958,12.07,19.76,11.143,17.233,18.814,10.177,14.645,18.191,15.092,15.265,816.673,0
13883,C,103.34,material_7,material_8,5,8,6,8,6,16.82,10.767,16.941,16.705,10.375,20.509,10.423,15.525,17.306,10.899,15.411,18.092,17.174,,727.973,0
13884,C,120.27,material_7,material_8,5,8,6,8,3,18.262,13.258,17.956,17.787,12.125,17.492,10.626,15.387,20.174,13.696,15.633,15.905,16.549,17.468,594.359,0
13885,C,94.02,material_7,material_8,5,8,2,13,3,16.967,11.369,16.065,19.357,13.24,20.169,12.218,16.443,19.112,10.898,15.393,,14.569,16.161,855.794,0
13886,C,116.37,material_7,material_8,5,8,2,9,3,17.872,10.101,16.058,14.093,11.711,17.526,9.22,15.32,15.824,7.875,15.576,15.743,15.407,,402.387,1
13887,C,158.93,material_7,material_8,5,8,5,8,4,17.858,11.38,15.54,20.289,12.715,20.134,12.639,15.952,20.44,10.847,14.772,15.486,13.506,15.393,824.448,0
13888,C,154.11,material_7,material_8,5,8,9,5,5,20.833,14.164,15.35,18.603,11.326,18.967,12.051,15.573,19.94,11.053,14.53,,14.313,13.878,616.517,0
13889,C,83.63,material_7,material_8,5,8,5,8,7,19.066,11.648,16.264,17.719,14.302,18.484,12.02,15.76,18.694,11.478,,17.813,16.665,20.348,737.591,0
13890,C,105.59,material_7,material_8,5,8,8,12,7,19.451,14.459,16.073,18.027,13.091,,13.277,17.509,16.267,12.322,15.946,17.331,12.595,14.011,582.217,0
13891,C,106.83,material_7,material_8,5,8,0,8,4,16.079,12.704,15.829,18.469,10.697,18.811,10.893,14.608,19.523,,17.221,16.998,14.506,15.029,558.081,0
13892,C,116.33,material_7,material_8,5,8,7,10,4,18.147,10.094,17.387,17.656,11.679,18.213,10.105,15.435,,9.922,,16.563,15.768,18.34,591.16,1
13893,C,138.85,material_7,material_8,5,8,8,9,1,17.308,11.56,17.254,17.147,13.263,19.726,9.349,14.976,18.536,10.448,15.785,17.144,14.682,,757.32,0
13894,C,164.47,material_7,material_8,5,8,0,5,2,16.756,,17.083,17.811,10.792,17.78,11.903,16.505,,9.327,14.931,14.272,15.511,19.185,565.664,0
13895,C,115.29,material_7,material_8,5,8,9,5,1,17.855,12.595,17.96,17.524,12.495,18.928,10.961,17.131,20.181,13.624,15.637,14.87,15.837,17.021,751.774,0
13896,C,153.55,material_7,material_8,5,8,11,6,8,17.115,12.555,17.341,17.62,10.962,20.087,10.928,15.599,,12.847,17.329,14.27,14.654,15.988,759.577,0
13897,C,98.56,material_7,material_8,5,8,7,7,1,16.473,11.535,15.713,19.3,12.904,19.753,12.4,15.592,18.695,11.742,16.112,16.771,15.437,17.527,791.449,0
13898,C,117.71,material_7,material_8,5,8,16,10,6,15.493,11.474,17.047,18.389,11.471,19.337,12.311,,19.466,11.781,15.627,16.176,16.47,,753.09,0
13899,C,112.97,material_7,material_8,5,8,3,4,1,19.932,10.65,18.438,17.607,10.575,19.676,10.829,16.125,,10.374,15.173,16.878,15.744,14.378,760.468,0
13900,C,136.78,material_7,material_8,5,8,6,8,9,19.002,13.441,18.391,16.096,12.079,19.546,12.178,16.729,17.059,10.151,15.966,18.079,14.15,14.383,847.372,0
13901,C,87.36,material_7,material_8,5,8,2,12,2,14.266,11.274,18.172,15.23,11.982,19.069,10.111,17.403,19.74,13.781,16.477,15.917,15.822,17.252,707.011,0
13902,C,168.08,material_7,material_8,5,8,3,7,4,17.315,12.47,18.601,18.285,10.969,,11.637,16.838,18.241,11.35,15.618,17.463,17.832,,570.788,0
13903,C,187.48,material_7,material_8,5,8,6,9,6,,12.697,18.296,18.376,,20.424,12.303,17.094,17.488,10.196,14.003,16.528,15.674,15.731,,0
13904,C,190.34,material_7,material_8,5,8,16,11,10,17.512,12.082,17.388,16.048,12.32,18.78,10.582,15.999,18.201,10.16,16.337,16.701,15.145,16.283,675.36,0
13905,C,139.09,material_7,material_8,5,8,13,12,9,17.642,11.439,16.282,,11.093,19.527,11.474,16.493,18.033,10.649,18.147,16.91,16.351,16.664,670.796,1
13906,C,87.19,material_7,material_8,5,8,8,4,3,17.007,10.566,18.875,17.171,11.675,19.296,10.196,18.2,18.981,10.892,15.603,17.833,15.501,14.135,768.228,0
13907,C,64.31,material_7,material_8,5,8,12,3,8,16.931,12.469,15.365,16.543,11.964,18.934,9.853,,17.971,9.944,14.434,16.487,16.538,15.497,545.714,0
13908,C,130.04,material_7,material_8,5,8,20,5,3,16.618,11.137,16.593,18.903,11.646,18.7,12.042,16.186,18.525,12.221,16.389,18.441,16.703,16.34,672.137,1
13909,C,126.8,material_7,material_8,5,8,11,8,3,17.224,10.645,,16.383,12.268,18.746,11.534,16.088,,11.982,15.646,,17.136,18.315,675.908,0
13910,C,144.52,material_7,material_8,5,8,9,7,6,17.141,12.75,17.717,20.082,11.515,19.634,11.744,17.083,21.016,11.602,15.075,12.598,14.093,15.66,,0
13911,C,133.53,material_7,material_8,5,8,8,12,5,17.235,10.006,16.265,17.179,12.94,20.137,11.361,15.575,21.247,13.417,13.68,13.232,,16.391,,1
13912,C,98.83,material_7,material_8,5,8,4,8,7,17.269,12.229,17.005,17.244,12.186,19.222,13.273,16.483,20.254,10.506,14.473,14.77,14.323,15.792,797.08,0
13913,C,103.78,material_7,material_8,5,8,10,6,6,18.684,9.928,17.519,16.789,10.941,18.974,11.892,17.774,16.288,8.84,15.212,13.899,15.504,,696.833,0
13914,C,115.68,material_7,material_8,5,8,12,8,10,17.701,12.417,18.228,15.688,12.291,16.152,11.507,17.005,18.185,,15.276,17.492,17.557,16.831,510.078,0
13915,C,99.47,material_7,material_8,5,8,4,11,5,18.23,10.405,17.768,17.836,10.7,19.154,10.686,16.236,,,17.616,17.103,18.605,18.369,679.865,0
13916,C,109.72,material_7,material_8,5,8,7,5,5,18.425,11.293,15.973,18.832,11.996,18.68,,15.461,20.621,10.786,13.494,17.477,13.87,,681.98,0
13917,C,93.51,material_7,material_8,5,8,8,9,6,18.172,11.735,17.196,17.06,11.262,19.32,12.174,16.342,19.822,14.228,16.826,,16.354,17.794,736.711,1
13918,C,102.2,material_7,material_8,5,8,10,7,6,16.854,14.303,16.959,18.264,12.052,19.023,12.826,16.727,18.243,10.002,15.628,13.845,14.591,18.024,762.82,0
13919,C,152.96,material_7,material_8,5,8,3,11,6,18.647,11.67,16.837,16.726,11.097,18.339,13.804,,18.62,12.495,14.14,17.476,15.448,20.246,678.365,1
13920,C,122.58,material_7,material_8,5,8,12,4,9,18.162,10.446,16.402,19.808,11.388,17.389,11.04,16.327,17.104,10.783,16.117,17.659,18.195,,502.011,0
13921,C,85.34,material_7,material_8,5,8,14,2,5,18.748,13.654,17.006,16.556,9.894,18.823,12.679,15.849,20.564,14.155,15.714,13.758,14.966,16.801,638.52,0
13922,C,98.79,material_7,material_8,5,8,6,12,7,16.257,11.725,16.662,17.601,12.129,18.495,13.543,14.878,18.712,10.459,14.434,16.677,15.19,17.582,723.464,0
13923,C,157.82,material_7,material_8,5,8,3,11,2,19.888,11.218,18.02,19.219,11.336,21.103,12.142,15.862,18.344,11.671,15.499,14.163,,17.077,959.466,0
13924,C,185.31,material_7,material_8,5,8,8,11,7,19.431,10.224,16.802,18.792,13.89,19.157,11.133,15.515,19.411,9.378,15.838,14.449,17.24,16.57,784.564,0
13925,C,106.79,material_7,material_8,5,8,9,12,11,17.491,10.845,16.59,17.341,11.279,18.895,10.519,16.629,16.971,13.255,15.956,18.561,16.212,,,0
13926,C,262.24,material_7,material_8,5,8,7,8,5,17.916,9.648,17.737,16.643,11.632,19.16,9.514,15.389,17.299,10.556,15.764,17.012,,15.649,665.765,0
13927,C,182.6,material_7,material_8,5,8,1,16,5,16.908,13.815,15.126,16.608,12.076,19.588,13.485,16.442,21.141,8.098,14.471,19.561,15.938,16.196,730.379,0
13928,C,61.09,material_7,material_8,5,8,7,7,7,16.344,12.562,18.003,17.128,10.963,19.288,11.348,14.113,19.104,9.571,17.317,13.272,,19.461,733.285,0
13929,C,100.72,material_7,material_8,5,8,6,8,10,18.561,10.744,17.711,17.126,11.888,18.544,11.974,15.822,18.31,12.131,15.511,18.277,14.015,15.549,,0
13930,C,134.11,material_7,material_8,5,8,2,12,4,19.575,12.283,,15.896,11.822,17.982,11.286,16.019,19.097,10.435,15.731,,14.028,18.367,609.831,0
13931,C,127.12,material_7,material_8,5,8,5,10,6,18.34,10.974,17.623,16.758,11.09,17.291,13.548,16.565,18.295,10.814,13.411,15.579,16.589,17.369,614.482,0
13932,C,107.03,material_7,material_8,5,8,0,15,4,18.085,11.878,16.313,16.885,10.736,19.103,13.608,16.043,21.175,,15.268,14.924,17.488,19.913,700.434,0
13933,C,75.58,material_7,material_8,5,8,9,10,7,18.207,11.623,17.794,16.662,11.261,18.778,,16.51,17.048,11.006,14.091,16.821,16.176,,740.566,0
13934,C,168.89,material_7,material_8,5,8,3,9,4,16.872,12.699,16.816,17.691,12.489,19.236,10.829,18.255,17.306,9.731,14.464,16.055,17.855,15.117,715.041,0
13935,C,114.51,material_7,material_8,5,8,3,21,7,16.221,11.796,16.091,17.863,11.485,19.645,12.144,17.357,18.097,13.2,14.512,15.666,12.919,14.788,721.878,0
13936,C,252.62,material_7,material_8,5,8,11,4,5,17.048,9.033,16.287,16.082,12.755,17.636,9.756,16.44,20.208,9.08,15.959,16.011,16.796,,501.609,0
13937,C,83.43,material_7,material_8,5,8,13,7,1,,13.021,15.113,18.889,11.09,19.669,12.549,14.974,18.662,9.756,15.841,15.309,16.682,19.085,678.789,0
13938,C,138.3,material_7,material_8,5,8,22,7,10,17.88,10.675,17.533,16.511,11.72,17.814,11.455,16.748,19.012,10.007,14.957,16.713,,18.441,606.082,0
13939,C,89.32,material_7,material_8,5,8,2,6,2,19.551,12.014,16.779,17.913,11.264,20.862,10.793,16.366,16.626,12.096,16.196,18.527,15.472,16.194,810.753,0
13940,C,121.54,material_7,material_8,5,8,15,11,9,15.532,11.119,17.442,18.9,11.035,16.094,12.678,17.008,20.563,12.47,,13.535,15.298,17.331,477.429,0
13941,C,149.0,material_7,material_8,5,8,12,5,1,18.243,10.674,18.467,17.845,9.802,18.944,13.864,16.604,19.952,13.548,14.519,16.54,14.672,13.308,775.871,1
13942,C,178.68,material_7,material_8,5,8,5,5,4,16.796,10.649,16.713,17.204,12.303,20.131,,16.534,19.298,11.472,16.403,14.976,15.326,14.511,808.412,0
13943,C,105.04,material_7,material_8,5,8,6,10,4,18.617,12.583,16.925,18.271,13.732,18.746,11.987,14.802,17.593,11.937,16.657,14.67,12.656,15.492,774.248,1
13944,C,94.39,material_7,material_8,5,8,19,9,10,16.709,11.665,17.527,17.905,10.216,19.119,12.584,15.228,19.061,9.312,17.337,17.142,16.571,17.706,712.326,0
13945,C,80.51,material_7,material_8,5,8,4,8,4,19.45,13.658,16.951,17.597,13.23,18.497,11.64,16.647,19.638,13.172,15.351,16.459,15.483,16.314,715.078,0
13946,C,151.01,material_7,material_8,5,8,6,12,9,18.166,12.429,18.081,16.981,12.061,19.258,12.608,17.036,20.531,13.146,14.231,15.174,16.644,17.889,,0
13947,C,96.4,material_7,material_8,5,8,1,10,2,18.002,11.893,16.942,16.781,13.577,18.726,9.709,15.819,16.086,11.074,16.805,18.642,15.12,15.735,673.366,0
13948,C,219.65,material_7,material_8,5,8,1,9,3,17.749,11.953,15.748,18.134,12.138,17.857,11.635,15.259,21.323,9.116,14.062,17.962,10.868,11.773,551.417,1
13949,C,157.42,material_7,material_8,5,8,5,18,6,18.813,12.914,17.037,16.438,13.924,18.208,11.991,16.288,17.981,11.969,,17.801,16.364,19.037,725.706,0
13950,C,139.34,material_7,material_8,5,8,9,3,0,18.565,10.763,17.307,19.14,,18.172,9.595,16.113,19.134,9.306,16.279,15.685,16.097,16.843,485.919,0
13951,C,215.94,material_7,material_8,5,8,0,15,8,18.523,11.478,18.011,18.512,13.993,19.219,12.682,17.112,18.075,11.825,14.942,16.983,16.066,17.956,912.376,0
13952,C,106.64,material_7,material_8,5,8,9,10,6,16.075,11.814,17.893,17.141,10.523,18.9,12.036,14.394,19.253,9.765,14.702,16.373,17.083,18.6,699.734,0
13953,C,179.52,material_7,material_8,5,8,1,13,3,18.824,12.435,17.709,18.445,12.152,19.025,10.473,15.683,18.065,11.113,15.105,17.122,16.521,15.41,720.575,0
13954,C,134.35,material_7,material_8,5,8,11,11,6,18.738,10.974,17.338,17.532,13.278,19.088,9.92,15.254,18.095,9.591,14.563,18.669,14.622,13.306,727.976,0
13955,C,186.36,material_7,material_8,5,8,11,8,7,18.03,12.618,16.53,15.476,11.314,20.319,11.129,17.8,18.371,10.975,15.242,17.861,15.558,13.797,745.065,0
13956,C,159.26,material_7,material_8,5,8,8,3,13,18.446,12.803,16.387,16.75,12.302,18.712,11.719,18.91,18.552,9.319,14.623,18.085,15.634,15.025,663.302,1
13957,C,83.18,material_7,material_8,5,8,2,13,8,16.852,11.382,16.958,16.887,12.264,18.082,12.196,13.885,,13.664,,15.709,15.457,15.033,651.889,0
13958,C,126.55,material_7,material_8,5,8,8,10,3,17.169,12.344,16.902,17.68,12.768,19.323,9.66,16.844,19.126,10.292,15.594,17.959,15.183,15.125,697.63,0
13959,C,108.97,material_7,material_8,5,8,0,17,2,16.478,11.737,16.094,18.967,10.467,18.966,11.323,,20.399,11.935,15.148,13.088,16.619,18.511,595.649,0
13960,C,155.59,material_7,material_8,5,8,3,5,2,17.102,11.785,16.738,15.656,9.89,19.125,11.095,,18.651,11.759,15.042,13.529,15.553,17.501,588.748,0
13961,C,107.68,material_7,material_8,5,8,1,13,2,17.298,11.484,16.519,16.243,9.964,17.339,11.717,17.147,19.06,12.971,15.834,14.014,16.68,17.324,443.048,0
13962,C,126.15,material_7,material_8,5,8,15,13,15,17.199,10.895,18.543,18.349,10.205,20.426,13.048,15.33,18.077,11.424,14.917,17.67,17.044,18.751,904.933,0
13963,C,117.46,material_7,material_8,5,8,8,11,6,18.294,10.513,17.153,16.193,11.742,18.604,,14.289,19.511,11.776,14.23,14.576,15.146,16.552,741.513,0
13964,C,111.03,material_7,material_8,5,8,3,10,5,18.081,10.935,16.74,18.394,11.592,18.758,11.453,17.773,19.33,11.271,16.448,16.197,13.583,19.1,656.957,0
13965,C,146.87,material_7,material_8,5,8,4,11,5,19.161,13.195,17.71,17.085,13.251,19.154,12.578,16.922,16.636,10.886,15.562,18.345,17.147,15.494,,0
13966,C,90.66,material_7,material_8,5,8,1,15,4,17.89,10.597,16.511,18.473,10.805,17.597,12.502,16.482,15.614,9.449,,19.081,17.973,16.056,546.743,0
13967,C,180.64,material_7,material_8,5,8,7,2,4,18.083,12.805,17.367,17.846,,19.427,12.426,15.782,,11.071,15.461,17.512,17.634,17.16,839.885,0
13968,C,103.77,material_7,material_8,5,8,6,12,8,19.781,10.655,18.632,16.799,10.78,18.713,12.061,16.591,19.591,11.229,,18.011,19.164,17.146,731.04,0
13969,C,115.75,material_7,material_8,5,8,9,6,2,19.017,10.514,18.521,18.115,12.86,19.731,12.515,16.384,18.564,9.845,15.283,15.617,,15.947,930.365,0
13970,C,103.83,material_7,material_8,5,8,9,8,6,20.955,12.042,16.426,17.573,11.59,17.65,11.598,15.181,20.192,12.388,15.92,16.369,14.856,12.855,539.848,0
13971,C,114.74,material_7,material_8,5,8,6,9,4,19.067,12.879,,16.784,,19.917,11.41,,19.716,11.926,16.374,14.434,15.103,,,0
13972,C,106.98,material_7,material_8,5,8,4,12,9,17.853,11.345,18.047,18.307,10.733,19.102,10.661,16.417,19.885,11.699,14.972,,17.054,,,0
