,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
23285,0.45998,4,0.106383,0.032545,0.282654,0.002221,0.319782,0.493421,DOWN
23286,0.45998,4,0.12766,0.034526,0.238173,0.002354,0.27913,0.489035,DOWN
23287,0.45998,4,0.148936,0.032785,0.209313,0.002227,0.244433,0.52807,DOWN
23288,0.45998,4,0.170213,0.029633,0.187593,0.002013,0.222683,0.553947,DOWN
23289,0.45998,4,0.191489,0.029873,0.185808,0.002029,0.209995,0.550877,DOWN
23290,0.45998,4,0.212766,0.030083,0.210652,0.002048,0.219316,0.526754,DOWN
23291,0.45998,4,0.234043,0.030743,0.261083,0.002098,0.246763,0.518421,DOWN
23292,0.45998,4,0.255319,0.034166,0.363285,0.002339,0.32289,0.461404,DOWN
23293,0.45998,4,0.276596,0.057944,0.465933,0.003911,0.400311,0.390351,DOWN
23294,0.45998,4,0.297872,0.036658,0.47233,0.002513,0.430347,0.322807,DOWN
23295,0.45998,4,0.319149,0.05296,0.519786,0.003614,0.503625,0.238158,DOWN
23296,0.45998,4,0.340426,0.049057,0.53853,0.003346,0.531072,0.265789,DOWN
23297,0.45998,4,0.361702,0.046265,0.527224,0.003168,0.532626,0.250439,DOWN
23298,0.45998,4,0.382979,0.062387,0.564862,0.00425,0.532108,0.307456,DOWN
23299,0.45998,4,0.404255,0.050288,0.570515,0.003427,0.523563,0.279386,DOWN
23300,0.45998,4,0.425532,0.048457,0.559952,0.003315,0.513465,0.285526,DOWN
23301,0.45998,4,0.446809,0.044854,0.535852,0.003083,0.511911,0.283333,DOWN
23302,0.45998,4,0.468085,0.050438,0.522612,0.003473,0.505438,0.269737,DOWN
23303,0.45998,4,0.489362,0.045394,0.511455,0.003141,0.501036,0.267105,DOWN
23304,0.45998,4,0.510638,0.030443,0.495537,0.002092,0.477991,0.328509,DOWN
23305,0.45998,4,0.531915,0.030353,0.482446,0.002079,0.47333,0.315351,DOWN
23306,0.45998,4,0.553191,0.030473,0.477388,0.002088,0.490678,0.257895,DOWN
23307,0.45998,4,0.574468,0.030353,0.473222,0.002083,0.494821,0.255263,DOWN
23308,0.45998,4,0.595745,0.030353,0.466379,0.002077,0.486794,0.300877,DOWN
23309,0.45998,4,0.617021,0.030353,0.459685,0.002071,0.477214,0.310526,DOWN
23310,0.45998,4,0.638298,0.030353,0.449122,0.002069,0.460383,0.331579,DOWN
23311,0.45998,4,0.659574,0.030353,0.454032,0.002069,0.445624,0.33114,DOWN
23312,0.45998,4,0.680851,0.030353,0.459685,0.002059,0.447954,0.341228,DOWN
23313,0.45998,4,0.702128,0.033415,0.480512,0.002297,0.460901,0.301316,DOWN
23314,0.45998,4,0.723404,0.032455,0.499702,0.002262,0.489125,0.243421,DOWN
23315,0.45998,4,0.744681,0.046655,0.562333,0.003243,0.528483,0.172368,UP
23316,0.45998,4,0.765957,0.077279,0.61083,0.005353,0.549456,0.14693,UP
23317,0.45998,4,0.787234,0.076618,0.600119,0.005309,0.534179,0.176316,UP
23318,0.45998,4,0.808511,0.042933,0.565605,0.002973,0.501813,0.201316,UP
23319,0.45998,4,0.829787,0.029032,0.538084,0.001986,0.472035,0.270175,DOWN
23320,0.45998,4,0.851064,0.030833,0.513686,0.002086,0.444588,0.314035,DOWN
23321,0.45998,4,0.87234,0.030773,0.492859,0.002073,0.421802,0.280263,DOWN
23322,0.45998,4,0.893617,0.030473,0.458643,0.002046,0.39332,0.246491,DOWN
23323,0.45998,4,0.914894,0.028221,0.416691,0.002042,0.365096,0.417544,DOWN
23324,0.45998,4,0.93617,0.030293,0.472181,0.00215,0.343863,0.455702,DOWN
23325,0.45998,4,0.957447,0.030353,0.493454,0.002015,0.329104,0.485088,DOWN
23326,0.45998,4,0.978723,0.031314,0.504314,0.002079,0.4174,0.339474,DOWN
23327,0.45998,4,1.0,0.030743,0.49643,0.002056,0.413775,0.366667,DOWN
23328,0.460024,5,0.0,0.030833,0.493306,0.002044,0.388141,0.42807,DOWN
23329,0.460024,5,0.021277,0.030413,0.477239,0.002021,0.36898,0.458772,DOWN
23330,0.460024,5,0.042553,0.030713,0.44704,0.002042,0.415329,0.363596,DOWN
23331,0.460024,5,0.06383,0.030383,0.391104,0.002023,0.391248,0.435088,DOWN
23332,0.460024,5,0.085106,0.030263,0.333085,0.002023,0.348524,0.460526,DOWN
23333,0.460024,5,0.106383,0.030353,0.285183,0.002038,0.295702,0.507456,DOWN
23334,0.460024,5,0.12766,0.030293,0.232074,0.002061,0.26204,0.537719,DOWN
23335,0.460024,5,0.148936,0.030533,0.210205,0.002067,0.228638,0.578509,DOWN
23336,0.460024,5,0.170213,0.029512,0.189676,0.002007,0.209218,0.540789,DOWN
23337,0.460024,5,0.191489,0.028912,0.1867,0.001965,0.19653,0.577632,DOWN
23338,0.460024,5,0.212766,0.028732,0.193246,0.001953,0.205334,0.55307,DOWN
23339,0.460024,5,0.234043,0.029422,0.248884,0.001998,0.233299,0.527632,DOWN
23340,0.460024,5,0.255319,0.031134,0.356144,0.002104,0.31564,0.447807,DOWN
23341,0.460024,5,0.276596,0.032665,0.455519,0.002189,0.393061,0.410526,DOWN
23342,0.460024,5,0.297872,0.029663,0.453436,0.001984,0.436302,0.317544,DOWN
23343,0.460024,5,0.319149,0.031014,0.506843,0.002075,0.510357,0.278947,DOWN
23344,0.460024,5,0.340426,0.032124,0.518893,0.002152,0.547126,0.235088,DOWN
23345,0.460024,5,0.361702,0.030713,0.514133,0.002071,0.552046,0.209211,DOWN
23346,0.460024,5,0.382979,0.032755,0.544481,0.00221,0.552305,0.22193,DOWN
23347,0.460024,5,0.404255,0.032575,0.553853,0.002192,0.542206,0.260088,DOWN
23348,0.460024,5,0.425532,0.030503,0.534662,0.002059,0.535474,0.238596,DOWN
23349,0.460024,5,0.446809,0.030353,0.518001,0.00205,0.529001,0.250439,DOWN
23350,0.460024,5,0.468085,0.030353,0.506992,0.00205,0.530036,0.255263,DOWN
23351,0.460024,5,0.489362,0.030353,0.494347,0.002048,0.520974,0.25307,DOWN
23352,0.460024,5,0.510638,0.030353,0.488694,0.00205,0.503625,0.25614,DOWN
23353,0.460024,5,0.531915,0.030353,0.478429,0.002048,0.504143,0.260965,DOWN
23354,0.460024,5,0.553191,0.030353,0.482743,0.00205,0.520715,0.205702,DOWN
23355,0.460024,5,0.574468,0.030353,0.479173,0.002054,0.530036,0.191228,DOWN
23356,0.460024,5,0.595745,0.030353,0.46147,0.002056,0.52434,0.257018,DOWN
23357,0.460024,5,0.617021,0.030293,0.464445,0.002038,0.529001,0.23114,DOWN
23358,0.460024,5,0.638298,0.030353,0.456858,0.002036,0.530295,0.236404,DOWN
23359,0.460024,5,0.659574,0.030353,0.464148,0.002036,0.497929,0.265789,DOWN
23360,0.460024,5,0.680851,0.030353,0.483636,0.002044,0.503366,0.245614,DOWN
23361,0.460024,5,0.702128,0.030353,0.510562,0.00204,0.518902,0.257456,DOWN
23362,0.460024,5,0.723404,0.030984,0.546117,0.002086,0.53159,0.250877,DOWN
23363,0.460024,5,0.744681,0.035577,0.607557,0.002393,0.554117,0.248684,UP
23364,0.460024,5,0.765957,0.037468,0.623921,0.002522,0.596064,0.179825,UP
23365,0.460024,5,0.787234,0.034436,0.607409,0.002327,0.598136,0.234211,UP
23366,0.460024,5,0.808511,0.030353,0.566796,0.002036,0.566028,0.225439,DOWN
23367,0.460024,5,0.829787,0.030353,0.539423,0.002029,0.541429,0.249561,DOWN
23368,0.460024,5,0.851064,0.030353,0.5241,0.002025,0.515536,0.27193,DOWN
23369,0.460024,5,0.87234,0.030353,0.50238,0.002025,0.484464,0.346491,DOWN
23370,0.460024,5,0.893617,0.030353,0.459387,0.002034,0.451062,0.367982,DOWN
23371,0.460024,5,0.914894,0.030353,0.422196,0.002029,0.417141,0.373684,DOWN
23372,0.460024,5,0.93617,0.030743,0.47114,0.002044,0.400052,0.409211,DOWN
23373,0.460024,5,0.957447,0.030353,0.493157,0.002023,0.387882,0.452632,DOWN
23374,0.460024,5,0.978723,0.030533,0.497025,0.002023,0.471517,0.357895,DOWN
23375,0.460024,5,1.0,0.030503,0.488396,0.002025,0.459606,0.401316,DOWN
23376,0.460068,6,0.0,0.030653,0.480214,0.002044,0.43216,0.473684,DOWN
23377,0.460068,6,0.021277,0.030353,0.463255,0.002002,0.409373,0.510088,DOWN
23378,0.460068,6,0.042553,0.030713,0.428741,0.002029,0.464785,0.42807,DOWN
23379,0.460068,6,0.06383,0.030803,0.379203,0.002042,0.440704,0.483772,DOWN
23380,0.460068,6,0.085106,0.028942,0.313448,0.001921,0.400052,0.512719,DOWN
23381,0.460068,6,0.106383,0.030893,0.267777,0.002069,0.347488,0.445175,UP
23382,0.460068,6,0.12766,0.031344,0.227165,0.002102,0.301916,0.513158,UP
23383,0.460068,6,0.148936,0.030413,0.198453,0.002067,0.265407,0.542544,DOWN
23384,0.460068,6,0.170213,0.029122,0.188337,0.001948,0.24521,0.581579,DOWN
23385,0.460068,6,0.191489,0.028762,0.187295,0.001946,0.239254,0.579386,DOWN
23386,0.460068,6,0.212766,0.029723,0.213924,0.002015,0.249353,0.563596,DOWN
23387,0.460068,6,0.234043,0.028041,0.265248,0.001903,0.278094,0.512281,DOWN
23388,0.460068,6,0.255319,0.028552,0.361797,0.001919,0.359399,0.522807,DOWN
23389,0.460068,6,0.276596,0.029813,0.458643,0.001978,0.447178,0.425877,DOWN
23390,0.460068,6,0.297872,0.029572,0.453883,0.001973,0.483946,0.357456,DOWN
23391,0.460068,6,0.319149,0.030473,0.510562,0.002036,0.549456,0.326754,DOWN
23392,0.460068,6,0.340426,0.032605,0.533175,0.002167,0.586225,0.303509,UP
23393,0.460068,6,0.361702,0.030924,0.532133,0.002075,0.582082,0.307018,UP
23394,0.460068,6,0.382979,0.033325,0.566647,0.002227,0.584412,0.327632,UP
23395,0.460068,6,0.404255,0.034106,0.576763,0.002277,0.561885,0.350439,UP
23396,0.460068,6,0.425532,0.030863,0.562779,0.002063,0.534956,0.407018,UP
23397,0.460068,6,0.446809,0.030353,0.535406,0.002027,0.530813,0.413158,DOWN
23398,0.460068,6,0.468085,0.030353,0.521273,0.002021,0.513982,0.426754,DOWN
23399,0.460068,6,0.489362,0.030353,0.511009,0.002025,0.50492,0.389474,DOWN
23400,0.460068,6,0.510638,0.030353,0.50238,0.002029,0.489125,0.391228,DOWN
23401,0.460068,6,0.531915,0.030353,0.487504,0.002027,0.479026,0.407456,DOWN
23402,0.460068,6,0.553191,0.030353,0.477983,0.002027,0.492491,0.353509,DOWN
23403,0.460068,6,0.574468,0.030353,0.468611,0.002034,0.492232,0.35614,DOWN
23404,0.460068,6,0.595745,0.030353,0.457007,0.002032,0.479026,0.383772,DOWN
23405,0.460068,6,0.617021,0.030353,0.439601,0.002029,0.469446,0.387281,DOWN
23406,0.460068,6,0.638298,0.027741,0.429634,0.001845,0.444329,0.456579,DOWN
23407,0.460068,6,0.659574,0.028402,0.431122,0.001878,0.431901,0.480263,DOWN
23408,0.460068,6,0.680851,0.028882,0.44332,0.001909,0.415588,0.50307,DOWN
23409,0.460068,6,0.702128,0.029572,0.455817,0.001951,0.422838,0.509649,DOWN
23410,0.460068,6,0.723404,0.029302,0.466082,0.00193,0.433713,0.490351,DOWN
23411,0.460068,6,0.744681,0.034316,0.530646,0.002237,0.466598,0.482018,UP
23412,0.460068,6,0.765957,0.032845,0.577209,0.002169,0.523045,0.396491,UP
23413,0.460068,6,0.787234,0.032184,0.578399,0.002169,0.538322,0.394737,UP
23414,0.460068,6,0.808511,0.030353,0.546415,0.002036,0.514241,0.422807,DOWN
23415,0.460068,6,0.829787,0.030353,0.520232,0.002025,0.493009,0.40307,DOWN
23416,0.460068,6,0.851064,0.030353,0.507289,0.002023,0.468669,0.439035,DOWN
23417,0.460068,6,0.87234,0.030353,0.490628,0.002023,0.437597,0.443421,DOWN
23418,0.460068,6,0.893617,0.028522,0.453734,0.001897,0.40782,0.483772,DOWN
23419,0.460068,6,0.914894,0.027021,0.424576,0.001791,0.381409,0.475877,DOWN
23420,0.460068,6,0.93617,0.029813,0.481851,0.001963,0.37131,0.526754,DOWN
23421,0.460068,6,0.957447,0.030353,0.502827,0.002009,0.373641,0.512281,UP
23422,0.460068,6,0.978723,0.030803,0.514133,0.002044,0.457535,0.388596,UP
23423,0.460068,6,1.0,0.030353,0.505802,0.002027,0.46116,0.408333,UP
23424,0.460112,7,0.0,0.030954,0.490181,0.002071,0.427499,0.449123,UP
23425,0.460112,7,0.021277,0.030353,0.478578,0.002032,0.402123,0.483772,UP
23426,0.460112,7,0.042553,0.030443,0.447932,0.002038,0.444847,0.400439,UP
23427,0.460112,7,0.06383,0.030353,0.385451,0.002029,0.420249,0.476754,UP
23428,0.460112,7,0.085106,0.029873,0.322672,0.001988,0.373123,0.554825,DOWN
23429,0.460112,7,0.106383,0.027681,0.268075,0.001836,0.32755,0.544298,DOWN
23430,0.460112,7,0.12766,0.029212,0.224784,0.001946,0.278871,0.54693,DOWN
23431,0.460112,7,0.148936,0.030143,0.189527,0.002029,0.245469,0.573684,DOWN
23432,0.460112,7,0.170213,0.025129,0.164832,0.001699,0.219575,0.59386,DOWN
23433,0.460112,7,0.191489,0.02621,0.151145,0.001762,0.199637,0.601754,DOWN
23434,0.460112,7,0.212766,0.02636,0.156501,0.001757,0.195753,0.620614,DOWN
23435,0.460112,7,0.234043,0.02678,0.172419,0.001768,0.197566,0.645614,DOWN
23436,0.460112,7,0.255319,0.028191,0.207974,0.00189,0.224495,0.592105,DOWN
23437,0.460112,7,0.276596,0.027501,0.257959,0.00183,0.241326,0.59386,DOWN
23438,0.460112,7,0.297872,0.027351,0.307795,0.001863,0.22579,0.617982,DOWN
23439,0.460112,7,0.319149,0.027141,0.379798,0.001805,0.265924,0.599561,DOWN
23440,0.460112,7,0.340426,0.027891,0.441089,0.001849,0.310979,0.55307,DOWN
23441,0.460112,7,0.361702,0.030533,0.493008,0.002032,0.348265,0.525,UP
23442,0.460112,7,0.382979,0.029633,0.527373,0.001969,0.362506,0.516667,DOWN
23443,0.460112,7,0.404255,0.028251,0.530943,0.001888,0.353962,0.533772,DOWN
23444,0.460112,7,0.425532,0.029933,0.511157,0.001978,0.330658,0.575877,UP
23445,0.460112,7,0.446809,0.027891,0.477983,0.001838,0.3203,0.587281,DOWN
23446,0.460112,7,0.468085,0.027231,0.448974,0.001793,0.306836,0.592105,DOWN
23447,0.460112,7,0.489362,0.02672,0.428741,0.001757,0.292853,0.615351,DOWN
23448,0.460112,7,0.510638,0.031854,0.421154,0.002102,0.273692,0.602632,UP
23449,0.460112,7,0.531915,0.033926,0.413716,0.00225,0.261523,0.598684,UP
23450,0.460112,7,0.553191,0.028342,0.402708,0.001892,0.261523,0.582456,DOWN
23451,0.460112,7,0.574468,0.02648,0.380542,0.001766,0.247799,0.603947,DOWN
23452,0.460112,7,0.595745,0.02666,0.369979,0.001774,0.234076,0.621053,DOWN
23453,0.460112,7,0.617021,0.02657,0.356144,0.001768,0.21854,0.639474,DOWN
23454,0.460112,7,0.638298,0.028582,0.354656,0.001905,0.207664,0.635526,DOWN
23455,0.460112,7,0.659574,0.027201,0.361946,0.001818,0.207405,0.629386,DOWN
23456,0.460112,7,0.680851,0.02675,0.370277,0.001789,0.2087,0.65614,DOWN
23457,0.460112,7,0.702128,0.027801,0.390211,0.001857,0.231227,0.626754,DOWN
23458,0.460112,7,0.723404,0.025399,0.407766,0.001691,0.267478,0.627632,DOWN
23459,0.460112,7,0.744681,0.02606,0.494198,0.001714,0.320818,0.591667,DOWN
23460,0.460112,7,0.765957,0.030203,0.542844,0.001957,0.366649,0.532456,UP
23461,0.460112,7,0.787234,0.030503,0.538828,0.002021,0.387105,0.517982,UP
23462,0.460112,7,0.808511,0.027201,0.499851,0.001803,0.363801,0.544298,DOWN
23463,0.460112,7,0.829787,0.0266,0.461321,0.001759,0.343086,0.542544,DOWN
23464,0.460112,7,0.851064,0.043683,0.443767,0.002892,0.327809,0.571053,UP
23465,0.460112,7,0.87234,0.029813,0.429932,0.001994,0.312273,0.560088,UP
23466,0.460112,7,0.893617,0.029002,0.421006,0.001944,0.2913,0.575,UP
23467,0.460112,7,0.914894,0.029482,0.421898,0.001971,0.296737,0.558333,UP
23468,0.460112,7,0.93617,0.032905,0.466528,0.0022,0.307872,0.597368,UP
23469,0.460112,7,0.957447,0.031644,0.460577,0.002117,0.321854,0.560965,UP
23470,0.460112,7,0.978723,0.028762,0.447188,0.001924,0.392284,0.446053,DOWN
23471,0.460112,7,1.0,0.028792,0.415055,0.001928,0.389177,0.470175,DOWN
23472,0.460157,1,0.0,0.028011,0.385153,0.00187,0.358364,0.503509,DOWN
23473,0.460157,1,0.021277,0.025249,0.334127,0.001678,0.32289,0.55307,DOWN
23474,0.460157,1,0.042553,0.028312,0.289348,0.00188,0.364578,0.462281,DOWN
23475,0.460157,1,0.06383,0.02645,0.24457,0.001759,0.328068,0.515351,DOWN
23476,0.460157,1,0.085106,0.024589,0.199643,0.001635,0.28405,0.554825,DOWN
23477,0.460157,1,0.106383,0.022877,0.163344,0.001521,0.236147,0.625,DOWN
23478,0.460157,1,0.12766,0.02591,0.131806,0.00173,0.199896,0.636842,DOWN
23479,0.460157,1,0.148936,0.021166,0.114698,0.001417,0.168307,0.682895,DOWN
23480,0.460157,1,0.170213,0.021166,0.099524,0.001415,0.136458,0.723684,DOWN
23481,0.460157,1,0.191489,0.021136,0.095805,0.00141,0.109788,0.742982,DOWN
23482,0.460157,1,0.212766,0.021166,0.100119,0.001408,0.101243,0.762719,DOWN
23483,0.460157,1,0.234043,0.021166,0.110533,0.001406,0.096323,0.765351,DOWN
23484,0.460157,1,0.255319,0.021166,0.132104,0.001408,0.105386,0.730263,DOWN
23485,0.460157,1,0.276596,0.021827,0.162154,0.001452,0.113672,0.741228,DOWN
23486,0.460157,1,0.297872,0.022697,0.199048,0.001504,0.101761,0.799123,DOWN
23487,0.460157,1,0.319149,0.024529,0.267331,0.00161,0.124288,0.78114,DOWN
23488,0.460157,1,0.340426,0.02687,0.336358,0.001757,0.161315,0.797807,DOWN
23489,0.460157,1,0.361702,0.028582,0.398393,0.001857,0.18928,0.78114,UP
23490,0.460157,1,0.382979,0.028221,0.447783,0.001834,0.216727,0.731579,UP
23491,0.460157,1,0.404255,0.028582,0.475305,0.001857,0.237701,0.701316,UP
23492,0.460157,1,0.425532,0.027531,0.471437,0.001795,0.24754,0.691228,UP
23493,0.460157,1,0.446809,0.027531,0.458494,0.001797,0.248317,0.688158,UP
23494,0.460157,1,0.468085,0.027261,0.43856,0.001778,0.252719,0.684211,UP
23495,0.460157,1,0.489362,0.02693,0.417435,0.001759,0.261005,0.654386,DOWN
23496,0.460157,1,0.510638,0.031914,0.401369,0.002096,0.264371,0.625439,UP
23497,0.460157,1,0.531915,0.030203,0.367599,0.002005,0.252978,0.610965,UP
23498,0.460157,1,0.553191,0.027501,0.340077,0.001828,0.250647,0.6,UP
23499,0.460157,1,0.574468,0.02639,0.3133,0.001753,0.246763,0.629386,DOWN
23500,0.460157,1,0.595745,0.025639,0.293663,0.001703,0.235888,0.644737,DOWN
23501,0.460157,1,0.617021,0.02627,0.278786,0.001745,0.227084,0.664035,DOWN
23502,0.460157,1,0.638298,0.027681,0.275067,0.001845,0.22087,0.663596,UP
23503,0.460157,1,0.659574,0.02693,0.278637,0.001795,0.218281,0.648246,DOWN
23504,0.460157,1,0.680851,0.02687,0.286522,0.001795,0.218022,0.658772,DOWN
23505,0.460157,1,0.702128,0.028312,0.30125,0.001888,0.230709,0.607018,UP
23506,0.460157,1,0.723404,0.02615,0.324159,0.001737,0.262558,0.6,DOWN
23507,0.460157,1,0.744681,0.02642,0.408658,0.001735,0.312015,0.585088,DOWN
23508,0.460157,1,0.765957,0.030263,0.487355,0.00199,0.360953,0.52193,UP
23509,0.460157,1,0.787234,0.031254,0.510265,0.002065,0.386846,0.537281,UP
23510,0.460157,1,0.808511,0.028912,0.498066,0.001911,0.382962,0.548246,UP
23511,0.460157,1,0.829787,0.027381,0.476644,0.001805,0.359399,0.582018,UP
23512,0.460157,1,0.851064,0.037889,0.461321,0.002516,0.353185,0.529386,UP
23513,0.460157,1,0.87234,0.031674,0.452098,0.002127,0.351113,0.525439,UP
23514,0.460157,1,0.893617,0.029092,0.429634,0.001957,0.329363,0.538158,UP
23515,0.460157,1,0.914894,0.027801,0.386938,0.001863,0.305541,0.570614,UP
23516,0.460157,1,0.93617,0.029302,0.398245,0.001946,0.295184,0.586842,UP
23517,0.460157,1,0.957447,0.027141,0.388724,0.001816,0.295702,0.564912,UP
23518,0.460157,1,0.978723,0.027231,0.383814,0.001816,0.363801,0.481579,UP
23519,0.460157,1,1.0,0.027261,0.355995,0.001816,0.360694,0.512719,UP
23520,0.460201,2,0.0,0.02672,0.345284,0.001774,0.341792,0.536842,DOWN
23521,0.460201,2,0.021277,0.02645,0.308242,0.001757,0.322113,0.560965,DOWN
23522,0.460201,2,0.042553,0.028281,0.287266,0.00188,0.375971,0.466228,UP
23523,0.460201,2,0.06383,0.02588,0.250223,0.00172,0.357069,0.513158,DOWN
23524,0.460201,2,0.085106,0.024529,0.216453,0.001633,0.321077,0.538596,DOWN
23525,0.460201,2,0.106383,0.024619,0.190568,0.001637,0.278353,0.521491,DOWN
23526,0.460201,2,0.12766,0.029813,0.163344,0.001996,0.250388,0.556579,UP
23527,0.460201,2,0.148936,0.025249,0.148319,0.001697,0.220352,0.634649,DOWN
23528,0.460201,2,0.170213,0.029302,0.151592,0.001971,0.197566,0.630702,UP
23529,0.460201,2,0.191489,0.02663,0.159923,0.001795,0.194977,0.65307,DOWN
23530,0.460201,2,0.212766,0.027771,0.197114,0.001876,0.206111,0.614474,UP
23531,0.460201,2,0.234043,0.029452,0.256918,0.001998,0.235888,0.55307,UP
23532,0.460201,2,0.255319,0.030323,0.358227,0.002073,0.318488,0.535965,UP
23533,0.460201,2,0.276596,0.036778,0.464296,0.002503,0.409891,0.470175,UP
23534,0.460201,2,0.297872,0.034856,0.456263,0.00237,0.460383,0.363158,UP
23535,0.460201,2,0.319149,0.042212,0.508777,0.002875,0.539358,0.298684,UP
23536,0.460201,2,0.340426,0.047016,0.529158,0.003191,0.586225,0.237719,UP
23537,0.460201,2,0.361702,0.046175,0.522315,0.003141,0.593993,0.225,UP
23538,0.460201,2,0.382979,0.05287,0.564713,0.003577,0.595546,0.258772,UP
23539,0.460201,2,0.404255,0.056113,0.579292,0.003781,0.583376,0.285088,UP
23540,0.460201,2,0.425532,0.048907,0.563374,0.003313,0.580787,0.261404,UP
23541,0.460201,2,0.446809,0.046625,0.542249,0.003174,0.57535,0.242982,UP
23542,0.460201,2,0.468085,0.042873,0.530794,0.002935,0.567323,0.239912,UP
23543,0.460201,2,0.489362,0.040741,0.524695,0.0028,0.562403,0.241667,UP
23544,0.460201,2,0.510638,0.03903,0.519339,0.00269,0.543242,0.244298,UP
23545,0.460201,2,0.531915,0.044013,0.515769,0.003045,0.530036,0.251316,UP
23546,0.460201,2,0.553191,0.043083,0.508777,0.002987,0.544795,0.223684,UP
23547,0.460201,2,0.574468,0.041251,0.500595,0.002865,0.542206,0.241667,UP
23548,0.460201,2,0.595745,0.037378,0.496132,0.002605,0.533143,0.239912,UP
23549,0.460201,2,0.617021,0.035817,0.48914,0.002503,0.527706,0.230702,UP
23550,0.460201,2,0.638298,0.033535,0.4759,0.002347,0.51217,0.257895,UP
23551,0.460201,2,0.659574,0.033716,0.482297,0.002358,0.50492,0.266667,UP
23552,0.460201,2,0.680851,0.034196,0.490033,0.002393,0.510616,0.27193,UP
23553,0.460201,2,0.702128,0.038579,0.509372,0.002698,0.541947,0.232895,UP
23554,0.460201,2,0.723404,0.040351,0.529604,0.002819,0.55593,0.254386,UP
23555,0.460201,2,0.744681,0.047226,0.593573,0.00327,0.592439,0.236404,UP
23556,0.460201,2,0.765957,0.064459,0.646385,0.004416,0.617297,0.249561,UP
23557,0.460201,2,0.787234,0.070764,0.640583,0.004844,0.609788,0.268421,UP
23558,0.460201,2,0.808511,0.061757,0.60726,0.004246,0.575608,0.288596,UP
23559,0.460201,2,0.829787,0.046085,0.565308,0.003193,0.540653,0.290351,UP
23560,0.460201,2,0.851064,0.045725,0.546712,0.003166,0.51217,0.308772,UP
23561,0.460201,2,0.87234,0.040681,0.524546,0.002819,0.479803,0.324561,UP
23562,0.460201,2,0.893617,0.034046,0.484975,0.002372,0.44174,0.322807,DOWN
23563,0.460201,2,0.914894,0.031674,0.439453,0.00221,0.41507,0.317105,DOWN
23564,0.460201,2,0.93617,0.038789,0.48795,0.002688,0.386846,0.425439,UP
23565,0.460201,2,0.957447,0.036748,0.500595,0.002536,0.363024,0.432456,DOWN
23566,0.460201,2,0.978723,0.044794,0.499702,0.003085,0.44899,0.295175,UP
23567,0.460201,2,1.0,0.045004,0.498512,0.003093,0.438374,0.355702,UP
23568,0.460245,3,0.0,0.044674,0.493454,0.003068,0.426722,0.374123,UP
23569,0.460245,3,0.021277,0.042662,0.479768,0.002933,0.404713,0.399123,UP
23570,0.460245,3,0.042553,0.044043,0.448081,0.003027,0.447178,0.310965,UP
23571,0.460245,3,0.06383,0.041161,0.399583,0.002833,0.432418,0.339035,UP
23572,0.460245,3,0.085106,0.037078,0.337697,0.002551,0.389436,0.375439,DOWN
23573,0.460245,3,0.106383,0.035517,0.289646,0.002437,0.33739,0.392982,DOWN
23574,0.460245,3,0.12766,0.034526,0.239661,0.002362,0.299586,0.467105,DOWN
23575,0.460245,3,0.148936,0.032455,0.209313,0.002208,0.267996,0.528947,DOWN
23576,0.460245,3,0.170213,0.028552,0.192353,0.001942,0.242361,0.543421,DOWN
23577,0.460245,3,0.191489,0.028522,0.195626,0.001938,0.232781,0.560088,DOWN
23578,0.460245,3,0.212766,0.028191,0.22166,0.001917,0.23537,0.566228,DOWN
23579,0.460245,3,0.234043,0.030863,0.273133,0.002106,0.270067,0.508333,DOWN
23580,0.460245,3,0.255319,0.033475,0.37474,0.002285,0.352408,0.508772,DOWN
23581,0.460245,3,0.276596,0.042572,0.476049,0.002877,0.437597,0.409649,UP
23582,0.460245,3,0.297872,0.037829,0.469206,0.00258,0.475919,0.286842,DOWN
23583,0.460245,3,0.319149,0.047286,0.523802,0.003238,0.550751,0.225439,UP
23584,0.460245,3,0.340426,0.071064,0.53258,0.004842,0.592439,0.209211,UP
23585,0.460245,3,0.361702,0.096013,0.525885,0.00656,0.586225,0.255702,UP
23586,0.460245,3,0.382979,0.080551,0.553407,0.005488,0.579492,0.296491,UP
23587,0.460245,3,0.404255,0.113726,0.56382,0.00775,0.567323,0.303947,UP
23588,0.460245,3,0.425532,0.10484,0.551622,0.007175,0.556965,0.265789,UP
23589,0.460245,3,0.446809,0.047526,0.529456,0.003259,0.555153,0.212281,UP
23590,0.460245,3,0.468085,0.044644,0.521273,0.003068,0.553081,0.240789,DOWN
23591,0.460245,3,0.489362,0.042572,0.512943,0.003004,0.543242,0.23114,DOWN
23592,0.460245,3,0.510638,0.041041,0.505951,0.002823,0.530036,0.269737,DOWN
23593,0.460245,3,0.531915,0.03957,0.499256,0.002719,0.518643,0.264035,DOWN
23594,0.460245,3,0.553191,0.038519,0.494644,0.002653,0.534179,0.252632,DOWN
23595,0.460245,3,0.574468,0.033295,0.485272,0.002293,0.528742,0.275,DOWN
23596,0.460245,3,0.595745,0.031704,0.479024,0.002179,0.525375,0.282018,DOWN
23597,0.460245,3,0.617021,0.031434,0.465933,0.002158,0.514759,0.285526,DOWN
23598,0.460245,3,0.638298,0.030383,0.45418,0.002083,0.499482,0.332895,DOWN
23599,0.460245,3,0.659574,0.030293,0.456858,0.002069,0.482393,0.353509,DOWN
