,ID,GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
9418,5054483,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,19,43,4,0
9419,5054484,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,53,43,4,0
9420,5054485,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,30,43,4,0
9421,5054486,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,42,43,4,0
9422,5054487,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,5,43,4,0
9423,5054488,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,5,43,4,0
9424,5054489,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,13,43,4,0
9425,5054490,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,35,43,4,0
9426,5054491,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,13,43,4,0
9427,5054495,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,1.0,29,33,3,0
9428,5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,1.0,25,33,3,0
9429,5054497,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,1.0,3,33,3,0
9430,5054498,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,17,23,2,0
9431,5054499,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,20,23,2,0
9432,5054500,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,16,23,2,0
9433,5054501,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,13,23,2,0
9434,5054502,M,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,4,44,3,0
9435,5054510,M,Y,Y,0,78750.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,1.0,13,23,0,0
9436,5054511,M,Y,Y,0,78750.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,1.0,13,23,0,0
9437,5054512,M,Y,Y,0,78750.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,1.0,4,23,0,0
9438,5054513,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,5,34,5,0
9439,5054514,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,4,34,5,0
9440,5054515,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,0,34,5,0
9441,5054526,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,47,38,4,0
9442,5054527,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,4,38,4,0
9443,5054531,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,39,43,6,0
9444,5054532,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,41,43,6,0
9445,5054533,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,56,43,6,0
9446,5054536,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,59,43,6,0
9447,5054537,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,11,43,6,0
9448,5054541,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,39,43,6,0
9449,5054542,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,37,43,6,0
9450,5054543,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,58,44,3,0
9451,5054544,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,24,44,3,0
9452,5054545,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,15,44,3,0
9453,5054546,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,15,44,3,0
9454,5054547,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,5,44,3,0
9455,5054548,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,17,42,4,0
9456,5054558,M,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,5.0,1,41,2,0
9457,5054563,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,1,50,4,0
9458,5054564,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,27,50,4,0
9459,5054565,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,3,50,4,0
9460,5054566,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,24,40,15,0
9461,5054567,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,35,40,15,0
9462,5054568,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,37,40,15,0
9463,5054569,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,40,40,15,0
9464,5054570,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,24,40,15,0
9465,5054571,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,33,40,15,0
9466,5054572,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,35,40,15,0
9467,5054577,F,N,Y,0,382500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1.0,39,51,15,0
9468,5054578,F,N,Y,0,382500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1.0,2,51,15,0
9469,5054581,F,N,Y,0,382500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1.0,51,51,15,0
9470,5054582,F,N,Y,0,382500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1.0,28,51,15,0
9471,5054583,F,N,Y,0,382500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1.0,35,51,15,0
9472,5054584,F,N,Y,0,382500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1.0,13,51,15,0
9473,5054585,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,28,42,2,0
9474,5054586,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,27,42,2,0
9475,5054587,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,52,42,2,0
9476,5054588,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,15,42,2,0
9477,5054589,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,26,42,2,0
9478,5054598,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,48,31,7,0
9479,5054618,F,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,1.0,29,49,19,0
9480,5054619,F,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,1.0,8,49,19,0
9481,5054620,F,N,Y,0,166500.0,Working,Higher education,Civil marriage,With parents,1,1,0,0,2.0,56,31,1,0
9482,5054627,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3.0,11,41,7,0
9483,5054628,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3.0,11,41,7,0
9484,5054629,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3.0,11,41,7,0
9485,5054630,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3.0,16,41,7,0
9486,5054631,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3.0,12,41,7,0
9487,5054632,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3.0,21,41,7,0
9488,5054633,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3.0,21,41,7,0
9489,5054634,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3.0,10,41,7,0
9490,5054636,M,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,45,42,1,0
9491,5054637,M,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,35,42,1,0
9492,5054638,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,4.0,25,37,1,0
9493,5054639,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,4.0,13,37,1,0
9494,5054640,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,4.0,6,37,1,0
9495,5054641,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,4.0,6,37,1,0
9496,5054642,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,33,53,10,0
9497,5054643,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,33,53,10,0
9498,5054644,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,33,53,10,0
9499,5054645,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,8,53,10,0
9500,5054646,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,54,53,10,0
9501,5054652,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,51,60,22,0
9502,5054653,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,34,60,22,0
9503,5054654,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,55,60,22,0
9504,5054655,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,37,60,22,0
9505,5054656,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,25,60,22,0
9506,5054661,M,Y,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,32,29,4,0
9507,5054663,M,N,N,0,103500.0,Commercial associate,Incomplete higher,Single / not married,With parents,1,0,0,0,1.0,5,23,3,0
9508,5054664,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2.0,3,63,10,0
9509,5054665,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2.0,3,63,10,0
9510,5054668,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,50,28,7,0
9511,5054669,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,26,28,7,0
9512,5054670,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,23,28,7,0
9513,5054671,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,47,28,7,0
9514,5054672,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,28,28,7,0
9515,5054673,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,14,28,7,0
9516,5054674,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,9,28,7,0
9517,5054676,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,52,28,7,0
9518,5054678,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,1,28,7,0
9519,5054679,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,14,28,7,0
9520,5054680,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,9,28,7,0
9521,5054681,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,31,28,7,0
9522,5054682,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,31,28,7,0
9523,5054683,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,34,28,7,0
9524,5054684,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,36,28,7,0
9525,5054685,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,14,28,7,0
9526,5054686,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,9,28,7,0
9527,5054687,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,23,28,7,0
9528,5054688,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,31,28,7,0
9529,5054689,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,21,28,7,0
9530,5054690,M,N,N,2,360000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,4.0,34,41,3,0
9531,5054691,M,N,N,2,360000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,4.0,34,41,3,0
9532,5054692,M,N,N,2,360000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,4.0,19,41,3,0
9533,5054693,M,N,N,2,360000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,4.0,16,41,3,0
9534,5054694,M,N,N,2,360000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,4.0,7,41,3,0
9535,5054697,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,31,45,19,0
9536,5054698,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,57,45,19,0
9537,5054699,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,11,45,19,0
9538,5054706,F,N,N,1,58500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,39,40,6,0
9539,5054707,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,28,50,2,0
9540,5054709,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,4,50,2,0
9541,5054710,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,10,50,2,0
9542,5054711,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,28,50,2,0
9543,5054712,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,52,50,2,0
9544,5054713,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,1,50,2,0
9545,5054714,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,46,50,2,0
9546,5054715,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,42,50,2,0
9547,5054716,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,14,50,2,0
9548,5054717,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,49,50,2,0
9549,5054718,M,Y,Y,2,81000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,3.0,39,33,0,0
9550,5054719,M,Y,Y,2,81000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,3.0,39,33,0,0
9551,5054726,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,3,51,3,0
9552,5054727,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,3,51,3,0
9553,5054728,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,6,51,3,0
9554,5054732,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,3.0,54,30,4,0
9555,5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,3.0,42,30,4,0
9556,5054736,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,14,37,11,0
9557,5054737,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,4,49,1,0
9558,5054738,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,4,49,1,0
9559,5054739,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,8,49,1,0
9560,5054740,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,0,49,1,0
9561,5054741,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,1,49,1,0
9562,5054742,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,2,49,1,0
9563,5054743,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,8,49,1,0
9564,5054744,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,3,49,1,0
9565,5054745,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,4,49,1,0
9566,5054746,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,18,49,1,0
9567,5054747,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,0,49,1,0
9568,5054748,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,28,49,1,0
9569,5054749,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,7,49,1,0
9570,5054750,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,5,49,1,0
9571,5054751,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,7,49,1,0
9572,5054752,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,15,49,1,0
9573,5054754,F,N,Y,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,30,55,26,0
9574,5054755,F,N,Y,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,8,55,26,0
9575,5054756,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,14,43,17,0
9576,5054757,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,28,43,17,0
9577,5054758,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,29,43,17,0
9578,5054759,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,20,43,17,0
9579,5054760,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,13,43,17,0
9580,5054761,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,11,43,17,0
9581,5054762,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,29,43,17,0
9582,5054763,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,22,43,17,0
9583,5054764,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,19,43,17,0
9584,5054765,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,17,43,17,0
9585,5054766,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,7,43,17,0
9586,5054767,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4.0,4,43,17,0
9587,5054768,M,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,3,25,7,0
9588,5054769,M,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,22,25,7,0
9589,5054770,M,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,27,25,7,0
9590,5054771,M,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,11,25,7,0
9591,5054772,M,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,11,25,7,0
9592,5054773,M,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,7,25,7,0
9593,5054774,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,53,59,4,0
9594,5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,57,59,4,0
9595,5054776,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,57,59,4,0
9596,5054777,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,30,59,4,0
9597,5054778,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,23,59,4,0
9598,5055997,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,27,44,4,0
9599,5055998,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,43,44,4,0
9600,5055999,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,46,40,1,0
9601,5056001,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,39,58,7,0
9602,5056002,F,Y,Y,0,247500.0,State servant,Higher education,Single / not married,House / apartment,1,1,1,0,1.0,12,33,13,0
9603,5056006,F,Y,Y,0,202500.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,1,1.0,51,39,7,0
9604,5056007,F,Y,Y,0,202500.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,1,1.0,25,39,7,0
9605,5056008,F,Y,Y,0,202500.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,1,1.0,52,39,7,0
9606,5056009,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,51,46,2,0
9607,5056011,M,N,N,3,58500.0,Working,Secondary / secondary special,Married,With parents,1,1,1,0,5.0,49,44,3,0
9608,5056015,M,Y,Y,2,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,43,50,6,0
9609,5056017,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,31,57,0,0
9610,5056019,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,26,51,3,0
9611,5056021,F,N,Y,1,90000.0,Working,Higher education,Married,House / apartment,1,0,0,0,3.0,19,37,9,0
9612,5056025,F,N,Y,0,117000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1.0,8,39,8,0
9613,5056027,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,0,1.0,10,29,2,0
9614,5056028,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,0,1.0,3,29,2,0
9615,5056029,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,0,1.0,35,29,2,0
9616,5056030,F,N,Y,0,121500.0,Working,Incomplete higher,Civil marriage,Rented apartment,1,0,0,0,2.0,10,23,1,0
9617,5056031,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,40,55,9,0
9618,5056032,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,21,47,2,0
9619,5056033,F,N,Y,1,90000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,2.0,36,44,14,0
9620,5056034,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,24,32,6,0
9621,5056035,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,52,50,12,0
9622,5056036,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,12,50,12,0
9623,5056039,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,50,50,12,0
9624,5056042,F,N,Y,0,45000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1.0,16,47,2,0
9625,5056043,F,Y,Y,0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,50,46,16,0
9626,5056046,F,Y,Y,0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,57,46,16,0
9627,5056045,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,2.0,8,32,2,0
9628,5056047,F,N,N,0,126000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2.0,25,42,21,0
9629,5056048,F,N,N,0,126000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2.0,10,42,21,0
9630,5056051,F,Y,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,34,57,26,0
9631,5056053,M,Y,N,1,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,3.0,45,36,8,0
