borough_x,block,lot,sale_price,zip_code,borough_y,yearbuilt,lotarea,bldgarea,resarea,comarea,unitsres,unitstotal,numfloors,latitude,longitude,landuse,bldgclass,building_age
3,1099,14,999500,11215.0,QN,1940.0,1800.0,1224.0,1224.0,0.0,1.0,1.0,2.0,40.7646898,-73.8816295,1.0,A5,85.0
3,1099,14,1120000,11215.0,QN,1940.0,1800.0,1224.0,1224.0,0.0,1.0,1.0,2.0,40.7646898,-73.8816295,1.0,A5,85.0
3,935,55,999999,11217.0,BK,1870.0,1620.0,3600.0,3600.0,0.0,3.0,3.0,3.0,40.6798417,-73.9760748,2.0,C6,155.0
3,936,1,1010000,11217.0,BK,1876.0,2200.0,4400.0,4400.0,0.0,4.0,4.0,4.0,40.6793227,-73.9749898,2.0,C6,149.0
3,942,38,475000,11217.0,BK,1874.0,2042.0,3690.0,3690.0,0.0,6.0,6.0,3.0,40.6776921,-73.9738151,2.0,C6,151.0
3,944,59,45000,11217.0,QN,1955.0,1943.0,1810.0,905.0,0.0,1.0,1.0,1.0,40.7707376,-73.8940634,1.0,A2,70.0
3,946,75,985000,11217.0,BK,1920.0,1609.0,2620.0,,,4.0,4.0,3.0,40.6785115,-73.9811227,2.0,C6,105.0
3,949,47,1635000,11217.0,QN,1945.0,1800.0,1224.0,1224.0,0.0,1.0,1.0,2.0,40.7711175,-73.8894344,1.0,A5,80.0
3,950,7,500000,11217.0,BK,1918.0,2401.0,7110.0,5333.0,1777.0,8.0,10.0,4.0,40.6773611,-73.9795187,2.0,C6,107.0
3,950,14,1380000,11217.0,BK,1920.0,2800.0,7824.0,7824.0,0.0,8.0,8.0,4.0,40.6772568,-73.9791402,2.0,C6,105.0
3,950,15,1300001,11217.0,BK,1918.0,2800.0,8960.0,8960.0,0.0,8.0,8.0,4.0,40.6772238,-73.9790537,2.0,C6,107.0
3,953,78,1200000,11215.0,BK,1920.0,2834.0,7415.0,7415.0,0.0,8.0,8.0,4.0,40.676395,-73.9797317,2.0,C6,105.0
3,957,50,880000,11215.0,BK,1912.0,3135.0,4455.0,4455.0,0.0,6.0,6.0,3.0,40.6743084,-73.9765202,2.0,C6,113.0
3,957,50,1995000,11215.0,BK,1912.0,3135.0,4455.0,4455.0,0.0,6.0,6.0,3.0,40.6743084,-73.9765202,2.0,C6,113.0
3,958,49,906000,11215.0,BK,1910.0,2438.0,6360.0,6360.0,0.0,8.0,8.0,4.0,40.6753962,-73.9814733,2.0,C6,115.0
3,959,7,4810795,11215.0,BK,1920.0,2180.0,6380.0,4820.0,1560.0,8.0,9.0,4.0,40.6754016,-73.9808532,2.0,C6,105.0
3,959,13,730000,11215.0,BK,1920.0,3500.0,12715.0,12715.0,0.0,20.0,20.0,5.0,40.675418,-73.9805972,2.0,C6,105.0
3,960,53,1375000,11215.0,BK,1920.0,2700.0,7524.0,7524.0,0.0,8.0,8.0,4.0,40.6737348,-73.97709,2.0,C6,105.0
3,960,53,1195000,11215.0,BK,1920.0,2700.0,7524.0,7524.0,0.0,8.0,8.0,4.0,40.6737348,-73.97709,2.0,C6,105.0
3,962,15,1375000,11215.0,BK,1920.0,2940.0,9000.0,9000.0,0.0,8.0,8.0,4.0,40.6746056,-73.9805578,2.0,C6,105.0
3,962,15,1355000,11215.0,BK,1920.0,2940.0,9000.0,9000.0,0.0,8.0,8.0,4.0,40.6746056,-73.9805578,2.0,C6,105.0
3,964,57,970000,11215.0,BK,1921.0,3228.0,9216.0,9216.0,0.0,12.0,12.0,4.0,40.6746966,-73.98324,2.0,C6,104.0
3,964,57,745000,11215.0,BK,1921.0,3228.0,9216.0,9216.0,0.0,12.0,12.0,4.0,40.6746966,-73.98324,2.0,C6,104.0
3,965,38,615000,11215.0,QN,1960.0,2953.0,1596.0,1596.0,0.0,2.0,2.0,2.0,40.7685906,-73.8995146,1.0,B1,65.0
3,965,38,647500,11215.0,QN,1960.0,2953.0,1596.0,1596.0,0.0,2.0,2.0,2.0,40.7685906,-73.8995146,1.0,B1,65.0
3,966,18,981000,11215.0,BK,1920.0,2720.0,8640.0,8640.0,0.0,8.0,8.0,4.0,40.6728733,-73.978727,2.0,C6,105.0
3,970,1,1430000,11215.0,BK,1910.0,2110.0,8440.0,8440.0,0.0,8.0,8.0,4.0,40.6733625,-73.982458,2.0,C6,115.0
3,970,7,885000,11215.0,BK,1921.0,2615.0,7524.0,6874.0,650.0,8.0,10.0,4.0,40.6736561,-73.9822128,2.0,C6,104.0
3,970,7,400000,11215.0,BK,1921.0,2615.0,7524.0,6874.0,650.0,8.0,10.0,4.0,40.6736561,-73.9822128,2.0,C6,104.0
3,971,2,1850000,11215.0,BK,1920.0,1731.0,4720.0,4720.0,0.0,4.0,4.0,4.0,40.6722724,-73.980061,2.0,C6,105.0
3,974,65,722500,11215.0,BK,1920.0,2533.0,8132.0,8132.0,0.0,13.0,13.0,4.0,40.6737224,-73.9846281,2.0,C6,105.0
3,974,67,1150000,11215.0,BK,1920.0,2573.0,8272.0,8272.0,0.0,8.0,8.0,4.0,40.6737635,-73.9847111,2.0,C6,105.0
3,975,6,1455000,11215.0,BK,1990.0,2067.0,6296.0,6296.0,0.0,5.0,5.0,5.0,40.6730112,-73.9827681,2.0,C6,35.0
3,975,6,885000,11215.0,BK,1990.0,2067.0,6296.0,6296.0,0.0,5.0,5.0,5.0,40.6730112,-73.9827681,2.0,C6,35.0
3,975,8,650000,11215.0,BK,1920.0,2100.0,6240.0,6240.0,0.0,8.0,8.0,4.0,40.6731319,-73.9826672,2.0,C6,105.0
3,976,1,2090000,11215.0,BK,1920.0,4903.0,10892.0,9492.0,1400.0,8.0,9.0,4.0,40.6716604,-73.9805334,2.0,C6,105.0
3,983,12,2300000,11215.0,BK,1940.0,4401.0,9500.0,9500.0,0.0,8.0,8.0,4.0,40.6711993,-73.9805804,2.0,C6,85.0
3,983,24,1731025,11215.0,BK,1920.0,4378.0,9500.0,9500.0,0.0,8.0,8.0,4.0,40.6707929,-73.9797334,2.0,C6,105.0
3,983,27,1999000,11215.0,BK,1940.0,4386.0,9500.0,9500.0,0.0,8.0,8.0,4.0,40.6707243,-73.9795928,2.0,C6,85.0
3,983,31,550000,11215.0,BK,1920.0,1980.0,4400.0,4400.0,0.0,10.0,10.0,4.0,40.6706529,-73.9794162,2.0,C6,105.0
3,983,59,2150000,11215.0,BK,1899.0,1900.0,3384.0,3384.0,0.0,3.0,3.0,3.0,40.6706228,-73.9800435,2.0,C6,126.0
3,986,3,975000,11215.0,BK,1940.0,1742.0,4202.0,4202.0,0.0,4.0,4.0,4.0,40.6705187,-73.9815287,2.0,C6,85.0
3,986,3,1300000,11215.0,BK,1940.0,1742.0,4202.0,4202.0,0.0,4.0,4.0,4.0,40.6705187,-73.9815287,2.0,C6,85.0
3,986,31,134680,11215.0,BK,1940.0,1800.0,3240.0,3240.0,0.0,4.0,4.0,3.0,40.6701178,-73.9800184,2.0,C6,85.0
3,987,11,150000,11215.0,BK,1911.0,18597.0,38775.0,38775.0,0.0,35.0,35.0,4.0,40.6723063,-73.9863661,2.0,C6,114.0
3,987,11,2015270,11215.0,BK,1911.0,18597.0,38775.0,38775.0,0.0,35.0,35.0,4.0,40.6723063,-73.9863661,2.0,C6,114.0
3,1000,11,749000,11215.0,BK,1920.0,1502.0,4320.0,4320.0,0.0,4.0,4.0,3.0,40.6690532,-73.9827836,2.0,C6,105.0
3,1006,55,999999,11215.0,QN,1970.0,3317.0,3100.0,3100.0,0.0,3.0,3.0,3.0,40.7670026,-73.8947373,2.0,C0,55.0
3,1006,55,1150000,11215.0,QN,1970.0,3317.0,3100.0,3100.0,0.0,3.0,3.0,3.0,40.7670026,-73.8947373,2.0,C0,55.0
3,1058,24,1170000,11217.0,SI,1920.0,3742.0,1080.0,1080.0,0.0,1.0,1.0,2.5,40.6281013,-74.1407343,1.0,A1,105.0
3,1058,51,1175000,11217.0,BK,1881.0,2000.0,3600.0,3600.0,0.0,4.0,4.0,3.0,40.6760751,-73.9725431,2.0,C6,144.0
3,1058,51,2496000,11217.0,BK,1881.0,2000.0,3600.0,3600.0,0.0,4.0,4.0,3.0,40.6760751,-73.9725431,2.0,C6,144.0
3,1059,39,1500000,11217.0,BK,1892.0,2500.0,7061.0,7061.0,0.0,6.0,6.0,4.0,40.6754656,-73.9719557,2.0,C6,133.0
3,1059,47,930000,11217.0,SI,1965.0,3835.0,1680.0,960.0,0.0,1.0,1.0,1.0,40.6284961,-74.1410738,1.0,A2,60.0
3,1061,24,563000,11217.0,SI,2006.0,2500.0,1400.0,1400.0,0.0,1.0,1.0,2.0,40.6269858,-74.1416218,1.0,A1,19.0
3,1061,24,620000,11217.0,SI,2006.0,2500.0,1400.0,1400.0,0.0,1.0,1.0,2.0,40.6269858,-74.1416218,1.0,A1,19.0
3,1061,39,1540000,11217.0,SI,1931.0,2838.0,1740.0,1740.0,0.0,2.0,2.0,2.0,40.6274437,-74.1420551,1.0,B9,94.0
3,1062,7,1475000,11217.0,BK,1888.0,2000.0,4800.0,3000.0,1800.0,4.0,5.0,3.75,40.6744473,-73.971967,2.0,C6,137.0
3,1062,7,1550000,11217.0,BK,1888.0,2000.0,4800.0,3000.0,1800.0,4.0,5.0,3.75,40.6744473,-73.971967,2.0,C6,137.0
3,1063,51,1100000,11215.0,BK,1895.0,1800.0,4000.0,4000.0,0.0,4.0,4.0,4.0,40.6739756,-73.9735354,2.0,C6,130.0
3,1066,4,1930000,11215.0,MN,1910.0,2517.0,10800.0,9300.0,1500.0,13.0,15.0,5.0,40.7686201,-73.9885161,4.0,C7,115.0
3,1066,4,2800000,11215.0,MN,1910.0,2517.0,10800.0,9300.0,1500.0,13.0,15.0,5.0,40.7686201,-73.9885161,4.0,C7,115.0
3,1066,23,1550000,11215.0,MN,1910.0,2510.0,5540.0,5540.0,0.0,16.0,16.0,4.0,40.7678157,-73.9869711,2.0,C4,115.0
3,1066,23,415000,11215.0,MN,1910.0,2510.0,5540.0,5540.0,0.0,16.0,16.0,4.0,40.7678157,-73.9869711,2.0,C4,115.0
3,1066,62,2200000,11215.0,MN,1901.0,2430.0,10100.0,9100.0,1000.0,15.0,16.0,5.0,40.7687381,-73.98835,4.0,C7,124.0
3,1066,62,1950000,11215.0,MN,1901.0,2430.0,10100.0,9100.0,1000.0,15.0,16.0,5.0,40.7687381,-73.98835,4.0,C7,124.0
3,1066,63,930000,11215.0,MN,1910.0,2430.0,10100.0,10100.0,0.0,15.0,15.0,5.0,40.7687738,-73.9884366,2.0,C6,115.0
3,1067,21,650000,11215.0,BK,1882.0,2083.0,5730.0,5208.0,0.0,8.0,8.0,5.0,40.6732376,-73.9749885,2.0,C6,143.0
3,1068,8,1050000,11215.0,BK,1909.0,5600.0,14400.0,14400.0,0.0,9.0,9.0,3.0,40.6726031,-73.9731826,2.0,C6,116.0
3,1068,31,690000,11215.0,QN,1950.0,3042.0,1700.0,1700.0,0.0,2.0,2.0,2.0,40.7685814,-73.8785937,1.0,B3,75.0
3,1068,31,645000,11215.0,QN,1950.0,3042.0,1700.0,1700.0,0.0,2.0,2.0,2.0,40.7685814,-73.8785937,1.0,B3,75.0
3,1068,53,2151000,11215.0,BK,1894.0,2050.0,5745.0,5745.0,0.0,5.0,5.0,4.0,40.6718124,-73.9721483,2.0,C6,131.0
3,1068,53,1300000,11215.0,BK,1894.0,2050.0,5745.0,5745.0,0.0,5.0,5.0,4.0,40.6718124,-73.9721483,2.0,C6,131.0
3,1068,61,1250000,11215.0,BK,1896.0,1900.0,6206.0,6206.0,0.0,5.0,5.0,4.0,40.6720239,-73.9726854,2.0,C6,129.0
3,1071,2,995000,11215.0,BK,1923.0,4464.0,16350.0,16350.0,0.0,20.0,20.0,5.0,40.671813,-73.974953,2.0,C6,102.0
3,1071,33,3100000,11215.0,BK,1903.0,2600.0,7288.0,7288.0,0.0,4.0,4.0,4.0,40.6714974,-73.9749062,2.0,C6,122.0
3,1072,43,2060000,11215.0,BK,1893.0,2070.0,6142.0,6142.0,0.0,8.0,8.0,4.0,40.6710219,-73.9721162,2.0,C6,132.0
3,1072,43,1550000,11215.0,BK,1893.0,2070.0,6142.0,6142.0,0.0,8.0,8.0,4.0,40.6710219,-73.9721162,2.0,C6,132.0
3,1072,46,420000,11215.0,BK,1893.0,1837.0,5460.0,5460.0,0.0,10.0,10.0,4.0,40.671118,-73.9723217,2.0,C6,132.0
3,1073,5,928889,11215.0,BK,1910.0,11200.0,35424.0,35424.0,0.0,40.0,40.0,4.0,40.6714615,-73.9740555,2.0,C6,115.0
3,1073,5,999990,11215.0,BK,1910.0,11200.0,35424.0,35424.0,0.0,40.0,40.0,4.0,40.6714615,-73.9740555,2.0,C6,115.0
3,1073,23,1620000,11215.0,SI,2005.0,1890.0,2904.0,2904.0,0.0,3.0,3.0,3.0,40.6389815,-74.1340122,2.0,C0,20.0
3,1075,18,1565000,11215.0,BK,1891.0,2000.0,4260.0,4260.0,0.0,5.0,5.0,3.0,40.6705475,-73.9739297,2.0,C6,134.0
3,1075,20,499000,11215.0,BK,1898.0,2100.0,6060.0,6060.0,0.0,7.0,7.0,4.0,40.6704871,-73.9738071,2.0,C6,127.0
3,1075,23,1295000,11215.0,QN,2007.0,2438.0,2108.0,2108.0,0.0,2.0,2.0,2.0,40.7697051,-73.8720535,1.0,B2,18.0
3,1075,25,615000,11215.0,QN,1950.0,2923.0,2587.0,2300.0,0.0,2.0,2.0,2.0,40.7694745,-73.8720106,1.0,B2,75.0
3,1079,35,1800000,11215.0,SI,1901.0,4075.0,1224.0,1224.0,0.0,1.0,1.0,2.5,40.6379572,-74.1367124,1.0,A1,124.0
3,1080,43,595000,11215.0,BK,1920.0,4590.0,12976.0,12976.0,0.0,12.0,12.0,5.0,40.6690165,-73.9768645,2.0,C6,105.0
3,1081,5,515000,11215.0,SI,1899.0,3750.0,1926.0,1926.0,0.0,2.0,2.0,2.5,40.6362967,-74.1366514,1.0,B2,126.0
3,1083,38,1250000,11215.0,BK,1909.0,9787.0,29628.0,29628.0,0.0,25.0,25.0,4.0,40.6675723,-73.9747635,2.0,C6,116.0
3,1083,45,1200000,11215.0,BK,1909.0,4649.0,14368.0,14368.0,0.0,18.0,18.0,4.0,40.6672732,-73.9750123,2.0,C6,116.0
3,1083,45,799000,11215.0,BK,1909.0,4649.0,14368.0,14368.0,0.0,18.0,18.0,4.0,40.6672732,-73.9750123,2.0,C6,116.0
3,1088,39,1525000,11215.0,QN,1950.0,2549.0,1936.0,1936.0,0.0,2.0,2.0,2.0,40.7664587,-73.8750994,1.0,B2,75.0
3,1089,36,1995000,11215.0,QN,1925.0,3000.0,2060.0,2060.0,0.0,2.0,2.0,2.0,40.7664686,-73.8741102,1.0,B2,100.0
3,1089,64,1100000,11215.0,QN,1950.0,1805.0,1216.0,1216.0,0.0,1.0,1.0,2.0,40.767548,-73.8747761,1.0,A5,75.0
3,1090,37,1375000,11215.0,BK,1904.0,3767.0,11216.0,10216.0,1000.0,8.0,9.0,4.0,40.6662969,-73.9791364,2.0,C6,121.0
3,1091,4,763000,11215.0,QN,1970.0,4800.0,2808.0,1404.0,0.0,1.0,1.0,1.0,40.7682349,-73.8729228,1.0,A3,55.0
3,1091,4,875000,11215.0,QN,1970.0,4800.0,2808.0,1404.0,0.0,1.0,1.0,1.0,40.7682349,-73.8729228,1.0,A3,55.0
3,1092,38,437533,11215.0,QN,1965.0,2600.0,1056.0,1056.0,0.0,1.0,1.0,2.0,40.7667321,-73.8715683,1.0,A9,60.0
3,1092,64,1720000,11215.0,SI,1925.0,3742.0,1804.0,1804.0,0.0,2.0,2.0,2.0,40.633506,-74.1383462,1.0,B2,100.0
3,1095,44,2400000,11215.0,QN,1940.0,2200.0,892.0,892.0,0.0,1.0,1.0,1.0,40.7634336,-73.8852994,1.0,A5,85.0
3,1095,46,2310000,11215.0,QN,1940.0,2200.0,892.0,892.0,0.0,1.0,1.0,1.0,40.7634173,-73.8854547,1.0,A5,85.0
3,1096,10,1355000,11215.0,SI,1910.0,3200.0,1664.0,1664.0,0.0,2.0,2.0,2.5,40.6352507,-74.1391173,1.0,B2,115.0
3,1096,43,1500000,11215.0,BK,1916.0,5000.0,14642.0,14642.0,0.0,12.0,12.0,4.0,40.664277,-73.980896,2.0,C6,109.0
3,1097,5,985000,11215.0,QN,1945.0,1800.0,1224.0,1224.0,0.0,1.0,1.0,2.0,40.7649635,-73.8835748,1.0,A5,80.0
3,1097,55,765000,11215.0,SI,1910.0,2500.0,1776.0,1776.0,0.0,2.0,2.0,2.5,40.6339525,-74.1390497,1.0,B2,115.0
3,1097,62,1075000,11215.0,QN,1950.0,2915.0,1500.0,1500.0,0.0,2.0,2.0,2.0,40.7635199,-73.8837326,1.0,B9,75.0
3,1097,68,1495000,11215.0,QN,1950.0,2583.0,1500.0,1500.0,0.0,2.0,2.0,2.0,40.7637477,-73.8837214,1.0,B9,75.0
3,1098,1,2132000,11215.0,QN,1940.0,2000.0,1440.0,1440.0,0.0,2.0,2.0,2.0,40.7651743,-73.8830294,1.0,B3,85.0
3,1098,1,1995000,11215.0,QN,1940.0,2000.0,1440.0,1440.0,0.0,2.0,2.0,2.0,40.7651743,-73.8830294,1.0,B3,85.0
3,1098,1,2570000,11215.0,QN,1940.0,2000.0,1440.0,1440.0,0.0,2.0,2.0,2.0,40.7651743,-73.8830294,1.0,B3,85.0
3,1098,1,2495000,11215.0,QN,1940.0,2000.0,1440.0,1440.0,0.0,2.0,2.0,2.0,40.7651743,-73.8830294,1.0,B3,85.0
3,1098,1,2000000,11215.0,QN,1940.0,2000.0,1440.0,1440.0,0.0,2.0,2.0,2.0,40.7651743,-73.8830294,1.0,B3,85.0
3,1098,1,1625000,11215.0,QN,1940.0,2000.0,1440.0,1440.0,0.0,2.0,2.0,2.0,40.7651743,-73.8830294,1.0,B3,85.0
3,1098,1,995000,11215.0,QN,1940.0,2000.0,1440.0,1440.0,0.0,2.0,2.0,2.0,40.7651743,-73.8830294,1.0,B3,85.0
3,1099,4,1050000,11215.0,QN,1940.0,1800.0,1224.0,1224.0,0.0,1.0,1.0,2.0,40.7652059,-73.8817225,1.0,A5,85.0
3,1099,17,1300000,11215.0,MN,1938.0,5021.0,10000.0,0.0,10000.0,0.0,2.0,2.0,40.7672619,-73.9953755,5.0,O2,87.0
3,1099,17,1160000,11215.0,MN,1938.0,5021.0,10000.0,0.0,10000.0,0.0,2.0,2.0,40.7672619,-73.9953755,5.0,O2,87.0
3,1100,27,615000,11215.0,QN,1989.0,4290.0,3232.0,3232.0,0.0,2.0,2.0,4.0,40.7647079,-73.8805465,1.0,B9,36.0
3,1100,27,950000,11215.0,QN,1989.0,4290.0,3232.0,3232.0,0.0,2.0,2.0,4.0,40.7647079,-73.8805465,1.0,B9,36.0
3,1103,66,875000,11215.0,QN,1940.0,2100.0,1617.0,924.0,0.0,1.0,1.0,1.0,40.7656268,-73.877433,1.0,A5,85.0
3,1103,69,925000,11215.0,BK,1909.0,4458.0,12536.0,12536.0,0.0,16.0,16.0,4.0,40.6620374,-73.9814842,2.0,C6,116.0
3,1103,69,825000,11215.0,BK,1909.0,4458.0,12536.0,12536.0,0.0,16.0,16.0,4.0,40.6620374,-73.9814842,2.0,C6,116.0
3,942,58,1275000,11217.0,BK,1920.0,5500.0,27800.0,27800.0,0.0,19.0,19.0,4.0,40.6776483,-73.9745073,3.0,D4,105.0
3,957,62,1415000,11215.0,BK,1902.0,11851.0,29000.0,29000.0,0.0,32.0,32.0,4.0,40.6746736,-73.977461,3.0,D4,123.0
3,957,62,1665000,11215.0,BK,1902.0,11851.0,29000.0,29000.0,0.0,32.0,32.0,4.0,40.6746736,-73.977461,3.0,D4,123.0
3,957,62,1995000,11215.0,BK,1902.0,11851.0,29000.0,29000.0,0.0,32.0,32.0,4.0,40.6746736,-73.977461,3.0,D4,123.0
3,957,62,1850000,11215.0,BK,1902.0,11851.0,29000.0,29000.0,0.0,32.0,32.0,4.0,40.6746736,-73.977461,3.0,D4,123.0
3,963,67,384000,11215.0,BK,1931.0,15000.0,45950.0,45950.0,0.0,67.0,68.0,4.0,40.6727989,-73.9775265,3.0,D4,94.0
3,963,67,685000,11215.0,BK,1931.0,15000.0,45950.0,45950.0,0.0,67.0,68.0,4.0,40.6727989,-73.9775265,3.0,D4,94.0
3,982,62,570000,11215.0,BK,1931.0,10698.0,47196.0,47196.0,0.0,60.0,60.0,6.0,40.6718995,-73.9827143,3.0,D4,94.0
3,982,62,640000,11215.0,BK,1931.0,10698.0,47196.0,47196.0,0.0,60.0,60.0,6.0,40.6718995,-73.9827143,3.0,D4,94.0
3,982,62,690000,11215.0,BK,1931.0,10698.0,47196.0,47196.0,0.0,60.0,60.0,6.0,40.6718995,-73.9827143,3.0,D4,94.0
3,982,62,590053,11215.0,BK,1931.0,10698.0,47196.0,47196.0,0.0,60.0,60.0,6.0,40.6718995,-73.9827143,3.0,D4,94.0
3,1059,50,900000,11217.0,BK,1937.0,13668.0,57786.0,57786.0,0.0,47.0,47.0,6.0,40.6752215,-73.9725363,3.0,D4,88.0
3,1059,50,1350000,11217.0,BK,1937.0,13668.0,57786.0,57786.0,0.0,47.0,47.0,6.0,40.6752215,-73.9725363,3.0,D4,88.0
3,1059,61,780000,11217.0,BK,1928.0,8712.0,57700.0,57700.0,0.0,59.0,59.0,10.0,40.6754934,-73.9732319,3.0,D4,97.0
3,1060,8,1325000,11217.0,SI,1910.0,3500.0,864.0,864.0,0.0,1.0,1.0,2.0,40.627612,-74.1413349,1.0,A1,115.0
3,1060,8,1400000,11217.0,SI,1910.0,3500.0,864.0,864.0,0.0,1.0,1.0,2.0,40.627612,-74.1413349,1.0,A1,115.0
3,1060,8,1050000,11217.0,SI,1910.0,3500.0,864.0,864.0,0.0,1.0,1.0,2.0,40.627612,-74.1413349,1.0,A1,115.0
3,1060,8,1120075,11217.0,SI,1910.0,3500.0,864.0,864.0,0.0,1.0,1.0,2.0,40.627612,-74.1413349,1.0,A1,115.0
3,1062,11,975000,11217.0,BK,1941.0,15624.0,72900.0,72900.0,0.0,70.0,71.0,6.0,40.6741673,-73.971776,3.0,D4,84.0
3,1062,11,885000,11217.0,BK,1941.0,15624.0,72900.0,72900.0,0.0,70.0,71.0,6.0,40.6741673,-73.971776,3.0,D4,84.0
3,1062,11,1835000,11217.0,BK,1941.0,15624.0,72900.0,72900.0,0.0,70.0,71.0,6.0,40.6741673,-73.971776,3.0,D4,84.0
3,1062,11,455000,11217.0,BK,1941.0,15624.0,72900.0,72900.0,0.0,70.0,71.0,6.0,40.6741673,-73.971776,3.0,D4,84.0
3,1064,18,1470000,11217.0,SI,1940.0,4920.0,1449.0,1449.0,0.0,1.0,1.0,2.5,40.6263347,-74.1421356,1.0,A1,85.0
3,1064,21,950000,11217.0,MN,1920.0,2510.0,9050.0,0.0,9050.0,0.0,1.0,4.0,40.7666274,-73.9880471,8.0,W6,105.0
3,1064,24,2150000,11217.0,BK,1928.0,6650.0,94821.0,93321.0,1500.0,43.0,45.0,16.0,40.6731242,-73.9714448,3.0,D4,97.0
3,1064,24,2900000,11217.0,BK,1928.0,6650.0,94821.0,93321.0,1500.0,43.0,45.0,16.0,40.6731242,-73.9714448,3.0,D4,97.0
3,1064,24,1980000,11217.0,BK,1928.0,6650.0,94821.0,93321.0,1500.0,43.0,45.0,16.0,40.6731242,-73.9714448,3.0,D4,97.0
3,1064,37,610000,11215.0,BK,1920.0,9000.0,43032.0,43032.0,0.0,52.0,52.0,6.0,40.673462,-73.9722233,3.0,D4,105.0
3,1064,37,530000,11215.0,BK,1920.0,9000.0,43032.0,43032.0,0.0,52.0,52.0,6.0,40.673462,-73.9722233,3.0,D4,105.0
3,1064,37,570000,11215.0,BK,1920.0,9000.0,43032.0,43032.0,0.0,52.0,52.0,6.0,40.673462,-73.9722233,3.0,D4,105.0
3,1065,31,810000,11215.0,BK,1928.0,12675.0,51654.0,51654.0,0.0,58.0,58.0,6.0,40.6733498,-73.973377,3.0,D4,97.0
3,1065,31,689000,11215.0,BK,1928.0,12675.0,51654.0,51654.0,0.0,58.0,58.0,6.0,40.6733498,-73.973377,3.0,D4,97.0
3,1065,31,800000,11215.0,BK,1928.0,12675.0,51654.0,51654.0,0.0,58.0,58.0,6.0,40.6733498,-73.973377,3.0,D4,97.0
3,1065,31,2100000,11215.0,BK,1928.0,12675.0,51654.0,51654.0,0.0,58.0,58.0,6.0,40.6733498,-73.973377,3.0,D4,97.0
3,1065,31,1650000,11215.0,BK,1928.0,12675.0,51654.0,51654.0,0.0,58.0,58.0,6.0,40.6733498,-73.973377,3.0,D4,97.0
3,1065,37,900000,11215.0,MN,1901.0,2594.0,12714.0,12714.0,0.0,24.0,24.0,6.0,40.767264,-73.9868629,2.0,C4,124.0
3,1065,37,760000,11215.0,MN,1901.0,2594.0,12714.0,12714.0,0.0,24.0,24.0,6.0,40.767264,-73.9868629,2.0,C4,124.0
3,1067,45,890000,11215.0,BK,1936.0,7360.0,72160.0,72160.0,0.0,55.0,55.0,11.0,40.672488,-73.9739577,3.0,D4,89.0
3,1067,45,938000,11215.0,BK,1936.0,7360.0,72160.0,72160.0,0.0,55.0,55.0,11.0,40.672488,-73.9739577,3.0,D4,89.0
3,1068,37,4343000,11215.0,QN,1950.0,3042.0,1700.0,1700.0,0.0,2.0,2.0,2.0,40.768252,-73.8785329,1.0,B3,75.0
3,1068,37,3400000,11215.0,QN,1950.0,3042.0,1700.0,1700.0,0.0,2.0,2.0,2.0,40.768252,-73.8785329,1.0,B3,75.0
3,1071,4,1850000,11215.0,BK,1936.0,24000.0,97768.0,97768.0,0.0,94.0,94.0,6.0,40.6719392,-73.9746357,3.0,D4,89.0
3,1071,4,625000,11215.0,BK,1936.0,24000.0,97768.0,97768.0,0.0,94.0,94.0,6.0,40.6719392,-73.9746357,3.0,D4,89.0
3,1071,4,473500,11215.0,BK,1936.0,24000.0,97768.0,97768.0,0.0,94.0,94.0,6.0,40.6719392,-73.9746357,3.0,D4,89.0
3,1071,4,300000,11215.0,BK,1936.0,24000.0,97768.0,97768.0,0.0,94.0,94.0,6.0,40.6719392,-73.9746357,3.0,D4,89.0
3,1071,4,1200000,11215.0,BK,1936.0,24000.0,97768.0,97768.0,0.0,94.0,94.0,6.0,40.6719392,-73.9746357,3.0,D4,89.0
3,1071,4,453000,11215.0,BK,1936.0,24000.0,97768.0,97768.0,0.0,94.0,94.0,6.0,40.6719392,-73.9746357,3.0,D4,89.0
3,1071,4,695000,11215.0,BK,1936.0,24000.0,97768.0,97768.0,0.0,94.0,94.0,6.0,40.6719392,-73.9746357,3.0,D4,89.0
3,1071,14,800000,11215.0,BK,1950.0,11800.0,59520.0,59520.0,0.0,72.0,72.0,8.0,40.6721423,-73.9742787,3.0,D4,75.0
3,1071,14,1299000,11215.0,BK,1950.0,11800.0,59520.0,59520.0,0.0,72.0,72.0,8.0,40.6721423,-73.9742787,3.0,D4,75.0
3,1071,14,390000,11215.0,BK,1950.0,11800.0,59520.0,59520.0,0.0,72.0,72.0,8.0,40.6721423,-73.9742787,3.0,D4,75.0
3,1071,14,675000,11215.0,BK,1950.0,11800.0,59520.0,59520.0,0.0,72.0,72.0,8.0,40.6721423,-73.9742787,3.0,D4,75.0
3,1073,41,3400000,11215.0,BK,1929.0,16500.0,191654.0,190154.0,1500.0,70.0,71.0,18.0,40.6703989,-73.9725491,3.0,D4,96.0
3,1073,41,3500000,11215.0,BK,1929.0,16500.0,191654.0,190154.0,1500.0,70.0,71.0,18.0,40.6703989,-73.9725491,3.0,D4,96.0
3,1073,41,3400000,11215.0,BK,1929.0,16500.0,191654.0,190154.0,1500.0,70.0,71.0,18.0,40.6703989,-73.9725491,3.0,D4,96.0
