MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
6.918,32,6.87719298245614,0.982456140350877,262,2.29824561403509,36.59,-121.89,5.00001
4.0432,29,5.43141592920354,0.963495575221239,3438,3.80309734513274,36.58,-121.88,4.5
5.7578,20,6.6303664921466,1.03769633507853,2668,2.79371727748691,36.58,-121.86,3.477
6.9615,13,8.34710743801653,1.13774104683196,1027,2.82920110192837,36.57,-121.81,5.00001
4.2109,21,4.20833333333333,1.04166666666667,688,1.79166666666667,36.61,-121.87,2.788
3.038,31,3.46843853820598,0.946843853820598,762,2.53156146179402,36.6,-121.86,1.953
2.9085,21,3.9629225736096,1.10250817884406,1985,2.16466739367503,36.6,-121.86,1.563
3.5568,33,4.85862068965517,1.05862068965517,633,2.18275862068966,36.6,-121.86,1.912
2.5372,21,3.61305007587253,1.06373292867982,1264,1.91805766312595,36.6,-121.85,2.18
3.3156,42,4.20283018867925,0.957547169811321,525,2.47641509433962,36.59,-121.85,1.863
4.3269,34,5.53448275862069,1.05316091954023,1661,2.38649425287356,36.59,-121.84,2.213
3.0542,27,4.75650713685978,1.07556675062972,3612,3.03274559193955,36.61,-121.83,1.421
4.3472,30,5.13644859813084,0.938317757009346,1491,2.78691588785047,36.6,-121.83,1.85
2.5663,26,4.03616133518776,1.05841446453408,2258,3.14047287899861,36.61,-121.84,1.289
3.4643,30,4.44144144144144,1.03753753753754,1616,2.42642642642643,36.6,-121.84,1.918
2.2007,21,3.61761006289308,1.00880503144654,2487,3.12830188679245,36.61,-121.84,1.128
1.875,15,4.29411764705882,1.14901960784314,1570,3.07843137254902,36.61,-121.84,1.223
3.8015,24,5.48873873873874,0.986486486486487,1430,3.22072072072072,36.61,-121.82,1.691
3.4531,26,4.98393574297189,1.05622489959839,2563,3.43105756358768,36.61,-121.83,1.331
3.2545,27,4.96247240618102,1.02869757174393,1644,3.62913907284768,36.61,-121.83,1.312
3.5,33,5.17253521126761,1.01408450704225,1516,2.66901408450704,36.62,-121.83,1.624
2.7708,33,4.56443298969072,1.02577319587629,1037,2.67268041237113,36.62,-121.83,1.618
2.4864,41,4.88785046728972,1.11682242990654,1890,2.94392523364486,36.6,-121.85,1.404
1.3897,38,3.55223880597015,1.07462686567164,191,2.85074626865672,36.61,-121.85,1.25
2.5313,37,3.38,1.09,231,2.31,36.63,-121.86,1.083
2.225,26,3.2,0.8,27,2.7,36.62,-121.84,1.5
2.3087,11,5.36451825057547,1.05968431437027,28566,4.69681025978297,36.64,-121.79,1.188
3,18,4.54261514028587,1.0359978824775,6071,3.21386977236633,36.68,-121.8,1.622
3.0608,22,4.75051546391753,1.03986254295533,3794,2.60756013745705,36.68,-121.79,1.683
5.4508,14,5.96411483253589,0.973684210526316,1296,3.10047846889952,36.72,-121.8,1.9
3.4239,12,4.51864801864802,1.06526806526807,2274,2.65034965034965,36.69,-121.8,1.948
3.512,18,5.08160123171671,1.07390300230947,3562,2.74210931485758,36.71,-121.77,1.748
1.0096,52,3,1.125,89,1.85416666666667,38.3,-122.29,1.625
1.8287,52,4.51690821256039,1.08212560386473,315,1.52173913043478,38.3,-122.29,1.469
2.7619,21,4.04379562043796,0.981751824817518,524,1.91240875912409,38.3,-122.3,1.546
3.3542,52,5.7258883248731,1.0507614213198,450,2.28426395939086,38.3,-122.3,1.546
1.6691,52,4.30742049469965,1.01766784452297,847,2.99293286219081,38.3,-122.29,1.833
2.2366,23,3.44334975369458,0.955665024630542,1112,2.73891625615764,38.29,-122.28,1.402
2.4398,52,4.79433681073025,1.10581222056632,1670,2.48882265275708,38.29,-122.29,1.631
2.9643,48,5.02869757174393,1.05298013245033,1219,2.69094922737307,38.29,-122.3,1.54
2.6518,40,5.57371794871795,1.01923076923077,744,2.38461538461539,38.29,-122.3,1.561
3.6083,38,5.68472906403941,1.04679802955665,1272,3.13300492610838,38.28,-122.29,1.342
6.5799,10,5.38333333333333,0.888888888888889,482,2.67777777777778,38.29,-122.26,2.181
2.8409,36,4.90169491525424,1.03728813559322,678,2.29830508474576,38.29,-122.27,1.53
2.0134,23,4.04615384615385,1.16923076923077,245,1.88461538461539,38.3,-122.28,1.425
1.9875,19,6.6375,1.4,139,1.7375,38.29,-122.28,3.25
3.3021,20,5,1.02713178294574,2088,2.69767441860465,38.29,-122.27,1.527
4.5,24,5.62823061630219,0.998011928429423,1462,2.9065606361829,38.28,-122.26,1.583
2.6618,37,3.87417218543046,1.00331125827815,766,2.5364238410596,38.28,-122.27,1.362
5.2444,33,6.75336322869955,1.05231689088191,1776,2.65470852017937,38.31,-122.26,2.811
1.9946,31,4.26599326599327,1.07407407407407,545,1.83501683501684,38.32,-122.27,2.068
2.9054,44,5.20618556701031,1.01202749140894,1373,2.35910652920962,38.31,-122.27,1.552
3.4543,12,4.80104166666667,1.046875,2293,2.38854166666667,38.32,-122.28,1.945
2.7667,23,4.61670235546039,1.06316916488223,2317,2.48072805139186,38.32,-122.29,1.532
2.5035,20,4.48478260869565,1.05652173913044,1045,2.27173913043478,38.32,-122.3,1.532
3.455,34,4.41523341523342,0.970515970515971,1162,2.85503685503686,38.31,-122.3,1.375
2.7325,25,4.93687374749499,1.00701402805611,2756,2.76152304609218,38.31,-122.29,1.629
1.76,52,2.63636363636364,0.818181818181818,48,2.18181818181818,38.31,-122.28,1.667
2.2721,45,4.25311203319502,1.04287690179806,1635,2.26141078838174,38.31,-122.29,1.398
2.6346,44,5.01358695652174,1.0991847826087,1922,2.61141304347826,38.3,-122.3,1.398
4.5293,19,6.92066115702479,1.13057851239669,1827,3.0198347107438,38.34,-122.31,2.104
3.6042,21,5.61988304093567,1.00584795321637,1051,3.07309941520468,38.33,-122.31,1.833
4.1862,15,5.53855140186916,1.11682242990654,2043,2.38668224299065,38.33,-122.3,1.836
4.0132,26,5.9041095890411,0.928767123287671,956,2.61917808219178,38.33,-122.31,1.747
3.7045,33,5.29677419354839,0.905376344086022,1235,2.65591397849462,38.32,-122.31,1.615
5.0877,17,6.91869918699187,0.959349593495935,370,3.00813008130081,38.33,-122.32,2.093
5.3017,15,7.49530516431925,1.09859154929578,1303,3.05868544600939,38.33,-122.33,2.026
5.8002,19,6.61085972850679,0.943438914027149,1221,2.76244343891403,38.32,-122.32,2.387
4.0878,22,5.04674796747968,1.07317073170732,1478,3.00406504065041,38.32,-122.32,1.644
3.285,35,5.68563300142248,1.08392603129445,2074,2.950213371266,38.32,-122.31,1.381
5,26,5.59917355371901,1.02892561983471,1439,2.97314049586777,38.32,-122.32,1.752
6.1953,14,6.68441814595661,0.933925049309665,2768,2.72978303747535,38.31,-122.33,2.589
3.9,25,5.74408284023669,1.09467455621302,1641,2.42751479289941,38.3,-122.31,1.873
3.8796,32,5.76510067114094,1.02460850111857,1172,2.62192393736018,38.31,-122.31,1.755
3.6039,45,4.60121765601218,1.00304414003044,1789,2.72298325722983,38.3,-122.31,1.26
2.3787,21,4.56534090909091,1.01136363636364,834,2.36931818181818,38.29,-122.32,1.779
5.3351,14,7.71459694989107,1.08714596949891,1577,3.43572984749455,38.29,-122.33,2.699
2.4728,20,4.49497487437186,1.09045226130653,1113,2.7964824120603,38.29,-122.3,1.397
3.0404,25,4.26315789473684,1.07017543859649,1021,2.55889724310777,38.29,-122.3,1.421
3.3977,31,5.44333333333333,1.05333333333333,944,3.14666666666667,38.28,-122.3,1.587
4.3585,34,5.76897689768977,0.937293729372937,783,2.58415841584158,38.27,-122.31,1.944
3.6389,4,4.23790322580645,1.06048387096774,455,1.83467741935484,38.27,-122.3,1.302
3.7188,18,5.0758226037196,1.25894134477826,1476,2.11158798283262,38.25,-122.3,1.634
4.4861,35,7.03314917127072,1.16022099447514,555,3.06629834254144,38.28,-122.21,2.693
4.9167,33,6.45454545454545,1.09090909090909,91,2.75757575757576,38.25,-122.24,1.875
7.5197,42,4.24,0.72,40,1.6,38.22,-122.28,2.75
4.7472,13,5.78624078624079,1.03112203112203,3864,3.16461916461917,38.19,-122.29,1.486
4.2955,34,5.72058823529412,1.00735294117647,406,2.98529411764706,38.17,-122.25,1.213
1.8942,45,4.86111111111111,0.916666666666667,225,3.125,38.17,-122.23,2.167
2.9375,17,5.0213963963964,1.06306306306306,1812,2.04054054054054,38.16,-122.25,1.067
4.0337,23,6.09442060085837,1.05364806866953,1586,3.40343347639485,38.16,-122.26,1.304
6.8,33,6.5398773006135,1.17177914110429,403,2.47239263803681,38.37,-122.39,2.408
4.825,29,6.57746478873239,1.02464788732394,764,2.69014084507042,38.33,-122.37,1.951
5.6304,18,7.16890595009597,1.06909788867562,1504,2.88675623800384,38.3,-122.35,2.431
4.625,33,5.89766081871345,1.08187134502924,949,2.77485380116959,38.21,-122.33,2.286
3.5781,33,6.64150943396226,1.2877358490566,520,2.45283018867925,38.34,-122.4,2.425
4.5694,28,6.21951219512195,1.03048780487805,504,3.07317073170732,38.38,-122.33,2.875
2.5685,20,4.79507389162562,1,1725,1.69950738916256,38.41,-122.4,2.676
5.5718,20,6.45841035120148,1.01478743068392,1673,3.09242144177449,38.35,-122.32,1.852
3.7067,18,4.88648648648649,1.08108108108108,968,2.61621621621622,38.41,-122.36,1.75
2.2536,16,5.432,1.092,898,1.796,38.4,-122.36,2.012
6.0266,24,6.67213114754098,1.11475409836066,175,2.86885245901639,38.35,-122.18,2.167
5.5266,12,7.14046822742475,1.09364548494983,1624,2.71571906354515,38.41,-122.21,3.313
4.7833,28,6.55016181229774,1.10032362459547,844,2.73139158576052,38.4,-122.29,3.611
6.3427,36,7.62385321100917,1.11926605504587,272,2.4954128440367,38.39,-122.33,3.048
3.6389,44,6.1264367816092,1.09195402298851,416,2.39080459770115,38.34,-122.28,3.04
6.9931,25,10.1731843575419,1.92178770949721,349,1.94972067039106,38.36,-122.26,3.988
5.815,34,7.67041198501873,1.18352059925094,780,2.92134831460674,38.33,-122.26,3.392
5.5368,31,6.40595903165736,1.06890130353818,1538,2.86405959031657,38.33,-122.23,3.259
6.1089,38,6.8,1.05614035087719,823,2.88771929824561,38.31,-122.24,2.808
4.875,35,5.92753623188406,1.14009661835749,548,2.64734299516908,38.53,-122.52,3.367
4.6379,29,7.07453416149068,1.23291925465839,765,2.37577639751553,38.48,-122.48,3.482
4.635,33,6.05238095238095,1.10952380952381,1099,2.61666666666667,38.46,-122.4,2.485
3.5506,18,4.94433399602386,1.0258449304175,980,1.94831013916501,38.51,-122.47,1.875
3.4904,25,5.04347826086957,1.05978260869565,413,2.2445652173913,38.51,-122.47,1.969
3.1312,49,5.83185840707965,1.15929203539823,741,2.1858407079646,38.51,-122.48,2.476
4.3125,37,6.94533029612756,1.15717539863326,1287,2.93166287015945,38.5,-122.48,2.765
4.1993,23,6.06925207756233,1.14958448753463,959,2.65650969529086,38.5,-122.47,2.145
1.9441,18,4.15705128205128,1.08012820512821,610,1.95512820512821,38.51,-122.45,1.844
3.6118,24,7.53679653679654,1.25108225108225,564,2.44155844155844,38.53,-122.4,2.484
3.6429,26,5.83611111111111,1.08333333333333,2171,6.03055555555556,38.57,-122.44,1.597
3.0938,34,5.42456896551724,1.04094827586207,1324,2.85344827586207,38.58,-122.45,1.894
5.3698,20,5.34020618556701,1.04123711340206,589,3.0360824742268,38.6,-122.47,3.033
4.2096,37,5.58235294117647,1.05588235294118,973,2.86176470588235,38.54,-122.48,2.566
3.6641,32,5.61488673139159,1.07119741100324,785,2.54045307443366,38.53,-122.46,2.758
3.1563,18,6.23529411764706,1.19327731092437,343,2.88235294117647,38.68,-122.27,0.984
2.1979,22,6.97260273972603,1.41095890410959,139,1.9041095890411,38.57,-122.26,1.528
4.4,22,6.58252427184466,1.33009708737864,336,3.2621359223301,38.53,-122.27,1.425
3.3393,15,6.60227272727273,1.38636363636364,655,2.48106060606061,38.49,-122.18,1.469
3.4539,35,6.73913043478261,1.26877470355731,708,2.79841897233202,38.67,-122.52,3
4.65,43,7.12627986348123,1.29351535836178,721,2.46075085324232,38.56,-122.59,2.45
1.9925,18,4.27720739219713,1.03901437371663,926,1.90143737166324,38.58,-122.57,2.25
3.5208,33,5.03658536585366,1.0650406504065,539,2.19105691056911,38.59,-122.58,1.958
2.3942,32,4.89748201438849,1.14568345323741,1549,2.78597122302158,38.58,-122.58,1.831
3.7585,18,5.61826347305389,1.12574850299401,1454,2.17664670658683,38.58,-122.59,1.857
2.4726,15,5.18057663125948,1.00075872534143,3002,2.27769347496206,39.15,-121.07,1.434
2.8864,17,6.2809364548495,1.15384615384615,892,2.98327759197324,39.09,-121.07,1.431
2.5887,13,5.311004784689,1.03349282296651,602,2.88038277511962,39.08,-121.1,1.444
2.3062,16,5.26315789473684,1.03684210526316,508,2.67368421052632,39.09,-121.11,1.388
3.6563,17,5.90140845070423,1.13380281690141,388,2.73239436619718,39.03,-121.12,1.635
4.4375,10,6.0414201183432,0.980276134122288,1168,2.30374753451677,39.13,-121.05,1.851
4.0775,10,6.14090019569472,1.02544031311155,1275,2.49510763209393,39.14,-121.03,1.645
4.0848,8,6.3503937007874,1.09186351706037,1977,2.59448818897638,39.13,-121.07,1.559
3.6333,7,7.2434554973822,1.10732984293194,1143,2.99214659685864,39.11,-121.05,1.702
3.463,8,6.36363636363636,1.16629711751663,1307,2.8980044345898,39.08,-121.04,2.017
3.0781,7,5.4875,1.05,246,3.075,39.09,-121,1.625
4.2031,13,6.81111111111111,1.01851851851852,752,2.78518518518519,39.02,-121.08,2.096
3.6087,10,6.31707317073171,1.08362369337979,827,2.8815331010453,39.05,-121.07,1.821
4.5042,9,7.12912912912913,1.11711711711712,884,2.65465465465466,39.04,-121.07,2.064
3.9185,12,6.62544169611307,1.08480565371025,806,2.84805653710247,39.05,-121.03,1.952
4.2802,14,6.32567049808429,1.06896551724138,633,2.42528735632184,39.04,-121.06,1.948
5.5161,15,8.1260162601626,1.16666666666667,585,2.37804878048781,39.04,-121.06,3.619
3.8417,11,6.6678445229682,1.07067137809187,775,2.73851590106007,39.03,-121.06,1.872
3.0804,14,6.16228070175439,1.17982456140351,660,2.89473684210526,39.11,-121.22,1.568
3.9,14,6.35393258426966,1.08426966292135,520,2.92134831460674,39.05,-121.19,1.804
5.0389,13,5.07009345794393,1.0607476635514,629,2.9392523364486,39.1,-121.14,1.715
3.045,9,6.47511312217195,1.14932126696833,681,3.08144796380091,39.2,-121.12,1.704
4.0333,10,4.85714285714286,1.02142857142857,354,2.52857142857143,39.15,-121.1,1.615
3.7426,19,6.12928759894459,1.04749340369393,963,2.54089709762533,39.18,-121.08,1.627
3.5938,14,6.70247933884298,1.33057851239669,352,2.90909090909091,39.26,-121.18,1.403
4.3646,9,7.1294363256785,1.17327766179541,1208,2.52192066805846,39.25,-121.18,1.859
4.3523,5,6.42553191489362,1.02127659574468,376,2.66666666666667,39.25,-121.2,1.882
3.7125,8,6.13953488372093,1.04651162790698,782,2.27325581395349,39.23,-121.18,1.75
4.3702,7,7.40989399293286,1.18904593639576,1355,2.39399293286219,39.24,-121.21,2.261
5.2359,9,6.70334928229665,1.06937799043062,955,2.28468899521531,39.23,-121.2,2.133
2.4688,16,4.78996865203762,1.10031347962383,729,2.28526645768025,39.19,-121.18,1.388
3.1042,14,5.43783783783784,1.01081081081081,462,2.4972972972973,39.18,-121.16,1.52
2.125,9,5.67613636363636,1.07386363636364,411,2.33522727272727,39.17,-121.25,1.518
2.9688,16,5.64673913043478,0.989130434782609,554,3.01086956521739,39.2,-121.2,1.283
2.8102,13,5.69354838709677,1.11876832844575,1816,2.66275659824047,39.23,-121.15,1.444
2.2917,14,6.1055900621118,1.01242236024845,399,2.47826086956522,39.22,-121.24,1.451
3.3603,11,6.17073170731707,1.09268292682927,573,2.79512195121951,39.27,-121.23,1.625
1.9886,39,4.96217494089835,1.02364066193853,929,2.19621749408984,39.23,-121.07,1.138
2.3125,48,5.42465753424658,1.0365296803653,471,2.15068493150685,39.24,-121.04,1.257
1.5313,20,4.18974358974359,0.958974358974359,1053,2.7,39.23,-121.05,1.549
2.186,10,4.353515625,1.048828125,982,1.91796875,39.23,-121.06,1.327
2.325,52,4.47314578005115,1.07928388746803,837,2.14066496163683,39.22,-121.06,1.097
2.7813,35,5.49375,1.06458333333333,1181,2.46041666666667,39.23,-121.09,1.092
2.425,52,5.59080459770115,1.13793103448276,928,2.13333333333333,39.22,-121.07,1.211
2.1419,30,5.00686498855835,1.04118993135012,1033,2.36384439359268,39.22,-121.08,1.052
2.4811,17,5.20240137221269,1.01200686106347,1319,2.26243567753002,39.21,-121.08,1.118
2.6042,25,5.25059665871122,1.04773269689738,1045,2.49403341288783,39.22,-121.09,1.167
1,45,4,1.2156862745098,133,2.6078431372549,39.2,-121.07,0.906
1.4241,16,4.28528528528529,0.957957957957958,642,1.92792792792793,39.23,-121.02,1.25
2.25,14,4.734335839599,1.18045112781955,853,2.13784461152882,39.22,-121.04,1.125
3.2337,28,5.4152380952381,1.01904761904762,1310,2.4952380952381,39.21,-121.03,1.231
2.3125,48,5.02571428571429,1.11142857142857,716,2.04571428571429,39.2,-121.05,1.083
2.2083,52,4.8561872909699,1.03344481605351,637,2.1304347826087,39.21,-121.06,1.039
2.535,43,4.86153846153846,1.05,611,2.35,39.21,-121.05,1.171
4.0062,12,5.69396551724138,1.1551724137931,661,2.84913793103448,39.22,-120.94,1.538
3.67,14,5.93950177935943,1.08185053380783,1373,2.44306049822064,39.27,-120.83,1.601
4.0426,15,6.88480392156863,1.10294117647059,1267,3.10539215686275,39.23,-121,1.917
2.8942,16,6.16049382716049,1.13168724279835,737,3.03292181069959,39.22,-120.99,1.825
3.3009,15,5.77799227799228,1.08494208494209,1296,2.5019305019305,39.2,-120.99,1.568
3.6563,13,5.56324582338902,1.10739856801909,1110,2.6491646778043,39.17,-120.93,1.649
3.6434,14,6.63793103448276,1,285,2.45689655172414,39.13,-120.99,1.554
3.6607,23,6.2962962962963,1.1283950617284,1016,2.50864197530864,39.18,-120.99,1.53
3.2813,10,6.03092783505155,1.15979381443299,537,2.7680412371134,39.16,-121,1.632
3.5859,17,5.03529411764706,0.982352941176471,518,3.04705882352941,39.19,-121.04,1.443
3.2303,17,4.78361344537815,0.964285714285714,1149,2.41386554621849,39.17,-121.02,1.495
3.2,52,6.10837438423645,1.16091954022989,1424,2.33825944170772,39.27,-121.02,1.55
2.4283,49,6.16996699669967,1.25247524752475,1422,2.34653465346535,39.26,-121.03,1.431
3.1094,14,5.86956521739131,1.09420289855073,302,2.18840579710145,39.26,-121,1.361
2.2278,52,6.22088353413655,1.10441767068273,604,2.42570281124498,39.25,-121.02,1.554
3.4028,14,5.6144578313253,0.996987951807229,894,2.69277108433735,39.29,-121.06,1.718
3.5385,14,5.61151079136691,1.07014388489209,1569,2.82194244604317,39.32,-120.94,1.574
3.9537,17,6.01346153846154,1.03653846153846,1390,2.67307692307692,39.25,-121.06,1.728
3.5417,17,6.15094339622642,1.16172506738545,974,2.62533692722372,39.3,-120.89,1.551
3.7917,16,6.15529411764706,0.992941176470588,1090,2.56470588235294,39.26,-120.99,1.792
1.6094,16,4.29268292682927,1.28048780487805,226,2.75609756097561,39.39,-120.91,0.795
2.6341,15,4.36928104575163,1.06535947712418,1172,3.83006535947712,39.37,-121.03,0.85
2.8102,17,5.56058158319871,1.1389337641357,1693,2.73505654281099,39.31,-121.13,1.289
1.3523,18,5.88311688311688,1.51948051948052,152,1.97402597402597,39.39,-120.74,0.857
2.125,17,16.8125,4.421875,171,2.671875,39.4,-120.09,0.839
4.119,18,5.84357541899441,1.13966480446927,486,2.71508379888268,39.33,-120.17,1.109
3.7841,26,6.19314641744548,1.18068535825545,905,2.81931464174455,39.33,-120.2,1.095
2.3594,16,7.38461538461539,1.43269230769231,646,3.10576923076923,39.32,-120.19,1.557
3.5652,14,6.83898305084746,1.38135593220339,1000,2.82485875706215,39.32,-120.17,1.198
0.9283,10,6.46315789473684,1.48421052631579,195,2.05263157894737,39.33,-120.17,1.163
4.5208,10,6.23324396782842,1.09919571045576,1016,2.72386058981233,39.37,-120.1,1.173
4.3958,9,6.64563106796117,1.2378640776699,1193,2.89563106796117,39.33,-120.1,1.248
5.6856,9,9.27572016460905,1.64609053497942,694,2.8559670781893,39.36,-120.15,1.381
3.0043,24,16.7932960893855,3.42737430167598,780,2.17877094972067,39.32,-120.26,1.221
4.0278,29,19.86,4.74,337,3.37,39.34,-120.35,0.958
4.665,11,15.2727272727273,2.43030303030303,397,2.40606060606061,39.35,-120.27,1.456
3.1842,9,24.9,5.04545454545455,294,2.67272727272727,39.34,-120.25,1.625
3.4792,8,36.4782608695652,6.30434782608696,291,2.5304347826087,39.35,-120.24,1.808
4.0481,7,22.2282608695652,3.89130434782609,245,2.66304347826087,39.36,-120.23,1.523
4.5882,8,26.3661971830986,3.95774647887324,203,2.85915492957747,39.35,-120.22,1.984
4.7917,7,26.8823529411765,4.67647058823529,85,2.5,39.35,-120.21,1.875
5.0622,7,16.4213836477987,2.48427672955975,482,3.0314465408805,39.35,-120.19,1.741
5.0782,28,5.74798387096774,1,1287,2.59475806451613,33.94,-117.95,2.641
4.8906,34,5.89417989417989,1.05555555555556,1159,3.06613756613757,33.94,-117.96,2.289
4.1205,36,5.77160493827161,1.04320987654321,947,2.92283950617284,33.94,-117.97,2.17
5.5608,34,6.08955223880597,0.98134328358209,690,2.57462686567164,33.94,-117.97,2.558
4.0893,35,5.26775956284153,0.983606557377049,1056,2.88524590163934,33.94,-117.97,2.157
4.4107,31,5.69164265129683,1.07492795389049,918,2.64553314121038,33.93,-117.97,2.02
4.5461,33,4.69613259668508,1.01933701657459,981,2.70994475138122,33.93,-117.97,1.94
3.46,31,4.45757575757576,0.972727272727273,841,2.54848484848485,33.93,-117.96,2.328
3.776,29,4.62275449101796,1.04191616766467,1275,2.54491017964072,33.93,-117.96,1.926
2.6641,31,5.03571428571429,1.08823529411765,1407,2.95588235294118,33.94,-117.96,1.852
4.0833,33,4.83606557377049,1.01092896174863,1346,3.6775956284153,33.93,-117.94,1.625
3.8194,34,5.03412969283277,1.08873720136519,698,2.38225255972696,33.93,-117.94,1.86
2.7125,14,4.09426229508197,0.950819672131148,1037,4.25,33.93,-117.94,1.661
3.4702,25,4.59333333333333,1.068,2400,3.2,33.93,-117.95,1.619
2.6123,37,4.17936507936508,1,1904,3.02222222222222,33.93,-117.95,1.613
4.7446,15,5.16410256410256,1.07435897435897,839,2.15128205128205,33.93,-117.96,1.754
5.7796,32,6.10722610722611,0.927738927738928,1296,3.02097902097902,33.92,-117.97,2.413
4.1321,35,5.37606837606838,0.934472934472934,989,2.81766381766382,33.93,-117.97,1.981
3,24,4.62614678899083,0.954128440366973,900,2.06422018348624,33.92,-117.97,2.514
3.2158,18,4.10526315789474,1.12609649122807,1654,1.81359649122807,33.92,-117.96,2.15
3.6106,18,4.39346811819596,1.02643856920684,1590,2.47278382581649,33.92,-117.95,1.536
3.0588,28,3.7810650887574,1.05917159763314,1062,6.28402366863905,33.92,-117.94,1.452
4,32,5.5,1.03311258278146,1201,3.97682119205298,33.92,-117.95,1.782
4.3426,11,4.50576368876081,1.01729106628242,1594,2.29682997118156,33.92,-117.95,1.413
4.6696,32,4.74324324324324,0.932432432432433,1038,4.67567567567568,33.92,-117.94,1.655
3.1378,13,4.13595706618962,1.05903398926655,2038,3.64579606440072,33.92,-117.95,1.37
5.1084,25,6.48702594810379,1.08982035928144,1452,2.89820359281437,33.94,-117.94,3.038
4.5096,30,5.16504854368932,0.993527508090615,845,2.73462783171521,33.94,-117.94,2.411
4.45,31,5.15437788018433,0.993087557603687,1135,2.61520737327189,33.94,-117.95,2.679
2.2156,26,3.77307692307692,1.03846153846154,1236,2.37692307692308,33.94,-117.94,1.45
6.0516,30,6.78061224489796,0.974489795918367,1135,2.89540816326531,33.94,-117.93,2.45
4.225,28,5.57686453576865,1.09436834094368,1820,2.77016742770167,33.94,-117.93,2.247
3.7933,25,4.64818355640535,1.02103250478012,1702,3.25430210325048,33.93,-117.93,1.844
5.583,27,6.87650602409639,0.933734939759036,2045,3.07981927710843,33.94,-117.92,2.677
4.7813,30,5.95249406175772,0.935866983372922,1255,2.98099762470309,33.94,-117.92,1.982
4.2443,34,5.24480369515012,1.00923787528868,1393,3.21709006928406,33.92,-117.93,1.744
2.8,37,4.82051282051282,1.16666666666667,931,3.97863247863248,33.93,-117.93,1.375
2.1944,33,4.56741573033708,1.06179775280899,1062,2.98314606741573,33.93,-117.93,1.396
3.75,12,5.16978922716628,1.04215456674473,1532,1.79391100702576,33.93,-117.92,1.663
6.2452,21,7.36571428571429,1.03714285714286,1207,3.44857142857143,33.93,-117.91,2.917
6.3433,15,7.36848792884371,1.06988564167726,2314,2.94027954256671,33.94,-117.91,3.505
4.7216,20,4.96148148148148,1.01481481481482,1822,2.69925925925926,33.94,-117.89,2.27
7.6486,17,7.04387990762125,0.994226327944573,2771,3.19976905311778,33.93,-117.88,3.067
3.3173,12,4.00462962962963,1.10277777777778,1897,1.75648148148148,33.93,-117.9,2.474
5.4617,17,5.48785046728972,1.03738317757009,1381,2.58130841121495,33.92,-117.89,1.903
5.9177,27,5.53968253968254,0.920634920634921,391,3.1031746031746,33.92,-117.9,2.676
4.7222,21,5.42857142857143,1.3,398,5.68571428571429,33.92,-117.91,2.083
3.6106,27,4.46926229508197,1.0266393442623,1555,3.18647540983607,33.91,-117.91,1.964
5.0096,34,5.93602693602694,1.02020202020202,894,3.01010101010101,33.91,-117.91,2.217
4.125,32,5.54347826086957,1.09057971014493,666,2.41304347826087,33.91,-117.91,2.302
4.9766,24,5.84155844155844,0.984415584415584,1015,2.63636363636364,33.91,-117.91,2.671
3.8333,34,4.67619047619048,0.990476190476191,1025,3.25396825396825,33.92,-117.89,1.704
3.7321,33,5.56828193832599,0.986784140969163,527,2.3215859030837,33.91,-117.89,2.165
3.5403,36,6.2262443438914,1.16289592760181,687,3.10859728506787,33.91,-117.9,1.954
3.4954,8,4.51063829787234,1.15744680851064,1281,2.72553191489362,33.92,-117.89,1.595
2.3935,14,4.76219512195122,1.13719512195122,609,1.85670731707317,33.92,-117.89,1.25
6.5284,16,6.30973451327434,0.955752212389381,652,2.88495575221239,33.9,-117.89,2.887
7.898,23,6.66521739130435,0.982608695652174,693,3.01304347826087,33.9,-117.89,2.582
4.9743,19,5.41293532338309,1.02985074626866,1002,2.49253731343284,33.9,-117.9,1.935
4.9524,26,6.57175398633257,1.08428246013667,1227,2.79498861047836,33.91,-117.9,2.266
4.3103,33,5.01318944844125,0.964028776978417,2049,2.4568345323741,33.91,-117.9,2.016
5.1952,19,6.47181008902077,1.18694362017804,1272,3.77448071216617,33.92,-117.92,3.021
6.1825,33,6.96116504854369,0.927184466019418,1204,2.92233009708738,33.91,-117.92,3.369
9.5561,27,8.09493670886076,0.981012658227848,891,2.81962025316456,33.91,-117.92,4.118
9.3125,27,6.23308270676692,0.857142857142857,383,2.8796992481203,33.9,-117.91,2.935
5.4716,18,6.74825174825175,1.13519813519814,1116,2.6013986013986,33.89,-117.92,4
6.3489,13,5.79552715654952,1.0223642172524,1010,3.22683706070288,33.9,-117.92,3.379
5.2017,24,6.21978021978022,1.08791208791209,676,2.47619047619048,33.91,-117.93,3.646
6.9399,18,6.72711267605634,1.01408450704225,1430,2.51760563380282,33.9,-117.9,3.496
9.0055,28,7.57303370786517,0.971910112359551,947,2.66011235955056,33.88,-117.9,3.754
13.1107,17,8.11165048543689,0.932038834951456,678,3.29126213592233,33.89,-117.89,4.676
5.0258,12,5.88291139240506,1.24367088607595,622,1.96835443037975,33.89,-117.92,1.618
6.0076,19,6.16603198781417,1.003808073115,3853,2.93450114242194,33.91,-117.97,2.695
7.2532,9,6.48122866894198,0.969283276450512,1070,3.6518771331058,33.9,-117.96,3.815
