DFTA_ID,Provider Name,Event Name,Event Type,Description,Topics,Max Attendees,Event Location,City,State,ZipCode,Borough,Start Time,EndTime,Is Virtual,Is Live,Is Recurring,Event Accessibility,Latitude,Longitude,Community Board,Council District,BIN,BBL,Census Tract (2020),Neighborhood Tabulation Area (NTA) (2020)
W2101,SELFHELP AUSTIN ST,TONING & LIFTING VSC- THURS,Physical Activity,Toning and Lifting Exercise,Health & Wellness,0,,,,,,09/04/2025 04:00:00 PM,09/04/2025 05:00:00 PM,Yes,No,Yes,,,,,,,,,
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,“Ticket” Tuesdays,Social Gathering,"Our mission is to make the performing arts accessible to everyone in our community. Enjoy free and discounted tickets to captivating performances through our partnerships with local box offices. Plus, receive a complimentary $40-value Theatre Development Fund (TDF) membership, granting you access to the Broadway Passport Series with tickets priced at just $20 to $40. Don’t miss this incredible opportunity to bring the joy of theater into your life!",Social & Community;Theater & Film;Arts & Culture,8,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,10/21/2025 11:30:00 AM,10/21/2025 01:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C4702,JCCGCI Haber House Older Adult Center,ESL: Beginner Group,Class / Workshop,"English Second Language (ESL) class is designed to help older adults whose first language is not English improve their language skills. The class is taught by an experienced teacher who uses various methods and materials to help students improve their reading, writing, speaking, and listening skills. Class sizes are small, allowing for individualized attention and personalized instruction.",Entertainment,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/25/2025 09:00:00 AM,09/25/2025 11:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
W2101,SELFHELP AUSTIN ST,ARTS & CRAFTS,Class / Workshop,Jewelry/Needlepoint,Arts & Culture,0,106-06 Queens Boulevard,FLUSHING,NY,11375,Queens,09/02/2025 01:00:00 AM,09/02/2025 03:45:00 AM,No,Yes,Yes,,40.72212,-73.847335,406,29,4077479,4032370040,711,QN0602
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Mosaic Tiles with Alexandra,Class / Workshop,Design and craft your own mosaic tile using multi-media materials. No experience is necessary.,Social & Community;Arts & Culture,20,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,10/20/2025 09:30:00 AM,10/20/2025 11:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Tai Chi Class with Annie,Physical Activity,"Tai Chi is an art that promotes balance, strength, grace, and flexibility, and it promotes a meditative mood with its “dance of quiet motion.” No registration needed. Just drop in!",Health & Wellness,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,12/23/2025 10:00:00 AM,12/23/2025 10:50:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C4701,JCCGCI Coney Island Seaside Older Adult Center,Textile Design Class,Class / Workshop,An engaging class exploring textile patterns and creative fabric design. Participants enjoy hands-on projects and artistic expression.,Entertainment;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/11/2025 09:30:00 AM,09/11/2025 10:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Yuan Ji Wu,Class / Workshop,"Similar in nature to Tai Chi, this program uses slow, controlled movements to promote balance, relaxation, and overall well-being. A gentle yet powerful way to support mind and body health.",Health & Wellness,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/02/2025 09:30:00 AM,09/02/2025 10:30:00 AM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Open Art Studio,Class / Workshop,An open creative space where participants can freely explore different art forms and materials at their own pace.,Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/02/2025 09:30:00 AM,10/02/2025 11:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C3701,Grand St Settlement Grand Coalition of Older Adults OAC,Advanced Tai Chi,Physical Activity,Please come and join us!,Health & Wellness;Arts & Culture,50,175  Delancey street 4th floor,New York,NY,10002,Manhattan,11/14/2025 08:00:00 AM,11/14/2025 09:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.717466,-73.985004,103,1,1089451,1003477501,14.02,MN0302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Tai Chi Class with Annie,Physical Activity,"Tai Chi is an art that promotes balance, strength, grace, and flexibility, and it promotes a meditative mood with its “dance of quiet motion.” No registration needed. Just drop in!",Health & Wellness,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,12/19/2025 10:00:00 AM,12/19/2025 10:50:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C2802,Cypress Hills Adult Social Club,Lunch,Social Gathering,"We serve a healthy, nutritious, balanced meals to our older New Yorkers, up to five days a week at our senior clubs.",Health & Wellness;Cooking / Food,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,12/08/2025 12:00:00 PM,12/08/2025 01:00:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C4701,JCCGCI Coney Island Seaside Older Adult Center,Erhu Instruction Group,Performance,"A unique opportunity to learn and play the erhu, a traditional Chinese string instrument. Participants explore its beautiful sound and connect through music while gaining new skills in a group setting.",Entertainment;Social & Community;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/13/2025 02:00:00 PM,10/13/2025 03:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Technology Fundamentals,Class / Workshop,"Led by Mark Fartushniak on Tuesday mornings, this class builds essential digital skills and technology literacy. Participants learn practical tools and techniques that make everyday life easier, from using devices to navigating the internet.",Technology,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/30/2025 09:00:00 AM,09/30/2025 10:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,,,340,BK1302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Tai Chi Class with Annie,Physical Activity,"Tai Chi is an art that promotes balance, strength, grace, and flexibility, and it promotes a meditative mood with its “dance of quiet motion.” No registration needed. Just drop in!",Health & Wellness,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,09/02/2025 10:00:00 AM,09/02/2025 10:50:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C4702,JCCGCI Haber House Older Adult Center,ESL: Advanced Group,Class / Workshop,"English Second Language (ESL) class is designed to help older adults whose first language is not English improve their language skills. The class is taught by an experienced teacher who uses various methods and materials to help students improve their reading, writing, speaking, and listening skills. Class sizes are small, allowing for individualized attention and personalized instruction.",Entertainment,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/02/2025 12:00:00 PM,09/02/2025 02:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Musical Group,Performance,"A welcoming group where participants play classical instruments together, creating beautiful music and sharing the joy of performance and practice.",Entertainment;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/07/2025 02:00:00 PM,10/07/2025 03:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Jazz Line Dance with Bernard,Physical Activity,"Discover the joy of movement in our Jazz Line Dance class! This dynamic class blends the vibrant energy of jazz dance with the fun and social aspects of line dancing, creating an exhilarating experience for dancers of all levels.",Entertainment;Health & Wellness;Theater & Film;Arts & Culture,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,09/01/2025 02:00:00 PM,09/01/2025 02:50:00 PM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Balance 101 with Demetra,Physical Activity,"This chair class focuses on strengthening muscles and improving flexibility to allow for the joint stability and mobility we need for walking and completing everyday tasks around the home like carrying groceries and doing the laundry. People of all abilities, including anyone who uses an assistive walking device or wheelchair or is recovering from knee, foot, hip injuries, etc., can participate. You also have the option of completing standing work, with the chair in arms-reach. No registration is required.",Health & Wellness,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,09/15/2025 03:10:00 PM,09/15/2025 04:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Mosaic Tiles with Alexandra,Class / Workshop,Design and craft your own mosaic tile using multi-media materials. No experience is necessary.,Social & Community;Arts & Culture,20,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,10/13/2025 09:30:00 AM,10/13/2025 11:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,“Ticket” Tuesdays,Social Gathering,"Our mission is to make the performing arts accessible to everyone in our community. Enjoy free and discounted tickets to captivating performances through our partnerships with local box offices. Plus, receive a complimentary $40-value Theatre Development Fund (TDF) membership, granting you access to the Broadway Passport Series with tickets priced at just $20 to $40. Don’t miss this incredible opportunity to bring the joy of theater into your life!",Social & Community;Theater & Film;Arts & Culture,8,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,10/14/2025 11:30:00 AM,10/14/2025 01:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C4701,JCCGCI Coney Island Seaside Older Adult Center,Yuan Ji Wu,Class / Workshop,"Similar in nature to Tai Chi, this program uses slow, controlled movements to promote balance, relaxation, and overall well-being. A gentle yet powerful way to support mind and body health.",Health & Wellness,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/16/2025 09:30:00 AM,09/16/2025 10:30:00 AM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Zumba Gold,Physical Activity,"A lively fitness class tailored to older adults. Though lower impact than traditional Zumba, it remains our most active program. Participants are encouraged to listen to their bodies and move at their own pace.",Health & Wellness;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/16/2025 12:00:00 PM,10/16/2025 01:00:00 PM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Ballroom Dance (Advanced),Physical Activity,"For experienced participants, this class builds on ballroom dance skills with more advanced steps, patterns, and techniques.",Entertainment;Health & Wellness;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/23/2025 10:00:00 AM,10/23/2025 11:00:00 AM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Chair Pilates,Physical Activity,"A gentle exercise class that adapts Pilates movements for the chair. Helps improve posture, flexibility, and strength safely.",Entertainment;Health & Wellness,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/10/2025 12:30:00 PM,09/10/2025 01:30:00 PM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Chinese Paper Cutting,Class / Workshop,"This traditional craft class teaches the intricate art of paper cutting, creating beautiful decorative designs.",Entertainment;Social & Community;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/12/2025 12:00:00 PM,09/12/2025 01:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Chinese Calligraphy,Class / Workshop,"A cultural program where participants practice the art of Chinese calligraphy, focusing on brushwork, form, and expression.",Entertainment;Social & Community;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/03/2025 01:00:00 PM,10/03/2025 02:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C2802,Cypress Hills Adult Social Club,Computer Class w/Ms.Ryin,Class / Workshop,"Starting with the very basics, students will learn essential skills and terminology that will unmask the mystery of the computer. Topics includes using the mouse and keyboard, booting and logging in, finding and running programs and the use of the internet.",Social & Community;Technology,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,10/30/2025 10:00:00 AM,10/30/2025 11:00:00 AM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Tai Chi Class with Annie,Physical Activity,"Tai Chi is an art that promotes balance, strength, grace, and flexibility, and it promotes a meditative mood with its “dance of quiet motion.” No registration needed. Just drop in!",Health & Wellness,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,12/05/2025 10:00:00 AM,12/05/2025 10:50:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C3701,Grand St Settlement Grand Coalition of Older Adults OAC,Advanced Tai Chi,Physical Activity,Please come and join us!,Health & Wellness;Arts & Culture,50,175  Delancey street 4th floor,New York,NY,10002,Manhattan,09/16/2025 08:00:00 AM,09/16/2025 09:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.717466,-73.985004,103,1,1089451,1003477501,14.02,MN0302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Leisure Mahjong,Class / Workshop,A social program where participants enjoy playing the traditional Chinese game of Mahjong together.,Entertainment;Social & Community,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/30/2025 10:00:00 AM,10/30/2025 02:00:00 PM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Dancercise with Galina,Physical Activity,"A fun and energetic program that combines dance and aerobics. Participants enjoy lively music, movement, and exercise while staying active in a joyful atmosphere.",Social & Community;Health & Wellness,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/09/2025 12:00:00 PM,09/09/2025 01:00:00 PM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C2802,Cypress Hills Adult Social Club,Puzzzle Club,Social Gathering,"Member who come together to put together 3D,2000 ,5000 puzzles, riddles, and brain teasers.",Entertainment;Social & Community,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,09/23/2025 10:00:00 AM,09/23/2025 12:00:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C4701,JCCGCI Coney Island Seaside Older Adult Center,Painting Class with Mr. Deng Yi,Class / Workshop,"An engaging art class where participants explore painting techniques, develop creativity, and express themselves through color and brushwork under the guidance of Mr. Deng Yi.",Entertainment;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/28/2025 10:30:00 AM,10/28/2025 11:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,,,340,BK1302
C3701,Grand St Settlement Grand Coalition of Older Adults OAC,Advanced Tai Chi,Physical Activity,Please come and join us!,Health & Wellness;Arts & Culture,50,175  Delancey street 4th floor,New York,NY,10002,Manhattan,10/16/2025 08:00:00 AM,10/16/2025 09:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.717466,-73.985004,103,1,1089451,1003477501,14.02,MN0302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Leisure Billiards,Physical Activity,A relaxed and social program where participants enjoy playing pool together in a friendly atmosphere.,Entertainment,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/29/2025 10:00:00 AM,10/29/2025 11:00:00 AM,No,Yes,Yes,,40.573177,-74.002509,313,47,,,340,BK1302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Mosaic Tiles with Alexandra,Class / Workshop,Design and craft your own mosaic tile using multi-media materials. No experience is necessary.,Social & Community;Arts & Culture,20,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,12/29/2025 09:30:00 AM,12/29/2025 11:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C4701,JCCGCI Coney Island Seaside Older Adult Center,Drawing and Painting with Jeffrey Berman,Class / Workshop,"Guided by artist Jeffrey Berman, participants explore drawing and painting techniques, develop creativity, and express themselves through art in a supportive environment.",Entertainment,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/08/2025 09:00:00 AM,10/08/2025 11:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Multicultural Dance,Physical Activity,"Celebrate cultures through dance! This class explores diverse dance styles while promoting movement, rhythm, and joy.",Entertainment;Health & Wellness;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/29/2025 01:00:00 PM,10/29/2025 02:00:00 PM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C2802,Cypress Hills Adult Social Club,Board Games,Social Gathering,"Any game played on a board,  such as monopoly, checkers.",Entertainment;Social & Community,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,09/10/2025 02:00:00 PM,09/10/2025 03:45:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Tai Chi Class with Annie,Physical Activity,"Tai Chi is an art that promotes balance, strength, grace, and flexibility, and it promotes a meditative mood with its “dance of quiet motion.” No registration needed. Just drop in!",Health & Wellness,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,10/10/2025 10:00:00 AM,10/10/2025 10:50:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C4701,JCCGCI Coney Island Seaside Older Adult Center,Tai Chi,Physical Activity,"A calming practice of slow, flowing movements that improve balance, flexibility, and overall well-being.",Health & Wellness;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/09/2025 09:00:00 AM,10/09/2025 10:00:00 AM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C3701,Grand St Settlement Grand Coalition of Older Adults OAC,Advanced Tai Chi,Physical Activity,Please come and join us!,Health & Wellness;Arts & Culture,50,175  Delancey street 4th floor,New York,NY,10002,Manhattan,12/26/2025 08:00:00 AM,12/26/2025 09:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.717466,-73.985004,103,1,1089451,1003477501,14.02,MN0302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Tai Chi Class with Annie,Physical Activity,"Tai Chi is an art that promotes balance, strength, grace, and flexibility, and it promotes a meditative mood with its “dance of quiet motion.” No registration needed. Just drop in!",Health & Wellness,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,10/21/2025 10:00:00 AM,10/21/2025 10:50:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C2802,Cypress Hills Adult Social Club,Board Games,Social Gathering,"Any game played on a board,  such as monopoly, checkers.",Entertainment;Social & Community,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,10/01/2025 02:00:00 PM,10/01/2025 03:45:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C4701,JCCGCI Coney Island Seaside Older Adult Center,Ballroom Dance (Beginner),Physical Activity,"A welcoming introduction to ballroom dance, teaching the basic steps and rhythms in a friendly, supportive setting.",Entertainment;Health & Wellness;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/04/2025 09:00:00 AM,09/04/2025 09:09:00 AM,No,Yes,Yes,,40.573177,-74.002509,313,47,,,340,BK1302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Jazz Line Dance with Bernard,Physical Activity,"Discover the joy of movement in our Jazz Line Dance class! This dynamic class blends the vibrant energy of jazz dance with the fun and social aspects of line dancing, creating an exhilarating experience for dancers of all levels.",Entertainment;Health & Wellness;Theater & Film;Arts & Culture,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,01/12/2026 02:00:00 PM,01/12/2026 02:50:00 PM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Tai Chi Class with Annie,Physical Activity,"Tai Chi is an art that promotes balance, strength, grace, and flexibility, and it promotes a meditative mood with its “dance of quiet motion.” No registration needed. Just drop in!",Health & Wellness,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,10/07/2025 10:00:00 AM,10/07/2025 10:50:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C4702,JCCGCI Haber House Older Adult Center,Walking Club,Physical Activity,"Join our Group Walking Program at JCCGCI Haber House for a refreshing way to stay active, meet new friends, and explore the beauty of our local community. Led by enthusiastic participants, these walks are designed to cater to all fitness levels.",Health & Wellness,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/30/2025 09:15:00 AM,09/30/2025 10:00:00 AM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Jazz Line Dance with Bernard,Physical Activity,"Discover the joy of movement in our Jazz Line Dance class! This dynamic class blends the vibrant energy of jazz dance with the fun and social aspects of line dancing, creating an exhilarating experience for dancers of all levels.",Entertainment;Health & Wellness;Theater & Film;Arts & Culture,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,01/05/2026 02:00:00 PM,01/05/2026 02:50:00 PM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C4701,JCCGCI Coney Island Seaside Older Adult Center,Drawing and Painting with Jeffrey Berman,Class / Workshop,"Guided by artist Jeffrey Berman, participants explore drawing and painting techniques, develop creativity, and express themselves through art in a supportive environment.",Entertainment,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/15/2025 09:00:00 AM,10/15/2025 11:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C3701,Grand St Settlement Grand Coalition of Older Adults OAC,Advanced Tai Chi,Physical Activity,Please come and join us!,Health & Wellness;Arts & Culture,50,175  Delancey street 4th floor,New York,NY,10002,Manhattan,09/26/2025 08:00:00 AM,09/26/2025 09:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.717466,-73.985004,103,1,1089451,1003477501,14.02,MN0302
C4701,JCCGCI Coney Island Seaside Older Adult Center,Dancercise with Galina,Physical Activity,"A fun and energetic program that combines dance and aerobics. Participants enjoy lively music, movement, and exercise while staying active in a joyful atmosphere.",Social & Community;Health & Wellness,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,10/28/2025 12:00:00 PM,10/28/2025 01:00:00 PM,No,Yes,Yes,,40.573177,-74.002509,313,47,,,340,BK1302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Mosaic Tiles with Alexandra,Class / Workshop,Design and craft your own mosaic tile using multi-media materials. No experience is necessary.,Social & Community;Arts & Culture,20,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,09/08/2025 09:30:00 AM,09/08/2025 11:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C4701,JCCGCI Coney Island Seaside Older Adult Center,Musical Group,Performance,"A welcoming group where participants play classical instruments together, creating beautiful music and sharing the joy of performance and practice.",Entertainment;Arts & Culture,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/16/2025 02:00:00 PM,09/16/2025 03:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Mosaic Tiles with Alexandra,Class / Workshop,Design and craft your own mosaic tile using multi-media materials. No experience is necessary.,Social & Community;Arts & Culture,20,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,12/22/2025 09:30:00 AM,12/22/2025 11:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C3701,Grand St Settlement Grand Coalition of Older Adults OAC,Advanced Tai Chi,Physical Activity,Please come and join us!,Health & Wellness;Arts & Culture,50,175  Delancey street 4th floor,New York,NY,10002,Manhattan,01/26/2026 08:00:00 AM,01/26/2026 09:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.717466,-73.985004,103,1,1089451,1003477501,14.02,MN0302
C4702,JCCGCI Haber House Older Adult Center,Walking Club,Physical Activity,"Join our Group Walking Program at JCCGCI Haber House for a refreshing way to stay active, meet new friends, and explore the beauty of our local community. Led by enthusiastic participants, these walks are designed to cater to all fitness levels.",Health & Wellness,0,3001 West 37th Street,BROOKLYN,NY,11224,BROOKLYN,09/24/2025 09:15:00 AM,09/24/2025 10:00:00 AM,No,Yes,Yes,,40.573177,-74.002509,313,47,3189617,3070650001,340,BK1302
C3701,Grand St Settlement Grand Coalition of Older Adults OAC,Advanced Tai Chi,Physical Activity,Please come and join us!,Health & Wellness;Arts & Culture,50,175  Delancey street 4th floor,New York,NY,10002,Manhattan,11/20/2025 08:00:00 AM,11/20/2025 09:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.717466,-73.985004,103,1,1089451,1003477501,14.02,MN0302
C8101,EDUCATIONAL ALLIANCE SIROVICH OLDER ADULT CENTER,Balance 101 with Demetra,Physical Activity,"This chair class focuses on strengthening muscles and improving flexibility to allow for the joint stability and mobility we need for walking and completing everyday tasks around the home like carrying groceries and doing the laundry. People of all abilities, including anyone who uses an assistive walking device or wheelchair or is recovering from knee, foot, hip injuries, etc., can participate. You also have the option of completing standing work, with the chair in arms-reach. No registration is required.",Health & Wellness,40,331 East 12th Street,NEW YORK,NY,10003,MANHATTAN,09/29/2025 03:10:00 PM,09/29/2025 04:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.730657,-73.985041,103,2,1006502,1004540052,40.01,MN0303
C3701,Grand St Settlement Grand Coalition of Older Adults OAC,Advanced Tai Chi,Physical Activity,Please come and join us!,Health & Wellness;Arts & Culture,50,175  Delancey street 4th floor,New York,NY,10002,Manhattan,01/27/2026 08:00:00 AM,01/27/2026 09:30:00 AM,No,Yes,Yes,Wheelchair Accessible,40.717466,-73.985004,103,1,1089451,1003477501,14.02,MN0302
